PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,4,2,1,4,249.610076204251,0.198202751477766,1,0.420298969769647,1,20
2,102,2,2,2,252.016731923696,0.198243723078122,2,0.335803823293645,1,11.5
3,18,2,1,2,254.213886094853,0.199325958640657,1,0.310830462150989,1,9.5
4,27,2,1,3,256.376248938763,0.199002575650411,1,0.305176381276397,1,11.5
5,78,2,2,2,258.53562817219,0.198172022776816,2,0.243131623315094,1,7.5
6,43,2,1,3,260.661944787257,0.19843511898307,1,0.24659021170919,1,9.5
7,14,2,2,2,262.756600012702,0.198331226710252,2,0.274671561406649,1,5.75
8,34,2,1,2,264.892140798321,0.198212701722696,1,0.285864710019268,1,4.75
9,96,2,2,4,267.037977747153,0.198308984984578,2,0.295580832431369,1,20
10,73,2,1,1,269.196126661947,0.198992332750095,1,0.248615672046981,1,11.5
11,115,2,1,3,271.290293154729,0.198376588125029,1,0.285317446497174,1,7.5
12,32,2,2,4,273.423812284515,0.198608955631244,2,0.240397061634212,1,20
13,47,2,2,3,275.511836549068,0.1989899915161,2,0.284591078550875,1,5.75
14,52,2,1,4,277.638851144615,0.198967164481473,1,0.23934438415381,1,20
15,84,2,1,4,279.725330194519,0.198548083539208,1,0.300116681265536,1,20
16,29,2,2,1,281.870377269424,0.198393269419284,2,0.214055834340797,1,9.5
17,35,2,1,3,283.934098936465,0.198222066659582,2,0.312528734993066,0,4.75
18,46,2,2,2,286.097254288191,0.19898823559015,2,0.301191893125178,1,4.25
19,8,2,2,4,288.238528463996,0.19832595893331,2,0.295862951166782,1,20
20,21,2,2,1,290.383739425303,0.198214750303123,2,0.286280864418586,1,7.5
21,98,2,1,2,292.509569648942,0.198707872781597,2,0.300989083702007,0,3.25
22,62,2,2,2,294.652162232321,0.198310155601575,2,0.287393536027594,1,5.25
23,71,2,2,3,296.788966406507,0.198959262816061,2,0.313614775061978,1,8
24,100,2,1,4,298.958811835291,0.198409658059973,1,0.323312460253874,1,20
25,87,2,2,3,301.128627998646,0.199239625624614,2,0.259616839444789,1,7
26,1,2,1,1,303.240182838695,0.19851823280078,1,0.224106753261367,1,5.75
27,70,2,2,2,305.308687940098,0.198202751476856,2,0.293742085530539,1,4.25
28,2,2,1,2,307.446460214674,0.199009014045259,2,0.311731544708891,0,3.75
29,120,2,2,4,309.596942172391,0.199004038921885,2,0.281031524427817,1,20
30,91,2,1,3,311.718382581686,0.198254258632005,1,0.268847741045647,1,5.75
31,80,2,2,4,313.845546138266,0.199155341188998,2,0.311331193640399,1,20
32,38,2,2,2,316.005691247969,0.198656658280015,2,0.265565623188195,1,4.75
33,68,2,1,4,318.116545766303,0.19837834405098,1,0.321359578179909,1,20
34,112,2,2,4,320.287152974202,0.198587006559137,2,0.366227870580587,1,20
35,19,2,1,3,322.509466049322,0.198421656886239,1,0.413883987742338,1,5.75
36,116,2,1,4,324.763486168134,0.198592859645942,1,0.353288746477119,1,20
37,97,2,1,1,326.965050054127,0.198213579686126,2,0.367855321084789,0,4.75
38,55,2,2,3,329.181899566316,0.198258648446426,2,0.286958651753594,1,5.25
39,51,2,1,3,331.319560046953,0.198210653142269,2,0.429175467025743,0,5.25
40,61,2,2,1,333.59827726126,0.198321276464412,2,0.342457025912154,1,8
