PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,65,1,1,1,94.2422264891211,0.199338253994938,2,3.4760968691553,0,9
2,43,1,1,3,99.3106946079643,0.199204804433975,2,0.585971523192711,0,9
3,14,1,2,2,101.47260435333,0.198980339919217,2,0.579118185094558,1,9
4,88,1,2,4,103.615353841858,0.198181690997444,2,0.318659147829749,1,15
5,72,1,2,4,105.508472731104,0.198310165491421,2,0.426942357094958,1,15
6,30,1,2,2,107.528596400225,0.198379524168558,2,0.546063661866356,1,7
7,69,1,2,1,109.647521042498,0.198842500569299,2,0.372722906875424,1,12.5
8,15,1,2,3,111.591849742807,0.198294654954225,2,0.83142684813356,1,12.5
9,57,1,1,1,113.998490205384,0.198970389727037,2,0.583394131914247,0,11.5
10,115,1,1,3,116.154835161986,0.199370445800014,2,0.847915772232227,0,11.5
11,22,1,2,2,118.565929504111,0.199125788232777,2,0.424911348207388,1,5.75
12,23,1,2,3,120.558024958009,0.198966877884232,2,0.753468006150797,1,13
13,31,1,2,3,122.886087033141,0.198569162981585,2,0.420394840999506,1,13
14,80,1,2,4,124.869783943403,0.198266852938104,2,0.0447298978106119,1,15
15,10,1,1,2,126.478603731142,0.198545458144508,2,0.000246120791416615,0,4.75
16,33,1,1,1,128.057599002204,0.198642326169647,2,0.00582407892215997,0,13
17,112,1,2,4,129.640945724386,0.198683590162545,2,0.501960040652193,1,15
18,11,1,1,3,131.718091870076,0.198773727170192,2,0.475072292494588,0,12.5
19,104,1,2,4,133.758531188418,0.198481074592564,2,0.081115685228724,1,15
20,8,1,2,4,135.413647735841,0.198889032239094,2,0.000225635129027069,1,15
21,110,1,2,2,136.990747788805,0.198913029802497,2,0.248044714971911,1,7.5
22,18,1,1,2,138.81338013435,0.199271529156249,2,0.047458297747653,0,6.5
23,61,1,2,1,140.429825862986,0.198742413369473,2,4.1109624436358,1,14
24,56,1,2,4,146.109762860695,0.19841756898677,1,0.603809282998554,0,15
25,54,1,2,2,148.285853964626,0.199087450746447,2,2.18063921760768,1,9.5
26,113,1,1,1,152.029537424562,0.198805041029118,1,0.238860399171244,1,14
27,116,1,1,4,153.837204980606,0.199239922687411,1,0.165673842828255,1,15
28,19,1,1,3,155.565429946175,0.198836354829837,1,0.305843598849606,1,13.5
29,40,1,2,4,157.438072812569,0.198924443218857,2,0.162580797681585,1,15
30,29,1,2,1,159.164958014619,0.199092718481552,2,1.00928059848957,1,14
31,91,1,1,3,161.741922862071,0.198589941370301,1,0.170842965249904,1,13.5
32,100,1,1,4,163.485843955888,0.199016628786922,1,0.509088179445826,1,15
33,95,1,2,3,165.55724650214,0.198309287487064,1,0.361905297031626,0,13
34,60,1,1,4,167.492817574181,0.198368110752199,1,0.308755784644745,1,15
35,108,1,1,4,169.372908155958,0.198384206625633,1,0.17697813390987,1,15
36,2,1,1,2,171.124558497046,0.198915956309065,1,0.251383880909998,1,8.5
37,90,1,1,2,172.948701807822,0.198862693563569,1,0.337992947665043,1,8
38,93,1,2,1,174.852781121328,0.199270065990277,2,0.268958838714752,1,13.5
39,75,1,1,3,176.685013056733,0.199627980065998,1,0.133212818996981,1,13.5
40,39,1,2,3,178.381280946196,0.19898004719289,2,0.312759271881077,1,13.5
41,35,1,1,3,180.26053073717,0.199011946388055,1,0.237835237174295,1,13.5
42,71,1,2,3,182.069003965764,0.199163833050989,2,0.413213146734051,1,13.5
43,17,1,1,1,184.044815352361,0.198209493013564,2,0.567674298770726,0,13.5
44,58,1,1,2,186.181355045817,0.19844624894904,1,0.0183636565343477,1,7.5
45,27,1,1,3,187.7651647444,0.198353185376618,1,0.538162920274772,1,13.5
46,25,1,1,1,189.868663961999,0.199350252747536,1,0.524740995140746,1,14
47,96,1,2,4,191.956650251814,0.19872602482792,2,0.44320271955803,1,15
48,68,1,1,4,193.973527233233,0.19895985419862,1,0.289618354756385,1,15
49,5,1,2,1,195.838014750276,0.198354648717213,2,0.0601213747286238,1,14
50,16,1,2,4,197.461069744662,0.199129592685495,1,0.182197007292416,0,15
51,77,1,2,1,199.212548298645,0.199022774526384,2,0.38426688045729,1,14
52,107,1,1,3,201.164395243686,0.19871695258189,1,0.178608501388226,1,13.5
53,42,1,1,2,202.908800384903,0.198548677377403,1,0.364703348313924,1,7
54,53,1,2,1,204.844672011095,0.19827270595124,2,0.239851028134581,1,14
55,38,1,2,2,206.654248539882,0.198177886544727,2,0.356598627869971,1,7
56,52,1,1,4,208.572881173401,0.198676566476934,1,0.138107725942973,1,15
57,12,1,1,4,210.284537906002,0.199215925182216,1,0.348538390593603,1,15
58,76,1,1,4,212.1965738578,0.198856547882315,1,0.105460575141478,1,15
59,63,1,2,3,213.870763744228,0.198717245250009,2,0.434927382622845,1,12.5
60,62,1,2,2,215.868633233476,0.199330059695058,1,0.203166149673052,0,6
61,45,1,2,1,286.991857234738,0.198442444496322,2,1.41119911172427,1,14
62,46,1,2,2,289.972041143454,0.198381572728977,2,11.8436720172176,1,7
63,82,1,1,2,303.387228524487,0.198197786870878,1,0.459628723387141,1,7
64,6,1,2,2,305.41911741253,0.198247830499895,2,0.146386574779171,1,7
65,44,1,1,4,307.139281555486,0.198738316190429,1,0.062097950198222,1,15
66,36,1,1,4,308.771034769772,0.198395912710112,1,0.284435477573425,1,15
67,106,1,1,2,310.627398836601,0.198938197921962,2,0.000224464514758438,0,7
68,37,1,2,1,312.201310732402,0.198778116959147,2,0.322929241578095,1,13
69,48,1,2,4,314.099313407787,0.198687102005351,2,0.100661950884387,1,15
70,55,1,2,3,315.763148660772,0.199112618865911,2,0.100626539904624,1,12.5
71,49,1,1,1,317.426975134236,0.198877033544704,2,0.0424597917008214,0,13
72,3,1,1,3,319.035112163518,0.198749729664996,1,0.289710247598123,1,12.5
73,98,1,1,2,320.899918379204,0.19823349051876,1,0.228679601335898,1,7.5
74,24,1,2,4,322.690700466861,0.198530532885343,1,0.000259290158282965,0,15
75,99,1,1,3,324.267381148704,0.198260999866761,1,0.408670593460556,1,12.5
76,85,1,2,1,326.25074121583,0.19831953040557,2,0.201375993900001,1,14
77,119,1,2,3,328.026550905022,0.198297874070704,2,0.146886425325647,1,12.5
78,28,1,1,4,329.738563795807,0.198387425742112,1,0.182031658594497,1,15
79,47,1,2,3,331.49094781687,0.198838696058374,2,0.0160680897533894,1,12.5
80,109,1,2,1,333.074989881541,0.198773434502073,2,0.208780982007738,1,14
81,51,1,1,3,334.850961992925,0.198419324879069,1,0.0736202675034292,1,12
82,9,1,1,1,336.499738807615,0.198318652401213,1,0.243995281285606,1,14
83,89,1,1,1,338.306596593931,0.198695588915143,1,0.127386106178164,1,14
84,67,1,1,3,340.00278780848,0.199082475679461,1,0.187623956706375,1,12
85,64,1,2,4,341.7626915375,0.1994046861073,2,0.000227683689445257,1,15
86,118,1,2,2,343.333584429289,0.198717537918128,2,0.90246445662342,1,7.5
87,74,1,1,2,345.810723726929,0.198277095740195,1,2.6919290223741,1,7.5
88,70,1,2,2,350.066566755122,0.198466149275191,2,0.6331640923745,1,6.5
89,92,1,1,4,352.274709461839,0.19877343456028,1,2.28917176683899,1,15
90,13,1,2,1,356.131378179998,0.19845678441925,2,0.467952055274509,1,13
91,21,1,2,1,358.162634060485,0.199970090878196,1,0.595516679575667,0,13
92,117,1,2,1,360.322670536698,0.19912256905809,2,1.19939005345805,1,14
93,94,1,2,2,363.090747174225,0.198704661161173,2,0.176946820050944,1,6.5
94,73,1,1,1,364.834457265562,0.198258951248135,1,0.138942371122539,1,14
95,79,1,2,3,366.546534832567,0.199135153146926,2,0.190181447484065,1,12
96,102,1,2,2,368.298765796295,0.198294069617987,2,0.444869668630417,1,6.5
97,20,1,1,4,370.306216145633,0.198626522906125,1,0.0803834684775211,1,15
98,87,1,2,3,371.954344734782,0.198930881626438,2,0.166368892649189,1,12
99,83,1,1,3,373.690320311172,0.198906884063035,1,0.0651552916970104,1,11
100,26,1,1,2,375.322316427133,0.198926199169364,2,0.255868196312804,0,6.5
101,86,1,2,2,377.147237608442,0.198660763271619,2,0.115952169988304,1,7
102,120,1,2,4,378.826479263662,0.198995850456413,2,0.000230610254220665,1,15
103,103,1,2,3,380.398991694849,0.199061697290745,1,0.476519459509291,0,11
104,114,1,1,2,382.450900067633,0.198704953829292,1,0.093480549287051,1,7
105,7,1,2,3,384.121944524231,0.198269194108434,2,0.000231780810281634,1,12
106,78,1,2,2,385.698552920832,0.198263633763418,2,0.296828436257783,1,7
107,97,1,1,1,387.570838751097,0.199129300017375,1,1.84592690534191,1,14
108,59,1,1,3,390.986537103541,0.198896641260944,1,0.32533367513679,1,12
109,81,1,1,1,392.882300108788,0.198831087094732,1,0.0974398459657095,1,13
110,50,1,1,2,394.554071221733,0.198942587710917,1,0.175048382778186,1,7
111,41,1,1,1,396.298279993003,0.199184318713378,1,0.000257534324191511,1,13
112,1,1,1,1,397.881600961788,0.198989704775158,1,0.000246706127654761,1,13
