PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,39,1,2,3,331.381528256431,0.198474857418205,2,0.0162362100936662,1,11.5
2,47,1,2,3,333.394158663526,0.19873824697288,2,0.381758575963886,1,9.5
3,6,1,2,2,335.639690991375,0.198783315852324,2,0.139202550079517,1,11.5
4,53,1,2,1,337.644979268316,0.199297218137872,2,0.218870573884942,1,11.5
5,46,1,2,2,339.726856252517,0.19881638587367,2,0.327356341483664,1,9.5
6,118,1,2,2,341.926165469512,0.198564409866776,2,0.257273648870068,1,7.5
7,55,1,2,3,344.046205844204,0.199306290445293,2,0.258146053605287,1,7.5
8,40,1,2,4,346.152029328719,0.198435641640117,2,0.263503689795016,1,20
9,87,1,2,3,348.283719423399,0.198216735655024,2,1.91413383467079,1,5.75
10,70,1,2,2,352.06124041262,0.198373598767375,2,0.325698743221892,1,5.75
11,116,1,1,4,354.262414720316,0.198977346157335,1,0.104335918842935,1,20
12,37,1,2,1,356.222114947884,0.198629086635265,2,0.316826319757183,1,9.5
13,84,1,1,4,358.397713251889,0.198304532173552,1,0.282163083787964,1,20
14,54,1,2,2,360.535835026831,0.198312433859883,1,0.520927763366217,0,4.75
15,11,1,1,3,362.909707134228,0.199271171837609,1,0.359794521029016,1,4.75
16,97,1,1,1,365.117635920716,0.198308629343956,1,0.281633670783776,1,7.5
17,28,1,1,4,367.254260765024,0.198251561607321,1,0.155954125733842,1,20
18,93,1,2,1,369.271759489048,0.198519926297649,2,0.0190746715238674,1,5.75
19,57,1,1,1,371.14657511636,0.19889920725609,2,0.840155610548663,0,4.75
20,4,1,1,4,373.836764909019,0.199280536799506,2,0.322289311769055,0,20
21,114,1,1,2,376.010349160899,0.199268830597248,2,0.517166853185699,0,8
22,48,1,2,4,378.370801570504,0.19877248761486,2,0.887466520261114,1,20
23,89,1,1,1,381.104789534187,0.198664205242494,2,0.511490808290091,0,8
24,94,1,2,2,383.475671584833,0.198983199258237,1,0.346785710940821,0,12
25,113,1,1,1,385.665623156273,0.198214394414663,2,0.523927770389946,0,12
26,49,1,1,1,388.052843553628,0.198347845122498,1,0.500222125191158,1,16
27,64,1,2,4,390.399062391718,0.198229612477462,2,0.430636360869357,1,20
28,13,1,2,1,392.689785343366,0.198971200400592,2,0.2914074718351,1,15
29,61,1,2,1,394.823980272708,0.198775121510607,2,0.541630767645984,1,14
30,45,1,2,1,397.208540728219,0.199100261282183,2,0.292481223251343,1,13.5
31,32,1,2,4,399.343765510718,0.199247759432637,2,0.344405254679714,1,20
32,115,1,1,3,401.526626050046,0.198844773414748,1,0.304910576319799,1,4.25
