PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,21,2,2,1,276.845168802976,0.197249307952006,1,1.66217309705462,0,8.5
2,51,2,1,3,280.396610683368,0.197284426158149,1,0.378027884441508,1,8.5
3,64,2,2,4,282.539947691431,0.197419631253069,2,0.206824286931806,1,15
4,105,2,1,1,284.496533394049,0.197321592926528,1,0.367859993076308,1,12
5,98,2,1,2,286.636523051737,0.197412607611113,1,0.338808164163311,1,8.5
6,93,2,2,1,288.751775444823,0.197304619126953,2,0.110203565609481,1,11
7,44,2,1,4,290.62834548472,0.197275646606613,1,0.395689123100965,1,15
8,96,2,2,4,292.779383037497,0.197283255551156,2,0.21262932645368,1,15
9,18,2,1,2,294.757868453637,0.197275061303117,1,0.318394828727833,1,7
10,107,2,1,3,296.830567530702,0.197276524561858,1,0.386785194516051,1,7
11,17,2,1,1,298.974159731065,0.197309008902266,1,0.406048701343934,1,10.5
12,42,2,1,2,301.133184041936,0.197403828060487,1,0.0632786181913616,1,5.75
13,2,2,1,2,302.957067114697,0.197361978864137,1,0.798683418441215,1,4.75
14,14,2,2,2,305.509483232666,0.197307838296183,2,0.151551449196631,1,3.75
15,4,2,1,4,307.423067569478,0.197560396730296,1,0.428040600158056,1,15
16,6,2,2,2,309.598423309593,0.197317203150305,1,0.54853877532878,0,3.25
17,118,2,2,2,311.909011361032,0.197978596038411,2,0.440175696386177,1,4.75
18,111,2,2,3,314.095513912517,0.197276231910109,2,0.344733190890111,1,5.75
19,48,2,2,4,316.198167356398,0.197273598044376,2,0.0185588014855966,1,15
20,86,2,2,2,317.980330877888,0.1972712568313,2,0.461454402959134,1,4.25
21,70,2,2,2,320.205574078784,0.19728267024766,2,0.509085518978281,1,3.75
22,25,2,1,1,322.470255025488,0.197416119432091,1,0.274335819604858,1,10
23,91,2,1,3,324.50100979476,0.197292620406188,1,0.360706414428932,1,4.75
24,54,2,2,2,326.615670446069,0.197265989099833,1,0.924537412742211,0,3.75
25,102,2,2,2,329.300476349205,0.197247844693266,2,0.504964397454387,1,4.75
26,80,2,2,4,331.560188069702,0.197304326475205,2,0.373895642153002,1,15
27,75,2,1,3,333.684302542178,0.197310472161917,1,0.545789312417583,1,3.75
28,72,2,2,4,335.981320918657,0.197262477279764,2,0.165619802688525,1,15
29,101,2,2,1,337.909414342451,0.197313398678489,2,0.385544058570304,1,9.5
30,109,2,2,1,340.045570847909,0.197483429328713,2,0.235629995747331,1,9
31,94,2,2,2,342.037626524314,0.197387146912661,2,0.388227382192781,1,4.25
