PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,119,1,2,3,335.400979683766,0.198885520457679,2,0.454267035525959,1,8.5
2,7,1,2,3,337.621813269512,0.198788945107367,2,0.529212141218977,1,7
3,41,1,1,1,339.897337183471,0.198993801911001,1,0.418170974073632,1,8.5
4,4,1,1,4,342.063220858169,0.198685346095317,1,0.483332704130362,1,15
5,64,1,2,4,344.299289644401,0.199010483107941,1,0.777458493816653,0,15
6,76,1,1,4,346.837544457584,0.19832860260442,1,0.70565296496568,1,15
7,49,1,1,1,349.289138111823,0.198940246489542,1,0.474581514131842,1,7
8,33,1,1,1,351.516657930987,0.199232021108401,1,0.393741800240718,1,5.75
9,35,1,1,3,353.65284995322,0.198989704775045,1,0.474429920097123,1,5.75
10,52,1,1,4,355.867351707818,0.199033895314074,1,0.507451373579556,1,15
11,59,1,1,3,358.114886914655,0.198841915223852,1,0.633854752428988,1,4.75
12,61,1,2,1,360.491614772048,0.198996435784238,2,0.514655309405498,1,4.75
13,53,1,2,1,362.755258162007,0.199041504281126,2,0.496023290462745,1,3.75
14,108,1,1,4,365.004510946816,0.198351722157895,1,0.658540875224389,1,15
15,11,1,1,3,367.405071259439,0.19864613064999,2,0.558392236980694,0,3.75
16,16,1,2,4,369.716401216147,0.199104424585016,2,0.498186285656516,1,15
17,23,1,2,3,371.956940270487,0.199060526698531,2,0.464272241815252,1,5.75
18,99,1,1,3,374.172004503338,0.199839860509996,1,0.358581641728279,1,5.25
19,97,1,1,1,376.282558111291,0.199426342419315,2,0.475117946304636,0,3.25
20,28,1,1,4,378.498444112576,0.198863864167038,1,0.506816610140845,1,15
21,29,1,2,1,380.746135010584,0.199061404656277,2,0.513211361592425,1,4.75
22,69,1,2,1,383.003915398823,0.19831279936534,2,0.546900940907335,1,4.25
23,83,1,1,3,385.290278578914,0.19918080690752,1,0.51508082625196,1,4.75
24,71,1,2,3,387.554812510664,0.198938197921507,2,0.44049041548169,1,4.25
25,10,1,1,2,389.745823042937,0.199135738410746,1,0.37709894086106,1,8.5
26,9,1,1,1,391.870328277175,0.198380987415703,2,0.600250335014039,0,3.75
27,67,1,1,3,394.208620608419,0.199750601474307,2,0.989616393929055,0,4.25
28,77,1,2,1,396.944570431379,0.199237874160076,2,0.561405973214733,1,4.75
29,95,1,2,3,399.249432180838,0.199022774516152,2,0.39724309566725,1,4.75
30,2,1,1,2,401.383977739674,0.199160321227168,1,0.319485306060415,1,7
31,55,1,2,3,403.441398516427,0.198915078368032,2,0.349544237509804,1,4.75
32,112,1,2,4,405.539079215492,0.1990731107594,2,0.713608139955795,1,15
33,113,1,1,1,408.000676320105,0.199212413385794,2,0.702164838904991,0,4.25
34,104,1,2,4,410.442332078146,0.199072818106742,2,0.77348866161492,1,15
35,21,1,2,1,412.961322450169,0.199044430806907,2,0.624641171359485,1,5.25
36,45,1,2,1,415.328814484898,0.19927621164743,2,0.472825598672102,1,4.75
37,1,1,1,1,417.5450317689,0.199121983739587,1,0.42580832836552,1,4.75
38,22,1,2,2,419.712071421276,0.198438054668145,2,0.363325247342573,1,5.75
39,5,1,2,1,421.816971274101,0.199177295076538,2,0.34964520264873,1,4.75
40,30,1,2,2,423.9063985852,0.198864742124783,1,0.539334701191478,0,4.75
41,78,1,2,2,426.193125825097,0.198936442006129,2,0.34391506519853,1,7.5
42,56,1,2,4,428.27996052702,0.198969511747123,2,0.412616720822029,1,15
43,100,1,1,4,430.432012855642,0.199269187985692,1,0.502500862593479,1,15
44,92,1,1,4,432.673022787978,0.199138079631325,1,0.684625584683317,1,15
45,24,1,2,4,435.104880830408,0.198927955081331,2,0.347549517547577,1,15
46,34,1,1,2,437.201711959043,0.19837864619501,1,0.588138908130873,1,6.5
47,101,1,2,1,439.529308131264,0.198882301279468,1,0.738961217973156,0,4.25
48,26,1,1,2,442.008033605881,0.198376012321887,1,0.679676244307529,1,5.75
49,44,1,1,4,444.432696784714,0.199322450754721,1,0.677494812001441,1,15
50,15,1,2,3,446.858444533996,0.198889032288662,2,0.333903420552588,1,4.75
51,109,1,2,1,448.937230119452,0.199002581488344,2,0.434571517119707,1,4.75
52,73,1,1,1,451.119167543893,0.198709050953994,2,0.50716984180076,0,4.75
53,38,1,2,2,453.375849021706,0.199036821839854,2,0.545235455093803,1,5.25
54,114,1,1,2,455.665079611744,0.199261286366095,2,0.532280603484764,0,5.25
55,117,1,2,1,457.936862547816,0.199145103293176,2,0.482592293111452,1,5.25
56,115,1,1,3,460.168610026102,0.198997313741984,2,0.513513379051574,0,4.25
57,3,1,1,3,462.434003771121,0.198364306218764,1,0.363282520066491,1,4.75
58,57,1,1,1,464.537136002383,0.198920638766936,1,0.618707347716054,1,4.75
59,88,1,2,4,466.903547856452,0.198893129424732,1,0.852326046576877,0,15
60,60,1,1,4,469.506432064655,0.199005508014125,1,0.524255777181338,1,15
61,66,1,1,2,482.396178425593,0.199040918975925,2,0.000409420954724737,0,5.75
62,19,1,1,3,484.134795776789,0.198869131913398,2,0.435169406333785,0,4.75
63,62,1,2,2,486.320252641116,0.199024823084187,2,0.460045460651259,1,8
64,118,1,2,2,488.52871024205,0.198460296263875,2,0.228134389575075,1,7
65,98,1,1,2,490.495644305376,0.199162077142546,2,0.389327721427435,0,7
66,89,1,1,1,492.623847204919,0.199090377261427,1,0.592054306953401,1,4.75
67,85,1,2,1,494.959862699117,0.198886983720627,2,0.394842173928623,1,4.75
68,107,1,1,3,497.095153936719,0.199099449491314,1,0.501555594770934,1,5.25
69,6,1,2,2,499.336325120624,0.198987948859553,2,0.563578040638276,1,9
70,20,1,1,4,501.648315008892,0.199116423340683,2,0.708808930351893,0,15
71,93,1,2,1,504.095347087419,0.198872351091723,2,0.525667240558278,1,4.75
72,63,1,2,3,506.359778298114,0.198935856700928,2,0.491135992433101,1,4.75
73,72,1,2,4,508.591675321867,0.199147737166413,2,0.265881596864574,1,15
74,105,1,1,1,510.599714780799,0.198428689785601,2,0.317718269802867,0,4.75
75,31,1,2,3,512.656731696996,0.199179636297231,2,0.487062853871862,1,4.75
76,43,1,1,3,514.887361827744,0.19889986043404,2,0.38988522458601,0,4.75
77,103,1,2,3,517.023732368048,0.199073403411944,2,0.44865659297966,1,5.25
78,42,1,1,2,519.215484481951,0.198343820538412,2,0.46173933376474,0,8
79,82,1,1,2,521.416520413542,0.198695881588037,2,0.392925006899304,0,10
80,86,1,2,2,523.559553189752,0.198896055950513,1,0.515480589671483,0,12.5
81,14,1,2,2,525.815760277739,0.198400009833108,2,0.533424875059382,1,14
82,111,1,2,3,528.087200224991,0.198928540386532,2,0.413963507979588,1,4.75
83,12,1,1,4,530.246591109624,0.199189586484863,1,0.478629777224114,1,15
84,65,1,1,1,532.462119196809,0.199320402186572,2,0.630101483134013,0,4.75
85,120,1,2,4,534.832066294003,0.198486342343131,2,0.612704458064513,1,15
86,58,1,1,2,537.183086963762,0.199114374772648,1,0.402373587987995,1,13.5
87,90,1,1,2,539.335565687188,0.198790701022858,1,0.644422729623216,1,13.5
88,50,1,1,2,541.726547480978,0.198395034739406,1,0.645276982494352,1,13
89,32,1,2,4,544.110018639043,0.198848938885703,2,0.413990724669247,1,15
90,54,1,2,2,546.263887462208,0.198658714710859,2,1.02083891202301,1,13
91,81,1,1,1,549.022742909686,0.198995557826493,1,0.40938905555447,1,5.75
92,74,1,1,2,551.174799628097,0.199152712260229,2,0.643008632373039,0,12
93,37,1,2,1,553.559045144879,0.199061697308821,2,0.771392098556021,1,5.25
94,102,1,2,2,556.070422160121,0.199026286347134,2,0.695669122314484,1,13
95,110,1,2,2,558.511156062547,0.19937600617618,1,0.40422373757724,0,13
96,48,1,2,4,560.65544080648,0.198987363554352,2,0.664336859504147,1,15
97,94,1,2,2,563.065282010266,0.198907176748435,2,0.479585873191922,1,13.5
98,51,1,1,3,565.293557751035,0.198993509258457,1,0.647066260347742,1,4.75
99,18,1,1,2,567.677975640185,0.199318060965879,1,0.566368482956364,1,13.5
100,17,1,1,1,569.982227794327,0.198950489329718,1,0.379295298448596,1,5.25
101,13,1,2,1,572.110721883184,0.199328011153511,2,0.589156461139623,1,4.75
102,39,1,2,3,574.438234064116,0.199509748403671,2,0.432714343868497,1,4.75
103,87,1,2,3,576.614597042277,0.199224119488917,2,0.673571218906773,1,4.75
104,70,1,2,2,579.039026977007,0.198819380975465,1,0.417197904256454,0,13.5
105,84,1,1,4,581.198912444495,0.198864742124783,1,0.578768757932721,1,15
106,106,1,1,2,583.526821169668,0.199123447002535,1,0.574181428794191,1,14
107,40,1,2,4,585.838007141308,0.199028042262626,2,0.449513772376577,1,15
108,46,1,2,2,588.030265251516,0.198305775703489,2,0.54205227301793,1,14
109,8,1,2,4,590.31040224804,0.199311329956686,2,0.501386441581644,1,15
110,47,1,2,3,592.551213761929,0.199152419607572,1,0.580986479158355,0,4.75
111,91,1,1,3,594.878965917974,0.198382450678537,2,0.709374335129951,0,4.75
112,80,1,2,4,597.325365574282,0.199159150616879,2,0.526318685193928,1,15
113,116,1,1,4,599.589343466136,0.198806504262052,1,0.355660383708482,1,15
114,27,1,1,3,601.684696406607,0.198650227786061,1,0.487881695781198,1,5.25
115,79,1,2,3,603.922676214164,0.198987070901808,2,0.470611681929995,1,5.25
116,25,1,1,1,606.134934494111,0.198985607638974,1,0.318039309679421,1,4.75
117,36,1,1,4,608.198450638729,0.198892836772188,1,0.355266765992951,1,15
118,75,1,1,3,610.301735634636,0.199125788223114,1,0.471355019474572,1,4.75
119,68,1,1,4,612.517732551249,0.199022481863608,1,0.558685767515044,1,15
120,96,1,2,4,614.822287600808,0.199816448303977,2,0.401697853188466,1,15
121,124,2,1,4,837.298199513553,0.199200999935329,1,0.300222913467451,1,15
122,169,2,1,1,839.339989423536,0.198903664917452,1,0.138556655051161,1,8.5
123,165,2,2,1,841.222359183628,0.199003459445976,2,0.159195685364693,1,7
124,212,2,1,4,843.1263296304,0.198629449453165,1,0.115596011847629,1,15
125,185,2,1,1,844.980917296089,0.198668957551035,1,0.169077099614015,1,5.75
126,147,2,1,3,846.883752836169,0.199088328693279,1,0.109167312697309,1,8.5
127,230,2,2,2,848.723085108344,0.198983851723369,2,0.0113119000438928,1,8.5
128,160,2,2,4,850.475243786913,0.19918841587446,2,0.109311590417519,1,15
129,236,2,1,4,852.323284229157,0.199090377261427,1,0.011488076895148,1,15
130,215,2,2,3,854.074151431905,0.19884103726622,2,0.00545562933325527,1,7
131,191,2,2,3,855.817312507005,0.19885186541137,2,0.0321121819270047,1,5.75
132,229,2,2,1,857.577173216085,0.19926948063835,2,0.0409543868765923,1,4.75
133,227,2,1,3,859.354392027441,0.198898104518548,1,0.0706864253979802,1,4.75
134,233,2,1,1,861.154601917869,0.198916541630751,1,0.12220966742666,1,3.75
