PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,55,2,2,3,2.10910039040027,0.199805389362155,2,0.215035500004888,1,9
2,12,2,1,4,3.92710919040837,0.200148326868657,1,0.373079999990296,1,15
3,101,2,2,1,5.91199469039566,0.199625090404879,2,0.00430509998113848,1,9
4,50,2,1,2,7.52942825396894,0.200092599989148,1,0.14606850000564,1,9
5,28,2,1,4,9.29771559039364,0.20004239998525,1,0.0189505000016652,1,15
6,111,2,2,3,10.931924176577,0.200608060142258,2,0.392567563307239,1,7
7,99,2,1,3,12.9338177903846,0.200516310665989,1,0.126821936457418,1,5.75
8,61,2,2,1,14.6851574903994,0.200112900027307,2,0.167506936471909,1,7
9,51,2,1,3,16.4529763903993,0.200148762261961,1,0.0484572127752472,1,4.75
10,10,2,1,2,18.1038406023581,0.19975719039212,1,0.156478863296797,1,7
11,20,2,1,4,19.8722015903913,0.200140600005398,1,0.156608138582669,1,15
12,67,2,1,3,21.6402467903972,0.200168174196733,1,0.108673314913176,1,3.75
13,11,2,1,3,23.3581104904006,0.199632889358327,1,0.198541661171475,1,3.25
14,26,2,1,2,25.159359690384,0.200138350512134,1,0.244923199992627,1,5.75
15,37,2,2,1,27.0107944904012,0.200132375262911,2,0.177617499983171,1,5.75
16,16,2,2,4,28.7953902903828,0.200142098939978,2,0.393229690176668,1,15
17,103,2,2,3,30.7968471903878,0.200534539646469,2,0.159201100002974,1,2.75
18,94,2,2,2,32.564790290402,0.200215299992124,2,0.0477702106290963,1,4.75
19,69,2,2,1,34.2156266797392,0.200168850511545,2,0.0848452396458015,1,4.75
20,75,2,1,3,35.9005881903868,0.20014557527611,2,0.231722014897969,0,2.25
21,81,2,1,1,37.7685961904062,0.199625609820941,2,0.420080711715855,0,3.75
22,104,2,2,4,39.8034894903831,0.199679289362393,2,0.193116611713776,1,15
23,91,2,1,3,41.6046965903952,0.200285500002792,2,0.487547912780428,0,3.25
24,38,2,2,2,43.7062397903937,0.200241000013193,2,0.098898488067789,1,3.75
25,79,2,2,3,45.4071479550039,0.200165050540818,2,0.141241360106505,1,5.25
26,60,2,1,4,47.1588894903834,0.200636711728293,1,0.0214782999828458,1,15
27,9,2,1,1,48.7934729903936,0.199688337743282,1,0.2269435999915,1,5.75
28,78,2,2,2,50.6281449903909,0.200146124727326,2,0.0883430848480202,1,3.25
29,33,2,1,1,52.3293552903924,0.200150925811613,1,0.147368763311533,1,5.25
30,18,2,1,2,54.0806683904084,0.200133300008019,1,0.588217788026668,1,2.75
31,34,2,1,2,56.2821192904084,0.200164300011238,2,0.0743891375313979,0,2.25
32,3,2,1,3,57.9663472528919,0.200214200012852,1,0.101925999973901,1,4.25
33,45,2,2,1,59.6681102903967,0.200187299982645,2,0.0483802999951877,1,4.75
34,52,2,1,4,61.3187845034408,0.200140998931602,1,0.0615579000150319,1,15
35,53,2,2,1,62.986665030272,0.200151426863158,2,0.00961300000199117,1,4.25
36,4,2,1,4,64.6045129776176,0.200117300002603,1,0.279154499992728,1,15
37,31,2,2,3,66.4896336903912,0.20014684839407,2,0.387185335392132,1,3.75
38,2,2,1,2,68.4911198903865,0.199718262476381,1,0.137614560109796,1,3.25
39,82,2,1,2,70.2423732903844,0.200158425810514,1,0.210224761161953,1,2.75
40,8,2,2,4,72.0603142904001,0.200153173122089,2,0.064723737508757,1,15
41,85,2,2,1,73.7278578786936,0.199752687214641,2,0.116657209611731,1,4.25
42,41,2,1,1,75.4462036904006,0.200186600006418,1,0.0469766643946059,1,4.25
43,115,2,1,3,77.096989177604,0.20023640000727,1,0.443039284844417,1,3.75
44,112,2,2,4,79.1489910903911,0.200164223642787,2,0.103718684869818,1,15
45,56,2,2,4,80.8668325904,0.200152300007176,2,0.185853163304273,1,15
46,119,2,2,3,82.6513886903995,0.200052900006995,2,0.161349262256408,1,3.75
47,30,2,2,2,84.4194570904074,0.200673885905417,2,0.00948311065440066,1,2.75
48,110,2,2,2,86.054034590401,0.200161376298638,2,0.143049937527394,1,2.75
49,57,2,1,1,87.8048260034411,0.200544413848547,1,0.991020599991316,1,3.75
50,13,2,2,1,90.4071290903958,0.200690361176385,2,0.181636760098627,1,3.75
51,90,2,1,2,92.191669090389,0.200150196818868,2,0.140546600014204,0,2.25
52,62,2,2,2,93.9430452903907,0.200041300005978,2,0.0140944375307299,1,2.75
53,66,2,1,2,95.5608499904047,0.20016262261197,2,0.875128199986648,0,2.75
54,14,2,2,2,98.0460586904082,0.199741789343534,2,0.0073807138542179,1,3.25
55,116,2,1,4,99.6635018787056,0.200152500008699,1,0.125211886974284,1,15
56,97,2,1,1,101.39810600449,0.199777137750061,1,0.125805999996373,1,3.25
57,6,2,2,2,103.133190890396,0.199653189338278,2,0.391737910656957,1,2.75
58,64,2,2,4,105.134582590399,0.199709313019412,2,0.221431299985852,1,15
59,5,2,2,1,106.969390790386,0.200179900013609,2,0.259582762257196,1,2.75
60,95,2,2,3,108.837370990397,0.199673864641227,2,0.23100600001635,1,3.25
61,54,2,2,2,110.67192259038,0.200149145210162,2,0.355841999989934,1,2.75
