PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,69,1,2,1,270.177247148182,0.218860174238216,2,0.731022926047444,1,11.5
2,112,1,2,4,272.983958295954,0.198381577443797,2,0.460668633080786,1,20
3,78,1,2,2,275.342867828847,0.198546340368921,2,0.107518778706435,1,11.5
4,29,1,2,1,277.304348131467,0.198224423511419,2,0.232828733482165,1,9.5
5,33,1,1,1,279.397458788066,0.198370164027438,1,0.459244297147961,1,7.5
6,73,1,1,1,281.755000174133,0.198472884803778,1,0.0829530080372933,1,5.75
7,75,1,1,3,283.69177101407,0.198914203589084,1,0.0969388337398414,1,11.5
8,23,1,2,3,285.673174753174,0.198319827963132,1,0.78995273966575,0,9.5
9,67,1,1,3,288.316991271073,0.19831865731976,1,0.100638244126458,1,14
10,119,1,2,3,290.274171056692,0.198723979963688,2,0.382624857651535,1,13
11,31,1,2,3,292.515598190366,0.199022192071425,2,0.394896914891433,1,12
12,7,1,2,3,294.783572054235,0.198507417691872,2,0.8055510763661,1,11
13,57,1,1,1,297.445469473372,0.198235251591541,1,0.235692330577876,1,4.75
14,13,1,2,1,299.539439062763,0.19848751736572,1,0.531890111597022,0,4.25
15,19,1,1,3,301.920995156339,0.198504783824319,2,1.02062989771366,0,10.5
16,35,1,1,3,304.804628638143,0.198363725707168,1,0.840515055315336,1,12
17,104,1,2,4,307.506935992104,0.229557765211212,2,0.363880807621172,1,20
18,87,1,2,3,309.761695752852,0.198929421458161,2,0.0905212741636205,1,11.5
19,103,1,2,3,311.695971151581,0.199069308990147,2,0.0617401481140405,1,11.5
20,54,1,2,2,313.610714096547,0.19834938578424,2,0.0185839695332106,1,9.5
21,42,1,1,2,315.515311099036,0.198628575511975,1,0.454113234562101,1,7.5
22,99,1,1,3,317.816442402778,0.198257785756141,1,0.164748285867972,1,11
23,14,1,2,2,319.823757525184,0.198543121194234,2,0.0886860552127473,1,5.75
24,107,1,1,3,321.757793827448,0.198567118641222,2,0.460056698357221,0,11
25,55,1,2,3,324.063879139518,0.198416110360995,2,0.870199304597918,1,11.5
26,98,1,1,2,326.816106731247,0.198312804306624,1,0.465318868897157,1,4.75
27,71,1,2,3,329.135158270452,0.198337094392627,2,0.420287670800462,1,11.5
28,89,1,1,1,331.415843169118,0.198319535295013,1,0.397333240456646,1,6.5
29,53,1,2,1,333.665319688356,0.198322169162566,2,0.915294300823007,1,5.75
30,1,1,1,1,336.422356425814,0.198586433660239,2,0.656568816601066,0,5.25
31,21,1,2,1,338.938421395666,0.198359335947316,2,0.484183198801475,1,7
32,15,1,2,3,341.305563806702,0.198807678360026,2,0.693466638127575,1,11.5
33,30,1,2,2,343.847089476214,0.198358457972063,2,0.154705356777413,1,4.25
34,82,1,1,2,345.890810765268,0.198898400412872,1,0.36661095553427,1,3.25
35,77,1,2,1,348.111790323252,0.199281481473008,2,0.284535902639618,1,5.75
36,34,1,1,2,350.238512615208,0.198483712883899,2,0.256883241643663,0,2.75
37,63,1,2,3,352.354468543024,0.198373968509259,2,0.172250412695576,1,11.5
38,102,1,2,2,354.376454296143,0.198971270670881,1,0.90424377185991,0,4.25
39,66,1,1,2,357.151980476629,0.19835084900842,1,0.324378971097758,1,6.5
