PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,47,2,2,3,214.792969937756,0.218115481635323,2,0.0187467936048051,1,8.5
2,119,2,2,3,216.776960624353,0.198547795138438,2,0.0452980689879041,1,7
3,20,2,1,4,218.595246547353,0.198958387903986,1,0.0198380982765229,1,15
4,70,2,2,2,220.363326017978,0.199058768033865,2,0.0205375399673358,1,8.5
5,78,2,2,2,222.14414176601,0.198306063408381,2,0.0210549512412399,1,7
6,87,2,2,3,223.951413384391,0.199029795330716,2,0.0510030550067313,1,5.75
7,79,2,2,3,225.7619905233,0.199459117924562,2,0.0194193112110952,1,4.75
8,2,2,1,2,227.534410044333,0.199053792908671,1,0.0202639090130106,1,5.75
9,40,2,2,4,229.359643852484,0.199060231287149,2,0.0198237582517322,1,15
10,43,2,1,3,231.125217331763,0.198975947103463,1,0.0523369693546556,1,3.75
11,56,2,2,4,232.929910380743,0.198870884516509,2,0.0195431036117952,1,15
12,1,2,1,1,234.701162799887,0.198273286223412,1,0.0194032152649015,1,8.5
13,72,2,2,4,236.484013952548,0.198368105920963,2,4.37400172256457,1,15
14,91,2,1,3,242.61851454385,0.198270652326755,1,0.493399640792632,1,3.25
15,42,2,1,2,244.953775097587,0.199124907710939,1,0.122440050676232,1,4.75
16,76,2,1,4,246.83341932467,0.198419320280664,1,0.0640802736597834,1,15
17,98,2,1,2,248.657401746736,0.198947559722001,1,0.020259226555936,1,3.75
18,31,2,2,3,250.455906931529,0.198791868097032,2,0.0196546045772266,1,2.75
19,52,2,1,4,252.231516082335,0.198410540673649,1,0.0195799779321533,1,15
20,49,2,1,1,254.000526190866,0.198833424889017,1,0.0196019269496901,1,7
21,3,2,1,3,255.772467223549,0.198566232298617,1,0.0674065725761466,1,2.25
22,81,2,1,1,257.587153801956,0.19831835484365,1,0.0342144055030076,1,5.75
23,32,2,2,4,259.370172937692,0.198303429511725,2,0.02012080149143,1,15
24,5,2,2,1,261.176765892771,0.199073108044104,2,0.0194948157877661,1,4.75
25,41,2,1,1,262.939187201919,0.19832742708968,1,0.0285430746298516,1,3.75
26,57,2,1,1,264.721296185468,0.199047354544746,1,0.0291506231733365,1,3.25
27,66,2,1,2,266.504469842213,0.198839570613927,1,0.117518497892888,1,3.25
28,17,2,1,1,268.376290272412,0.199247529482818,1,0.0334938927699113,1,2.75
29,77,2,2,1,270.171928624171,0.19823143677786,1,0.227249195275363,0,2.25
30,111,2,2,3,272.154475651376,0.199001115310239,2,0.0631367590103764,1,1.75
31,59,2,1,3,273.975017347038,0.198801525664749,1,0.0272480831918074,1,1.75
32,39,2,2,3,275.744667781284,0.199328594491817,1,0.0193771691119764,0,1.25
33,108,2,1,4,277.506420084683,0.23105603113072,1,2.20502802010742,1,15
34,12,2,1,4,281.497355729909,0.198499214660842,1,0.0196455323166447,1,15
35,82,2,1,2,283.287512097566,0.198324207914993,1,0.0231108416046482,1,2.75
36,55,2,2,3,285.059490297223,0.199236993968952,1,0.055176292968099,0,1.75
37,65,2,1,1,286.859217310106,0.199258942971937,1,0.0191263651213376,1,3.25
38,104,2,2,4,288.621395424241,0.198684171627974,2,0.0194965717091691,1,15
39,107,2,1,3,290.415366236746,0.19828557765868,1,0.0817067899479298,1,2.75
40,80,2,2,4,292.249667033553,0.19896511893603,2,0.0642614261450944,1,15
41,117,2,2,1,294.072976060066,0.198595497640781,1,0.0561660468811169,0,2.75
42,46,2,2,2,295.881198216812,0.198458828483126,1,0.019419018557528,0,2.25
43,51,2,1,3,297.663161751596,0.198294064612128,1,0.0954296020790935,1,2.25
44,94,2,2,2,299.535638018133,0.198293186651426,2,1.86126383555529,1,3.25
45,30,2,2,2,303.153029065463,0.199180511859595,1,0.0733755319961347,0,2.75
46,115,2,1,3,305.001061454008,0.19876552929054,1,0.0193446845805738,1,2.25
47,95,2,2,3,306.769292519108,0.198517651821021,1,0.0195913914212724,0,2.25
48,101,2,2,1,308.544299681802,0.198804744839435,1,0.0192662534682313,0,3.75
49,6,2,2,2,310.314029425135,0.198424002737738,1,0.019758789188927,0,3.75
50,19,2,1,3,312.107944340823,0.198867665327271,1,0.0190315453946823,1,2.75
51,16,2,2,4,313.876167211638,0.199297865881817,2,0.0193730719620362,1,15
52,61,2,2,1,315.639336542969,0.198225876360084,1,0.0203233176580397,0,5.75
53,83,2,1,3,317.403203852722,0.198256312316516,1,0.0222091763862409,1,2.25
54,109,2,2,1,319.202013689748,0.198298454415635,1,0.0194503324601101,0,9
55,4,2,1,4,320.977218100845,0.198999359388836,1,0.0193353196664248,1,15
