PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,67,2,1,3,198.157042347706,0.198393571476117,1,0.0689214377080134,1,11.5
2,85,2,2,1,200.241900766779,0.198380109457503,2,0.312271127394524,1,11.5
3,17,2,1,1,202.433785744951,0.198789237760138,1,0.285125552345562,1,9.5
4,93,2,2,1,204.610591799114,0.198259829248855,2,0.265165183356658,1,7.5
5,90,2,1,2,206.77375058567,0.199576180539225,1,0.279597930477394,1,11.5
6,72,2,2,4,208.918905678367,0.198764947595919,2,0.310205585507902,1,20
7,19,2,1,3,211.075850865417,0.217277564287542,1,0.335095687149987,1,9.5
8,99,2,1,3,213.298160883412,0.198449175466521,2,0.271264648358738,0,7.5
9,22,2,2,2,215.433014312759,0.198277681055515,2,0.298240484913549,1,9.5
10,1,2,1,1,217.589202700246,0.199182855475556,1,0.251607760093066,1,5.75
11,115,2,1,3,219.681683548331,0.198391815561081,1,0.336515344798499,1,12
12,33,2,1,1,221.879493863222,0.198353770726499,1,0.375295615684081,1,4.75
13,111,2,2,3,224.132430851318,0.198770215342847,2,0.39000638275229,1,10.5
14,24,2,2,4,226.370705360019,0.199019847990712,2,0.323960256609098,1,20
15,119,2,2,3,228.536866176708,0.198876155574908,2,0.341912150964163,1,9.5
16,118,2,2,2,230.730836597141,0.198181398358429,2,0.437765234688413,1,7.5
17,42,2,1,2,233.044355595122,0.198283534107759,1,0.225529196338357,1,5.75
18,2,2,1,2,235.131166884839,0.198305775704284,1,0.350519648547561,1,4.75
19,37,2,2,1,237.339070494445,0.199053210383681,2,0.404818992918081,1,4.25
20,26,2,1,2,239.583657519225,0.198585258914136,1,0.300495958321335,1,4.25
21,35,2,1,3,241.73051731318,0.198800651211059,1,0.329894665557731,1,9
22,54,2,2,2,243.945010873506,0.198282656149786,2,0.374078766270031,1,3.25
23,58,2,1,2,246.181712959914,0.1989677558322,1,0.427807145463703,1,2.75
24,16,2,2,4,248.45835978181,0.198421666123068,2,0.389548088817719,1,20
25,101,2,2,1,250.698422105103,0.199028042262398,1,0.351984959998845,0,3.25
26,100,2,1,4,252.925168150854,0.198360209082239,1,0.358757818579761,1,20
27,10,2,1,2,255.135863080736,0.198599306237156,2,0.358817227051986,0,2.25
28,75,2,1,3,257.33692096127,0.199099156838201,1,0.302280846385656,1,8.5
29,21,2,2,1,259.491723931459,0.198359916430491,2,0.364573703234782,1,5.25
30,46,2,2,2,261.706475026053,0.198314555280376,2,0.294934388755792,1,3.25
31,25,2,1,1,263.872527561288,0.19910442458513,2,0.319799614928343,0,4.25
32,88,2,2,4,266.044937388444,0.198289387159093,2,0.570382505697125,1,20
33,112,2,2,4,268.486370437875,0.198925321207753,2,0.333910444213871,1,20
34,96,2,2,4,270.666247002871,0.198817625059746,2,0.313751071474144,1,20
35,43,2,1,3,272.823046741591,0.199003166793773,2,0.232752154582158,0,8
36,108,2,1,4,274.897570720226,0.198397961265073,1,0.0725037978982073,1,20
37,78,2,2,2,276.829121331124,0.198518534126379,2,0.0745254418980039,1,2.75
38,97,2,1,1,278.767499526634,0.198738901516663,1,0.597915260105765,1,5.75
39,76,2,1,4,281.217655671417,0.198962195432614,1,0.282739263235271,1,20
40,30,2,2,2,283.352172842952,0.199086280124902,2,0.238087211053426,1,2.75
41,45,2,2,1,285.441847738132,0.198350844199922,2,0.151396786849546,1,5.25
42,117,2,2,1,287.475135505459,0.198388303730098,2,0.334127592426739,1,4.75
43,51,2,1,3,289.659740165484,0.198390059646044,1,0.0823928211157181,1,9
44,65,2,1,1,291.601719158296,0.198515607600712,2,0.244952840500446,0,4.75
45,34,2,1,2,293.690682029756,0.198498341098457,2,0.336398576420834,0,2.75
46,91,2,1,3,295.895332513321,0.198350551547264,1,0.137219525428918,1,9
47,89,2,1,1,297.879868751173,0.198368110702177,1,0.249855941769056,1,5.75
48,61,2,2,1,299.978369462757,0.198454150559883,2,0.141906941747948,1,5.25
49,28,2,1,4,301.977786206172,0.217367115975321,1,0.0455346923527031,1,20
50,106,2,1,2,303.889058042078,0.199353471927679,2,0.136323423239446,0,3.75
51,66,2,1,2,305.87292644675,0.199558036078997,1,0.112311864632829,1,5.25
52,12,2,1,4,307.834286356449,0.198906298791371,1,0.155811158316283,1,20
53,92,2,1,4,309.832833629059,0.199028042263308,1,0.324040150762812,1,20
54,81,2,1,1,312.010397653395,0.198376890280088,1,0.273040171541652,1,5.25
55,40,2,2,4,314.162603624619,0.198575894031819,2,0.0176039304415099,1,20
56,86,2,2,2,316.037075862278,0.1986051592894,1,1.35602590677627,0,4.75
