Percept,Time,GratingPresented
1.34729880000123,0,1
1.35429140000088,0,2
1.3612574000017,0,1
1.36818450000101,0,2
1.37512400000014,0,1
1.38207130000046,0,2
1.38901410000108,0,1
1.3959571000014,0,2
1.40290470000036,0,1
1.40976420000152,0,2
1.41665620000094,0,1
1.42361460000029,0,2
1.43054740000116,0,1
1.43752820000009,0,2
1.44447260000015,0,1
1.45151670000087,0,2
1.45848580000165,0,1
1.46540440000172,0,2
1.47244090000095,0,1
1.47919970000112,0,2
1.48617770000055,0,1
1.49318770000173,0,2
1.50012750000133,0,1
1.50707080000029,0,2
1.51390810000157,0,1
1.52093670000068,0,2
1.52790600000117,0,1
1.53485350000119,0,2
1.54179280000062,0,1
1.54861570000139,0,2
1.55557690000023,0,1
1.56263010000112,0,2
1.56957190000139,0,1
1.57651590000023,0,2
1.58337570000003,0,1
1.59041500000058,0,2
1.59735290000026,0,1
1.60431510000126,0,2
1.61124930000005,0,1
1.61819980000109,0,2
1.62513440000112,0,1
1.63195860000087,0,2
1.63901670000087,0,1
1.6459616000011,0,2
1.65295630000037,0,1
1.65984930000013,0,2
1.6667991000013,0,1
1.67376830000103,0,2
1.68069820000164,0,1
1.68763260000014,0,2
1.69457290000173,0,1
1.70151540000006,0,2
1.70846040000106,0,1
1.71537020000142,0,2
1.72235300000102,0,1
1.72918740000023,0,2
1.73624210000162,0,1
1.74328810000043,0,2
1.75012980000065,0,1
1.75701520000075,0,2
1.76401630000146,0,1
1.77097540000068,0,2
1.77790720000121,0,1
1.78485100000034,0,2
1.79172690000087,0,1
1.79864850000013,0,2
1.80568590000075,0,1
1.81262900000002,0,2
1.81960640000034,0,1
1.82651760000044,0,2
1.83346170000004,0,1
1.84043530000054,0,2
1.84735550000005,0,1
1.85438590000012,0,2
1.86119030000009,0,1
1.86820140000054,0,2
1.87508049999997,0,1
1.88195059999998,0,2
1.88902030000099,0,1
1.89596150000034,0,2
1.90278620000026,0,1
1.90985050000018,0,2
1.91679650000151,0,1
1.92374230000132,0,2
1.93068560000029,0,1
1.93764280000141,0,2
1.94457450000118,0,1
1.95153490000121,0,2
1.95843100000093,0,1
1.96540760000062,0,2
1.97235730000102,0,1
1.97930970000016,0,2
1.98626820000027,0,1
1.99318660000063,0,2
2.00013280000167,0,1
2.0070882,0,2
2.01401970000006,0,1
2.02096359999996,0,2
2.02790800000002,0,1
2.03488420000031,0,2
2.04179610000028,0,1
2.04861460000029,0,2
2.05571410000084,0,1
2.06258780000098,0,2
2.06957510000029,0,1
2.07651850000002,0,2
2.08346510000047,0,1
2.09040950000053,0,2
2.09735640000144,0,1
2.10430030000134,0,2
2.11121860000094,0,1
2.11820580000131,0,2
2.12512990000141,0,1
2.13208670000131,0,2
2.13902310000049,0,1
2.14596330000131,0,2
2.15290129999994,0,1
2.15985290000026,0,2
2.16680630000155,0,1
2.17374440000094,0,2
2.18068680000033,0,1
2.18757189999997,0,2
2.1945764000011,0,1
2.20155730000079,0,2
2.20846410000013,0,1
2.21541010000146,0,2
2.22235250000085,0,1
2.22929980000117,0,2
2.23624580000069,0,1
2.2431972000013,0,2
2.25005510000119,0,1
2.25704030000088,0,2
2.26402100000087,0,1
2.27094690000013,0,2
2.27791120000074,0,1
2.28485370000089,0,2
2.29180190000079,0,1
2.29862070000127,0,2
2.30568800000037,0,1
2.31263540000145,0,2
2.31959570000072,0,1
2.32652110000163,0,2
2.33346710000114,0,1
2.34031180000056,0,2
2.34735970000111,0,1
2.35430030000134,0,2
2.36124550000022,0,1
2.36822190000021,0,2
2.37513460000082,0,1
2.38208360000135,0,2
2.38904170000023,0,1
2.39596789999996,0,2
2.40291330000036,0,1
2.40985480000018,0,2
2.41682820000096,0,1
2.42374740000014,0,2
2.43056600000091,0,1
2.43765990000065,0,2
2.44457880000118,0,1
2.45152300000154,0,2
2.45841270000165,0,1
2.46541240000079,0,2
2.47235980000005,0,1
2.47921960000167,0,2
2.48625330000141,0,1
2.49319260000084,0,2
2.50013500000023,0,1
2.50707920000059,0,2
2.51397130000078,0,1
2.52096920000076,0,2
2.52791190000062,0,1
2.53486540000085,0,2
2.54167850000158,0,1
2.54863160000059,0,2
2.55569100000139,0,1
2.56263470000158,0,2
2.56958060000034,0,1
2.57652540000163,0,2
2.58350930000051,0,1
2.59041180000168,0,2
2.5973580000009,0,1
2.60433320000084,0,2
2.61124680000103,0,1
2.61819190000097,0,2
2.62513540000145,0,1
2.6320809000008,0,2
2.63902350000171,0,1
2.64597100000174,0,2
2.65291670000079,0,1
2.65980280000076,0,2
2.66674150000108,0,1
2.67375430000175,0,2
2.68069210000067,0,1
2.68763590000162,0,2
2.69458020000093,0,1
2.70147750000069,0,2
2.70847630000026,0,1
2.71541340000113,0,2
2.72235880000153,0,1
2.72919860000002,0,2
2.73625290000018,0,1
2.7431914000008,0,2
2.75004440000157,0,1
2.75708030000169,0,2
2.76402630000121,0,1
2.77096940000047,0,2
2.777914100001,0,1
2.78485860000001,0,2
2.79174760000024,0,1
2.79863130000012,0,2
2.80569130000003,0,1
2.81263920000129,0,2
2.81961050000064,0,1
2.82652550000057,0,2
2.83348079999996,0,1
2.84041740000066,0,2
2.84732770000119,0,1
2.8543150000005,0,2
2.86128260000078,0,1
2.86820080000143,0,2
2.87513950000175,0,1
2.88195970000015,0,2
2.88902940000116,0,1
2.89597200000026,0,2
2.90291670000079,0,1
2.90975430000071,0,2
2.91682050000054,0,1
2.92374870000094,0,2
2.930645800001,0,1
2.93763810000019,0,2
2.94446500000049,0,1
2.95147220000035,0,2
2.95847170000161,0,1
2.96536790000027,0,2
2.97233340000093,0,1
2.97930810000071,0,2
2.98627820000002,0,1
2.9932000000008,0,2
3.00014130000091,0,1
3.00708230000055,0,2
3.01398790000167,0,1
3.02095770000051,0,2
3.02791740000066,0,1
3.03486110000085,0,2
3.04180530000122,0,1
3.04863680000017,0,2
3.05569600000126,0,1
3.06263810000019,0,2
3.06958300000042,0,1
3.07652710000002,0,2
3.08345250000093,0,1
3.09041790000083,0,2
3.09736200000043,0,1
3.10431229999995,0,2
3.11125110000103,0,1
3.11819600000126,0,2
3.12513800000124,0,1
3.13210800000161,0,2
3.13902750000125,0,1
3.14597360000153,0,2
3.15294190000168,0,1
3.15986220000013,0,2
3.16680720000113,0,1
3.17374990000098,0,2
3.18069690000084,0,1
3.18757920000098,0,2
3.19459510000161,0,1
3.20155620000151,0,2
3.20847590000085,0,1
3.21541680000155,0,2
3.22236450000128,0,1
3.22930760000054,0,2
3.2362516000012,0,1
3.24329090000174,0,2
3.25010190000103,0,1
3.25703620000058,0,2
3.26391640000111,0,1
3.27097470000081,0,2
3.27791750000142,0,1
3.2848636000017,0,2
3.29180630000155,0,1
3.29863270000169,0,2
3.30570070000067,0,1
3.31251850000081,0,2
3.31958620000114,0,1
3.32653120000032,0,2
3.33347760000106,0,1
3.340418400001,0,2
3.3473294000014,0,1
3.35431550000067,0,2
3.36125600000014,0,1
3.3682288,0,2
3.37504790000094,0,1
3.38208269999996,0,2
3.38903310000023,0,1
3.39597890000005,0,2
3.40279890000056,0,1
3.40986599999997,0,2
3.41681080000126,0,1
3.42375420000099,0,2
3.43069830000059,0,1
3.43764200000078,0,2
3.44458750000013,0,1
3.45154800000091,0,2
3.45847460000005,0,1
3.46540850000019,0,2
3.4722481000008,0,1
3.47926950000146,0,2
3.48619340000005,0,1
3.49315590000151,0,2
3.50015120000171,0,1
3.50709129999996,0,2
3.51406210000096,0,1
3.52097800000047,0,2
3.52786890000061,0,1
3.53476770000088,0,2
3.54168700000082,0,1
3.54863560000013,0,2
3.55573520000144,0,1
3.56264290000036,0,2
3.56959070000084,0,1
3.57653610000125,0,2
3.58340980000139,0,1
3.5904214000002,0,2
3.59738900000048,0,1
3.60431310000058,0,2
3.61125420000099,0,1
3.61819990000004,0,2
3.62515080000048,0,1
3.63209950000055,0,2
3.6389876000012,0,1
3.64597820000017,0,2
3.65292300000146,0,1
3.6598638000014,0,2
3.666812200001,0,1
3.67369650000001,0,2
3.68067520000113,0,1
3.68764470000133,0,2
3.69458880000093,0,1
3.70153980000032,0,2
3.70847610000055,0,1
3.71542930000032,0,2
3.7223670000003,0,1
3.72922970000036,0,2
3.7362729000015,0,1
3.74319910000122,0,2
3.7502768000013,0,1
3.75708800000029,0,2
3.76403350000146,0,1
3.77098050000131,0,2
3.7779225000013,0,1
3.78480500000114,0,2
3.79181140000037,0,1
3.79863380000097,0,2
3.80570299999999,0,1
3.81264530000044,0,2
3.81959110000025,0,1
3.82653449999998,0,2
3.83347930000127,0,1
3.84042410000075,0,2
3.84738520000064,0,1
3.85431460000109,0,2
3.86125780000111,0,1
3.86820660000012,0,2
3.87515100000019,0,1
3.88209090000055,0,2
3.88903650000066,0,1
3.89599810000072,0,2
3.90292440000121,0,1
3.90986830000111,0,2
3.91684810000152,0,1
3.92375860000175,0,2
3.93070270000135,0,1
3.93764700000065,0,2
3.94458970000051,0,1
3.95153620000019,0,2
3.9584072000016,0,1
3.9654257000002,0,2
3.97237000000132,0,1
3.97932740000033,0,2
3.98625800000082,0,1
3.99320120000084,0,2
4.00015590000112,0,1
4.00704040000164,0,2
4.01404990000083,0,1
4.02098130000013,0,2
4.02792730000147,0,1
4.03487050000149,0,2
4.04181340000105,0,1
4.04863480000131,0,2
4.05570590000025,0,1
4.06267320000006,0,2
4.06959150000148,0,1
4.07654300000104,0,2
4.08341130000008,0,1
4.09042709999994,0,2
4.09737040000073,0,1
4.10418370000116,0,2
4.11128870000175,0,1
4.11823560000084,0,2
4.12515560000065,0,1
4.13211850000152,0,2
4.13904000000002,0,1
4.14597990000038,0,2
4.15292550000049,0,1
4.1598711000006,0,2
4.16669610000099,0,1
4.1737574000017,0,2
4.18070580000131,0,1
4.18756850000136,0,2
4.1945435000016,0,1
4.20153820000087,0,2
4.2084816000006,0,1
4.21537570000146,0,2
4.22237459999997,0,1
4.22931900000003,0,2
4.23626010000044,0,1
4.24320700000135,0,2
4.25010960000145,0,1
4.25699050000003,0,2
4.26400390000163,0,1
4.27098410000144,0,2
4.27796230000058,0,1
4.28474860000097,0,2
4.29181510000126,0,1
4.29865710000013,0,2
4.30570650000118,0,1
4.31264830000146,0,2
4.31959370000004,0,1
4.32644960000107,0,2
4.33348370000022,0,1
4.340431300001,0,2
4.34737200000018,0,1
4.35431960000096,0,2
4.36126180000065,0,1
4.36820490000173,0,2
4.3750942000006,0,1
4.38209570000072,0,2
4.38903970000138,0,1
4.39595880000161,0,2
4.402931300001,0,1
4.40987360000145,0,2
4.41681790000075,0,1
4.42376050000166,0,2
4.43070750000152,0,1
4.43766300000061,0,2
4.44462470000144,0,1
4.45153970000138,0,2
4.45840730000054,0,1
4.46530210000128,0,2
4.4722610000008,0,1
4.47926650000045,0,2
4.48616430000038,0,1
4.49326740000106,0,2
4.5001581000015,0,1
4.5070091000016,0,2
4.51406860000134,0,1
4.52098360000127,0,2
4.52792910000062,0,1
4.53475220000109,0,2
4.54176350000125,0,1
4.54863960000148,0,2
4.55570850000004,0,1
4.56265600000006,0,2
4.56959620000089,0,1
4.57654010000078,0,2
4.58348670000123,0,1
4.59042850000151,0,2
4.59739270000136,0,1
4.60432100000071,0,2
4.61127070000111,0,1
4.61822000000029,0,2
4.62515780000103,0,1
4.63209820000156,0,2
4.63904070000171,0,1
4.64594690000013,0,2
4.65292910000062,0,1
4.65991350000149,0,2
4.66682130000117,0,1
4.67376530000001,0,2
4.68065470000147,0,1
4.68760320000001,0,2
4.69459690000076,0,1
4.70154130000083,0,2
4.70848480000132,0,1
4.71538020000116,0,2
4.72237490000043,0,1
4.72922440000002,0,2
4.73626530000001,0,1
4.74320850000004,0,2
4.7501615000001,0,1
4.75702080000156,0,2
4.76404400000138,0,1
4.77098790000127,0,2
4.77793280000151,0,1
4.78487570000107,0,2
4.79182130000117,0,1
4.79867830000148,0,2
4.80558870000095,0,1
4.81265350000103,0,2
4.81960150000123,0,1
4.8265678000007,0,2
4.83348820000174,0,1
4.84043139999994,0,2
4.84739310000077,0,1
4.8543238000002,0,2
4.86126480000166,0,1
4.86808290000045,0,2
4.87518840000121,0,1
4.88209940000161,0,2
4.88899180000044,0,1
4.89601720000064,0,2
4.9029311000013,0,1
4.90987730000052,0,2
4.91682320000109,0,1
4.92376640000111,0,2
4.93058750000091,0,1
4.93765440000061,0,2
4.94460590000017,0,1
4.9515465000004,0,2
4.95848760000081,0,1
4.96538090000104,0,2
4.9723795000009,0,1
4.97934120000173,0,2
4.98626750000039,0,1
4.99322160000156,0,2
5.0001667000015,0,1
5.00709900000038,0,2
5.01404270000057,0,1
5.02098820000174,0,2
5.02793640000164,0,1
5.03487720000157,0,2
5.04186490000029,0,1
5.04876630000035,0,2
5.0557131000005,0,1
5.06268369999998,0,2
5.06959930000085,0,1
5.07654350000121,0,2
5.08349050000106,0,1
5.0903887000004,0,2
5.09739480000098,0,1
5.1043281000002,0,2
5.11126760000116,0,1
5.11821410000084,0,2
5.12516840000171,0,1
5.13209980000101,0,2
5.13906720000159,0,1
5.14598780000051,0,2
5.15293480000037,0,1
5.1599051000012,0,2
5.16682450000008,0,1
5.17364290000114,0,2
5.18071300000156,0,1
5.1875970000001,0,2
5.19460100000106,0,1
5.20149420000052,0,2
5.20843870000135,0,1
5.21538320000036,0,2
5.22232660000009,0,1
5.22935080000025,0,2
5.23626930000137,0,1
5.24321510000118,0,2
5.2500611000014,0,1
5.25702890000139,0,2
5.26399140000103,0,1
5.27099180000005,0,2
5.2779644000002,0,1
5.28488030000153,0,2
5.29177390000041,0,1
5.29864640000051,0,2
5.30571320000126,0,1
5.31254060000174,0,2
5.31961480000064,0,1
5.32655540000087,0,2
5.33349110000017,0,1
5.34043640000164,0,2
5.34738000000107,0,1
5.3543378000013,0,2
5.3612316000017,0,1
5.36821760000021,0,2
5.37518510000154,0,1
5.38210180000169,0,2
5.38905010000053,0,1
5.39599260000068,0,2
5.40293630000087,0,1
5.40988130000005,0,2
5.41682610000134,0,1
5.4238146000007,0,2
5.4307127000011,0,1
5.43766010000036,0,2
5.44463380000161,0,1
5.45154850000108,0,2
5.45849290000115,0,1
5.46543730000121,0,2
5.47251440000036,0,1
5.47930000000088,0,2
5.48628890000145,0,1
5.49319380000088,0,2
5.50018040000032,0,1
5.50710370000161,0,2
5.51404900000125,0,1
5.52087720000054,0,2
5.52793870000096,0,1
5.53488130000005,0,2
5.54182510000101,0,1
5.54866290000064,0,2
5.55571620000046,0,1
5.5626626000012,0,2
5.56960470000013,0,1
5.57654990000083,0,2
5.58349310000085,0,1
5.59046400000079,0,2
5.59738440000001,0,1
5.60433100000046,0,2
5.61129730000175,0,1
5.61815150000075,0,2
5.62516820000019,0,1
5.6321063000014,0,2
5.63904920000095,0,1
5.64594250000118,0,2
5.65293810000003,0,1
5.65979960000004,0,2
5.66678820000016,0,1
5.67370660000051,0,2
5.68062240000108,0,1
5.68758640000124,0,2
5.694475100001,0,1
5.70155970000087,0,2
5.70849770000132,0,1
5.7153242000004,0,2
5.72230920000038,0,1
5.72921210000095,0,2
5.73777750000045,0,1
5.74318420000054,0,2
5.75040880000051,0,1
5.75708380000106,0,2
5.76400630000171,0,1
5.77093960000093,0,2
5.77786190000006,0,1
5.78475720000097,0,2
5.79171260000112,0,1
5.7986449,0,2
5.80559900000117,0,1
5.81252550000136,0,2
5.81947070000024,0,1
5.82657550000113,0,2
5.83345020000161,0,1
5.84043840000049,0,2
5.84738360000119,0,1
5.85433180000109,0,2
5.86128700000154,0,1
5.86827240000093,0,2
5.8751654000007,0,1
5.88210550000076,0,2
5.88905410000007,0,1
5.89599520000047,0,2
5.90294350000113,0,1
5.90988570000081,0,2
5.91671320000023,0,1
5.92377300000044,0,2
5.93071800000143,0,1
5.93766450000112,0,2
5.94460849999996,0,1
5.951550400001,0,2
5.95849680000174,0,1
5.96544200000062,0,2
5.97241500000018,0,1
5.97933320000084,0,2
5.9862733000009,0,1
5.99325110000063,0,2
6.00017310000112,0,1
6.00710800000161,0,2
6.01405320000049,0,1
6.02100130000144,0,2
6.02794010000071,0,1
6.03488730000026,0,2
6.04186750000008,0,1
6.04877360000137,0,2
6.05571890000101,0,1
6.06266380000125,0,2
6.06961120000051,0,1
6.07643070000086,0,2
6.08349850000013,0,1
6.09045490000062,0,2
6.09738749999997,0,1
6.10434290000012,0,2
6.1112761000004,0,1
6.11822730000131,0,2
6.12517640000078,0,1
6.13210880000042,0,2
6.13907740000104,0,1
6.14599799999996,0,2
6.15294370000083,0,1
6.15989330000048,0,2
6.16683460000058,0,1
6.1737774000012,0,2
6.18071910000072,0,1
6.18753220000144,0,2
6.19461040000169,0,1
6.2015749000002,0,2
6.20847240000148,0,1
6.2154429000002,0,2
6.22239450000052,0,1
6.22933420000118,0,2
6.23627940000006,0,1
6.24322370000118,0,2
6.25020340000083,0,1
6.25705300000118,0,2
6.26395370000137,0,1
6.27095920000102,0,2
6.27794490000088,0,1
6.28488850000031,0,2
6.29183170000033,0,1
6.29867580000064,0,2
6.30572500000017,0,1
6.31266450000112,0,2
6.31949060000079,0,1
6.32655560000057,0,2
6.33336970000164,0,1
6.34044410000024,0,2
6.34735400000136,0,1
6.35436690000097,0,2
6.36127670000133,0,1
6.36822520000169,0,2
6.37519520000023,0,1
6.38212680000106,0,2
6.38905620000151,0,1
6.39594630000101,0,2
6.40295430000151,0,1
6.40988990000005,0,2
6.41683340000054,0,1
6.42375850000099,0,2
6.43072430000029,0,1
6.43766800000049,0,2
6.44461010000123,0,1
6.45155570000134,0,2
6.45845230000123,0,1
6.46538620000138,0,2
6.47240760000022,0,1
6.47924610000155,0,2
6.48628200000167,0,1
6.49323230000118,0,2
6.5001069000009,0,1
6.50705520000156,0,2
6.51405840000007,0,1
6.52102720000039,0,2
6.52794490000088,0,1
6.53489160000026,0,2
6.54184710000118,0,1
6.54865680000148,0,2
6.55572840000059,0,1
6.56267240000125,0,2
6.5694994000005,0,1
6.57650590000048,0,2
6.58351270000094,0,1
6.59047520000058,0,2
6.59739090000039,0,1
6.60433640000156,0,2
6.61128140000073,0,1
6.61824340000021,0,2
6.62517590000061,0,1
6.63211390000106,0,2
6.63906120000138,0,1
6.64600360000077,0,2
6.65294740000172,0,1
6.65989140000056,0,2
6.66683790000025,0,1
6.67372800000157,0,2
6.68060540000079,0,1
6.68767460000163,0,2
6.69461320000119,0,1
6.70149810000112,0,2
6.70850220000102,0,1
6.71544750000066,0,2
6.72239390000141,0,1
6.72921459999998,0,2
6.73631970000133,0,1
6.74330190000001,0,2
6.7501785000004,0,1
6.75716160000047,0,2
6.76403070000015,0,1
6.77100610000161,0,2
6.77794820000054,0,1
6.78489120000086,0,2
6.79183620000003,0,1
6.79865960000097,0,2
6.80564870000126,0,1
6.81266959999994,0,2
6.81961480000064,0,1
6.82656060000045,0,2
6.83350480000081,0,1
6.84044930000164,0,2
6.84739440000158,0,1
6.85435470000084,0,2
6.86128200000167,0,1
6.8682288,0,2
6.87518510000154,0,1
6.88211540000157,0,2
6.88906010000028,0,1
6.89600520000022,0,2
6.90297920000012,0,1
6.90989410000111,0,2
6.91683730000113,0,1
6.92380890000095,0,2
6.93072740000025,0,1
6.93767270000171,0,2
6.94461520000004,0,1
6.95159190000049,0,2
6.95850510000128,0,1
6.96540350000032,0,2
6.97241930000018,0,1
6.97934410000016,0,2
6.98628240000107,0,1
6.99322890000076,0,2
7.00017910000133,0,1
7.00711790000059,0,2
7.01397910000014,0,1
7.02100490000157,0,2
7.02794970000105,0,1
7.03489680000166,0,2
7.04183700000067,0,1
7.04866080000102,0,2
7.05572700000084,0,1
7.06267750000006,0,2
7.06962620000013,0,1
7.07656160000079,0,2
7.08350800000153,0,1
7.0904513000005,0,2
7.09740370000145,0,1
7.10435140000118,0,2
7.1112348000006,0,1
7.11827000000085,0,2
7.12526790000084,0,1
7.1321151000011,0,2
7.13909120000062,0,1
7.14600620000056,0,2
7.15295100000003,0,1
7.15989700000137,0,2
7.16684120000173,0,1
7.17366140000013,0,2
7.18072830000165,0,1
7.18761820000145,0,2
7.1946183,0,1
7.20156270000007,0,2
7.20850560000144,0,1
7.21545210000113,0,2
7.22239780000018,0,1
7.22934280000118,0,2
7.23628520000057,0,1
7.24323240000012,0,2
7.2501828000004,0,1
7.2570766000008,0,2
7.26408760000049,0,1
7.27100960000098,0,2
7.27795330000117,0,1
7.28493400000116,0,2
7.29184300000088,0,1
7.29865930000051,0,2
7.30574909999996,0,1
7.31267500000104,0,2
7.31962100000055,0,1
7.32656450000104,0,2
7.33340620000126,0,1
7.34045270000024,0,2
7.34740980000061,0,1
7.35437030000139,0,2
7.36128530000133,0,1
7.36823540000114,0,2
7.37518100000125,0,1
7.38211880000017,0,2
7.38906250000036,0,1
7.39601000000039,0,2
7.40296750000016,0,1
7.40983140000026,0,2
7.4168451000005,0,1
7.42378830000052,0,2
7.43073120000008,0,1
7.43762340000103,0,2
7.44463150000047,0,1
7.45157890000155,0,2
7.45850930000051,0,1
7.46546290000151,0,2
7.47239860000082,0,1
7.4792522000007,0,2
7.48619970000072,0,1
7.49313710000024,0,2
7.50010040000052,0,1
7.50698600000032,0,2
7.51393250000001,0,1
7.52095940000072,0,2
7.52783620000082,0,1
7.53484300000127,0,2
7.54171980000137,0,1
7.54872670000077,0,2
7.55567210000117,0,1
7.56261780000023,0,2
7.56956910000008,0,1
7.57650700000158,0,2
7.58351130000119,0,1
7.59045460000016,0,2
7.59735670000009,0,1
7.60434850000092,0,2
7.61128760000065,0,1
7.61823510000067,0,2
7.62519010000142,0,1
7.63212190000013,0,2
7.63903070000015,0,1
7.64601830000174,0,2
7.65295430000151,0,1
7.65989890000128,0,2
7.66686810000101,0,1
7.67378950000057,0,2
7.68073540000114,0,1
7.68770080000104,0,2
7.69462270000076,0,1
7.70145560000128,0,2
7.7084530000011,0,1
7.71538700000019,0,2
7.7224010000009,0,1
7.72924960000091,0,2
7.73631960000057,0,1
7.74323650000042,0,2
7.75018760000057,0,1
7.75712310000017,0,2
7.76401820000137,0,1
7.7710117000006,0,2
7.77795740000147,0,1
7.78491030000077,0,2
7.7918451000005,0,1
7.79866930000026,0,2
7.80574909999996,0,1
7.81268130000171,0,2
7.81962200000089,0,1
7.8265764000007,0,2
7.83352950000153,0,1
7.84045630000037,0,2
7.8474010000009,0,1
7.85435170000164,0,2
7.8613107000001,0,1
7.8682385000011,0,2
7.87518560000171,0,1
7.88219680000111,0,2
7.88907010000003,0,1
7.89601290000064,0,2
7.90298520000033,0,1
7.90978020000148,0,2
7.91684690000147,0,1
7.92378950000057,0,2
7.93073480000021,0,1
7.93767930000104,0,2
7.94449789999999,0,1
7.95156930000121,0,2
7.95851540000149,0,1
7.96539360000133,0,2
7.97241990000111,0,1
7.97934370000075,0,2
7.98630420000154,0,1
7.99323860000004,0,2
8.00018540000019,0,1
8.00712480000038,0,2
8.01406900000075,0,1
8.02098990000013,0,2
8.02795630000037,0,1
8.03490380000039,0,2
8.04184780000105,0,1
8.04881990000104,0,2
8.05573580000055,0,1
8.06268090000049,0,2
8.06965050000144,0,1
8.07657080000172,0,2
8.08351310000035,0,1
8.09040110000024,0,2
