PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
49,37,1,1,1,1,1.65,2,0.201151200104505,1.40111440001056,0.951127000036649,1,1
50,38,2,1,1,2,1.65,1,0.215325900004245,1.74863689998165,0.965378499939106,1,1
51,49,1,1,1,2,1.65,1,0.239387599984184,1.505988500081,0.989476599963382,1,1
52,86,2,1,1,1,1.65,2,0.250039599952288,1.41670120006893,1.00006610003766,1,1
53,2,2,1,1,1,1.65,2,0.378566100029275,1.39525739999954,1.12861530005466,1,1
54,140,2,3,2,1,1.65,2,0.724001800059341,1.79063930001575,1.47400489996653,1,1
55,126,2,3,1,2,1.65,1,0.260665800073184,1.59401900006924,1.01067139999941,1,1
56,68,2,2,1,1,1.65,2,0.206787699949928,1.37347310001496,0.956837500096299,1,1
57,136,2,3,1,2,1.65,1,0.210759600042365,1.57746120006777,0.960808599949814,1,1
58,6,2,1,1,2,1.65,1,0.166381199960597,1.54977799998596,0.916417600004934,1,1
59,132,2,3,1,2,1.65,1,0.272459600004368,1.73913440003525,1.02249569993,1,1
60,35,1,2,1,2,1.65,1,0.293748599942774,1.56043579999823,1.04378700000234,1,1
61,3,1,2,1,1,1.65,2,0.24247529997956,1.70915190002415,0.9925174000673,1,1
62,95,1,2,1,1,1.65,2,0.222982799983583,1.33967929997016,0.973017400014214,1,1
63,78,2,1,1,1,1.65,2,0.26974939997308,1.36969610000961,1.01979329995811,1,1
64,91,1,2,1,1,1.65,2,0.0336130999494344,1.53362240002025,0.78365630004555,1,1
65,33,1,1,1,2,1.65,1,0.218550999998115,1.45190419990104,0.968562699970789,1,1
66,32,2,2,1,2,1.65,1,0.216920199920423,1.63359610002954,0.966967500047758,1,1
67,12,2,2,1,1,1.65,2,0.168368599959649,1.30170960002579,0.918406500015408,1,1
68,10,2,1,1,1,1.65,2,0.176752200000919,1.69349420000799,0.926810599979945,1,1
69,14,2,1,1,2,1.65,1,0.255209700088017,1.78861899999902,1.00527239998337,1,1
70,30,2,1,1,1,1.65,2,0.146060400060378,1.49609889998101,0.896115600015037,1,1
71,90,2,1,1,2,1.65,1,0.0173014999600127,1.56732100003865,0.76731030002702,1,1
72,67,1,2,1,1,1.65,2,0.169554400024936,1.63618969998788,0.919594799983315,1,1
73,73,1,1,1,1,1.65,1,0.216151100001298,1.74948580004275,0.966193599975668,0,0
74,115,1,2,1,2,1.65,1,0.221058800001629,1.77107480005361,0.971102599985898,1,1
75,23,1,2,1,2,1.65,1,0.0412887000711635,1.5912740000058,0.791349999955855,1,1
76,98,2,1,1,1,1.65,2,0.195705199963413,1.17907220008783,0.9457028999459,1,1
77,27,1,2,1,2,1.65,1,0.0903694999869913,1.20706479996443,0.840405900031328,1,1
