PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
143,156,2,2,2,1,1.12,2,0.0139834000146948,1.21555812290171,0.781101199972909,1,1
144,255,1,2,2,1,1.12,2,0.181483199994545,1.21647952287458,0.94924315152457,1,1
145,164,2,2,2,1,0.96,1,0.498233400052413,2.06673662288813,1.26579084154218,1,0
146,263,2,3,2,2,0.8,2,0.00263456866377965,1.52075512288138,0.769875468628015,1,0
147,147,1,2,2,2,0.96,2,0.184344014327507,1.31879162287805,0.951033999968786,1,0
148,279,2,3,2,2,0.8,2,0.00384512293385342,1.43855712289223,0.771086505788844,1,0
149,276,2,3,2,2,0.8,2,0.00408943294314668,1.5721539229271,0.770906499994453,1,0
150,236,2,2,2,2,1.12,1,0.0020159229170531,1.2532750229002,0.769242514390498,1,1
151,234,2,1,2,1,0.96,2,0.00160506006795913,1.56964962289203,0.768834205809981,0,1
152,272,2,3,2,1,1.2,2,0.209771000023466,1.22777352289995,0.977350295812357,1,1
153,161,1,1,2,2,0.96,2,0.0610051057883538,1.2455357228755,0.828228705795482,1,0
154,227,1,2,2,1,1.12,2,0.00454613287001848,1.22231032291893,0.771790478669573,1,1
155,267,2,3,2,1,1.2,2,0.147616632923018,1.18208502285415,0.914485400018748,1,1
156,244,2,2,2,1,0.96,2,0.000902700005099177,1.55268532293849,0.768435887177475,0,1
157,186,2,1,2,2,0.94,2,0.00238629995146766,1.43741762288846,0.769996495742816,1,0
158,266,2,3,2,1,1.2,2,0.0315926786279306,1.18274452292826,0.798268599959556,1,1
159,232,2,2,2,2,0.96,2,0.00456667866092175,1.17247722292086,0.771360600017942,1,0
160,230,2,1,2,2,0.96,2,0.044748900050763,1.59662022290286,0.812376987247262,1,0
161,221,1,1,2,2,1.12,1,1.52170002285857,3.00645902293036,2.28839760000119,1,1
162,270,2,3,2,2,1.2,1,0.0420526000089012,1.54381262289826,0.80913030001102,1,1
163,182,2,1,2,1,1.12,2,0.525652724376414,1.84350812289631,1.292534600012,1,1
164,150,2,1,2,1,0.96,2,0.5212954999879,1.73954512289492,1.28851389995543,0,1
165,166,2,1,2,1,0.94,2,0.10836297867354,1.17619622289203,0.875600141531322,0,1
166,195,1,2,2,2,0.96,2,0.395216600038111,1.56343662290601,1.16282573295757,1,0
167,268,2,3,2,1,1.2,2,0.894179141498171,2.07869432290317,1.66140036011348,1,1
168,142,2,1,2,1,0.94,2,1.54008772288216,2.54094752290985,2.30731428723084,0,1
169,146,2,1,2,1,0.94,1,0.0909110786160454,1.39206972293323,0.857825799961574,1,0
170,196,2,2,2,1,0.96,1,0.729649541550316,1.93078932288336,1.49686322291382,1,0
171,168,2,2,2,2,0.96,1,1.3359790686518,2.87071912293322,2.10321586864302,0,1
172,209,1,1,2,1,0.96,1,1.81138810579432,2.84578932292061,2.57861192291602,1,0
173,200,2,2,2,2,0.94,2,0.258247405814473,1.42597252287669,1.02548693295103,1,0
174,218,2,1,2,1,1.12,2,0.363920568604954,1.8986334229121,1.13069880002877,1,1
175,198,2,1,2,2,1.12,1,0.188775651447941,1.45673502288992,0.955499199975748,1,1
176,228,2,2,2,2,0.96,2,0.270908524340484,1.47204102290561,1.03814214153681,1,0
177,160,2,2,2,2,0.96,2,0.475855224358384,1.743805122911,1.24309607868781,1,0
178,213,1,1,2,2,1.12,1,0.197676500014495,1.71627152292058,0.964925200038124,1,1
179,265,2,3,2,2,0.8,2,0.187017941556405,1.50493852287764,0.954255714372266,1,0
180,152,2,2,2,2,1.12,1,0.226215299975593,1.47790772287408,0.99388293287484,1,1
181,163,1,2,2,2,1.12,1,0.00541416008491069,1.35667232290143,0.772162700013723,1,1
182,235,1,2,2,1,0.96,1,1.35288651433075,2.50406762294006,2.12010770576308,1,0
183,181,1,1,2,1,0.96,1,0.225503300025593,1.29357872292167,0.992631400004029,1,0
184,191,1,2,2,2,1.12,1,0.185439787223004,1.41998682293342,0.952665751450695,1,1
185,278,2,3,2,1,0.8,1,0.0432479057926685,1.27782712288899,0.810482778702863,1,0
186,222,2,1,2,2,1.12,1,0.00343750003958121,1.45512152288575,0.771229305828456,1,1
187,260,2,2,2,1,0.96,1,0.115992995793931,1.23369622288737,0.883234378648922,1,0
188,173,1,1,2,1,1.12,2,0.00413350574672222,1.47223712288542,0.771382668637671,1,1
189,204,2,2,2,1,0.96,1,0.177887587225996,1.72924622293795,0.94512213289272,1,0
190,171,1,2,2,2,0.96,2,0.00100350001594052,1.46939282288076,0.768305200035684,1,0
191,192,2,2,2,1,1.12,2,0.187789114366751,1.20543042290956,0.954670900013298,1,1
192,262,2,3,2,2,0.8,2,0.00402228720486164,1.58889632287901,0.77128612290835,1,0
193,167,1,2,2,2,1.12,1,0.000911700015421957,1.46932022291003,0.768516322947107,1,1
194,155,1,2,2,2,0.96,2,0.0880456999875605,1.28950992290629,0.85559834149899,1,0
195,144,2,2,2,2,0.96,2,0.0425532000372186,1.34431602287805,0.810290860128589,1,0
196,211,1,2,2,1,1.12,2,0.0456658999901265,1.38068832294084,0.812819799990393,1,1
197,165,1,1,2,1,0.96,2,0.212262880115304,1.64688522287179,0.97948159580119,0,1
198,216,2,2,2,2,0.96,2,0.0549353329115547,1.23932462290395,0.821793399984017,1,0
199,243,1,2,2,1,0.96,2,0.15137697866885,1.15239312290214,0.918106500001159,0,1
200,151,1,2,2,1,0.96,2,0.0041749058291316,1.2053951228736,0.771038600010797,0,1
201,183,1,2,2,1,0.96,2,0.100546841567848,1.11825262289494,0.867773560108617,0,1
202,177,1,1,2,2,0.96,2,0.0040422601159662,1.33872772293398,0.771294505742844,1,0
203,274,2,3,2,2,0.8,2,0.001505468680989,1.11921862285817,0.768252699985169,1,0
204,180,2,2,2,1,0.96,2,0.247607868688647,1.56550162291387,1.01483000582084,0,1
205,208,2,2,2,2,0.96,2,0.0015823871945031,1.20280842290958,0.768799622892402,1,0
206,261,2,3,2,1,0.8,1,0.0715099000371993,1.32323312287917,0.839169868675526,1,0
207,141,1,1,2,1,0.96,1,0.437715541513171,1.67220722290222,1.204950622865,1,0
208,187,1,2,2,2,0.94,2,0.0245793686481193,1.35906022292329,0.791815768694505,1,0
209,201,1,1,2,2,0.96,2,0.000999199983198196,1.50267542293295,0.768550251494162,1,0
210,241,1,1,2,2,0.96,2,0.364853599981871,1.78326322289649,1.13253836863441,1,0
211,154,2,1,2,2,0.96,2,0.173842152929865,1.64194112294354,0.941064560087398,1,0
212,223,1,2,2,2,0.96,2,0.145130505785346,1.67989892291371,0.912356122862548,1,0
213,258,2,1,2,2,1.12,1,0.00745193287730217,1.57554152293596,0.774720460060053,1,1
214,214,2,1,2,1,1.12,2,0.174505800008774,1.20924512291094,0.942049451521598,1,1
215,280,2,3,2,1,0.8,1,0.0744765686686151,1.65922192292055,0.841715922928415,1,0
216,248,2,2,2,2,0.96,2,0.110692400019616,1.16202102287207,0.878276122908574,1,0
217,224,2,2,2,2,0.96,2,0.220566195785068,1.22158012288855,0.987808560079429,1,0
218,231,1,2,2,2,0.96,2,0.0956537000020035,1.24724902294111,0.863396805769298,1,0
219,153,1,1,2,1,1.12,2,0.0682160999858752,1.25307392288232,0.835898605815601,1,1
220,215,1,2,2,2,0.96,2,0.227028900000732,1.24519282288384,0.994135299988557,1,0
221,212,2,2,2,1,1.12,2,0.188494887261186,1.18953302293085,0.955356999998912,1,1
222,159,1,2,2,2,0.96,2,0.0736078328918666,1.40818602289073,0.840624199947342,1,0
223,207,1,2,2,1,0.96,1,0.194646568619646,1.32935921876924,0.961866095778532,1,0
224,277,2,3,2,1,1.2,2,0.117384899989702,1.1187645229511,0.884965432924218,1,1
225,219,1,2,2,1,0.96,1,0.181975595769472,1.48317692289129,0.949201222916599,1,0
226,210,2,1,2,1,1.12,2,0.00154191436013207,1.50286412285641,0.768297299975529,1,1
227,226,2,1,2,2,0.94,2,0.0787338999798521,1.08024212287273,0.84638454153901,1,0
228,233,1,1,2,1,0.96,2,0.0686928000068292,1.10346132289851,0.836345532909036,0,1
229,253,1,1,2,2,0.96,2,0.110013005789369,1.2612109229085,0.876826099993195,1,0
230,250,2,1,2,2,0.94,2,0.0211477600969374,1.18890172289684,0.788383022940252,1,0
231,256,2,2,2,1,0.96,1,1.234141578665,2.55195002292749,2.00136630580528,1,0
232,184,2,2,2,2,0.96,2,0.0919982329360209,1.25986832287163,0.858851799974218,1,0
233,206,2,1,2,2,0.94,2,0.255038341507316,1.72309392289026,1.02226700575557,1,0
234,194,2,1,2,1,0.94,2,0.156440397258848,1.40762842289405,0.923186200030614,0,1
235,257,1,1,2,2,0.96,2,0.0402702999999747,1.42519902292406,0.807884395762812,1,0
236,169,1,1,2,1,0.96,1,0.0247261957847513,1.42604612291325,0.791430199984461,1,0
237,275,2,3,2,1,1.2,2,0.0933644243632443,1.19473639153875,0.860593087214511,1,1
238,189,1,1,2,2,0.96,2,0.134878860088065,1.63628192292526,0.901583699975163,1,0
239,157,1,1,2,2,1.12,1,0.108651900023688,1.49366372288205,0.875807500036899,1,1
240,149,1,1,2,1,0.96,1,0.0212780143483542,1.53920632286463,0.78823210002156,1,0
241,203,1,2,2,1,0.96,1,0.26184096862562,1.47955442289822,1.02908776007826,1,0
242,271,2,3,2,2,1.2,1,0.132920741511043,1.33400972286472,0.900138095777947,1,1
243,252,2,2,2,1,0.96,1,0.104225868650246,1.55560892284848,0.871470360085368,1,0
244,264,2,3,2,2,1.2,1,0.448306599981152,1.78337532293517,1.21578349999618,1,1
245,188,2,2,2,1,0.96,2,0.249819195771124,1.41758702287916,1.0166479999898,0,1
246,237,1,1,2,1,0.96,1,0.248327141511254,1.29945642285747,1.01525290001882,1,0
247,158,2,1,2,1,1.12,2,0.167760995740537,1.18555672286311,0.93501500581624,1,1
248,246,2,1,2,1,1.12,2,0.269394960138015,1.78749862289988,1.03663330577547,1,1
249,176,2,2,2,2,0.96,2,0.143859800009523,1.66232182289241,0.911425587255508,1,0
250,178,2,1,2,2,0.94,2,0.12482354149688,1.70968432293739,0.892065005784389,1,0
251,172,2,2,2,2,0.96,2,0.335030914342497,1.40267552289879,1.10187510005198,1,0
252,174,2,1,2,1,0.94,2,0.422144500014838,1.55714292288758,1.18985328724375,0,1
253,193,1,1,2,1,1.12,2,0.00480798719218001,1.489583222894,0.771636099962052,1,1
254,202,2,1,2,2,1.12,1,0.029848399979528,1.39829802286113,0.797619887220208,1,1
255,273,2,3,2,2,0.8,2,0.00403670576633886,1.35540012287674,0.771284432907123,1,0
256,185,1,1,2,1,0.96,1,0.171457099961117,1.33977202291135,0.939155441476032,1,0
257,217,1,1,2,2,0.96,2,0.0371671600732952,1.47180532285711,0.804417332925368,1,0
258,251,1,2,2,2,0.96,2,0.13487108721165,1.50310114590684,0.902113814314362,1,0
259,145,1,1,2,1,0.96,2,0.158073405793402,1.70944062288618,0.925311205792241,0,1
260,190,2,1,2,1,1.12,2,0.326380699989386,1.57802292291308,1.09374340000795,1,1
261,205,1,1,2,1,0.96,1,0.062404360040091,1.58039972290862,0.829140599991661,1,0
262,225,1,1,2,2,0.96,2,0.157059714372735,1.37496622290928,0.924287578673102,1,0
263,254,2,1,2,1,0.94,1,0.166087499994319,1.61769402294885,0.933472000004258,1,0
264,179,1,2,2,1,0.96,1,0.210489022894762,1.5951650228817,0.977709550119471,1,0
265,239,1,2,2,1,0.96,2,0.022474595811218,1.57394072291208,0.789731395780109,0,1
266,247,1,2,2,1,0.96,2,0.159068199980538,1.54415892291581,0.926182299968787,0,1
267,242,2,1,2,2,0.96,2,0.20875756861642,1.44328412291361,0.975651799992193,1,0
268,170,2,1,2,2,0.94,2,0.00155956012895331,1.53624472289812,0.768773668678477,1,0
269,249,1,1,2,2,0.96,2,0.832689500006381,2.18447952286806,1.60042616864666,1,0
270,259,1,2,2,1,1.12,2,0.177370887249708,1.37858522293391,0.944186599983368,1,1
271,143,1,2,2,1,0.96,2,0.311975160089787,1.41307482292177,1.07883559999755,0,1
272,197,1,1,2,1,0.96,2,0.976108068658505,2.11062922293786,1.74335926864296,0,1
273,245,1,1,2,2,0.96,2,0.482440268620849,2.06713432288961,1.24931879999349,1,0
274,238,2,1,2,2,0.94,2,0.186511151492596,1.37108602293301,0.953762741526589,1,0
275,269,2,3,2,1,1.2,2,0.00409040576778352,1.53892902290681,0.771348732872866,1,1
276,220,2,2,2,2,1.12,1,0.000995299953501672,1.06937231012853,0.768092199985404,1,1
277,240,2,2,2,2,0.96,2,0.212792299978901,1.49790472292807,0.980560187250376,1,0
278,229,1,1,2,1,0.96,1,0.163126099971123,1.64841312292265,0.930333599972073,1,0
279,162,2,1,2,2,0.94,2,0.24133290577447,1.57595972291892,1.00857956008986,1,0
280,175,1,2,2,1,1.12,2,0.219599000003655,1.37111142289359,0.98686910001561,1,1
