PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
74,36,2,2,1,1,1.12,2,0.150124372914433,1.28350008931011,0.916821333579719,1,1
75,97,1,1,1,2,1.06,2,0.101482382044196,1.65149752888829,0.868051626719534,0,0
76,82,2,1,1,2,0.94,2,0.109705386683345,1.29303466621786,0.87636252399534,1,0
77,130,2,3,1,1,1.2,2,0.0470627555623651,1.59708188381046,0.813752320595086,1,1
78,126,2,3,1,2,1.2,1,0.322214400395751,1.47220735996962,1.08887694217265,1,1
79,54,2,1,1,1,0.96,2,0.0022991644218564,1.56895004399121,0.768966257572174,0,1
80,86,2,1,1,2,0.94,2,0.424788195639849,1.5414698664099,1.19144675601274,1,0
81,132,2,3,1,2,0.8,2,0.0708260973915458,1.58750094193965,0.837410702370107,1,0
82,2,2,1,1,2,0.94,2,0.144267093390226,1.52761287149042,0.910933618433774,1,0
83,19,1,2,1,1,1.02,2,0.163691804744303,1.23032206203789,0.93031623121351,1,1
84,101,1,1,1,2,1.08,1,0.00509184040129185,1.45507640950382,0.771722524426877,1,1
85,72,2,2,1,1,1.12,2,0.000343324616551399,1.55034111998975,0.767012124881148,1,1
86,30,2,1,1,1,0.96,2,0.113042489625514,1.22971960902214,0.879665208980441,0,1
87,114,2,1,1,1,0.94,2,0.827483590692282,2.32748942263424,1.59415068477392,0,1
88,124,2,3,1,2,0.8,2,0.170345813035965,1.67032689787447,0.937016604468226,1,0
89,16,2,2,1,2,1.12,2,0.24427349306643,1.310959787108,1.01093944907188,0,0
90,89,1,1,1,1,1.06,2,0.0557496892288327,1.62242559995502,0.822410808876157,1,1
91,117,1,1,1,2,1.04,2,0.27150279097259,1.70485077332705,1.03816988412291,0,0
92,125,2,3,1,1,0.8,1,0.158959218300879,1.19228472840041,0.925626310519874,1,0
93,123,2,3,1,1,0.8,2,0.355520568788052,1.37218190170825,1.12213759962469,0,1
94,26,2,1,1,2,0.94,2,0.141073919832706,1.64106581360102,0.907744142226875,1,0
95,60,2,2,1,1,1.12,2,0.165485795587301,1.29881656914949,0.93212956469506,1,1
96,68,2,2,1,1,1.12,2,0.000345031730830669,1.38368824869394,0.767005867324769,1,1
97,78,2,1,1,2,0.94,2,0.170285510830581,1.47028792835772,0.936937528662384,1,0
98,88,2,2,1,2,1.12,1,0.0850084973499179,1.53506161738187,0.851696356199682,1,1
99,69,1,1,1,2,1.06,2,0.21750897821039,1.30083470232785,0.984177493490279,0,0
100,83,1,2,1,1,1.02,2,0.101789582520723,1.46845838241279,0.86844046227634,1,1
101,131,2,3,1,2,1.2,1,0.233025991357863,1.33303808048368,0.999679430387914,1,1
102,139,2,3,1,2,1.2,1,0.386845867149532,1.38684330601245,1.15341255161911,1,1
103,113,1,1,1,2,1.06,2,0.166145422495902,1.38279224839061,0.93281848821789,0,0
104,61,1,1,1,2,1.08,1,0.153585208579898,1.18690389301628,0.920241208747029,1,1
105,45,1,1,1,2,1.06,2,0.349522489123046,1.38286279141903,1.11617706622928,0,0
106,135,2,3,1,1,1.2,2,0.21696113795042,1.46697016898543,0.98356906697154,1,1
107,29,1,1,1,1,1.06,1,0.273506417870522,1.72351516503841,1.04017948452383,0,0
108,106,2,1,1,2,0.94,1,0.0671206396073103,1.65044451504946,0.833778062835336,0,1
109,32,2,2,1,1,1.12,2,0.315649137832224,1.71563946641982,1.08231395483017,1,1
110,65,1,1,1,1,1.06,2,0.00032284390181303,1.53371647931635,0.767025493085384,1,1
111,85,1,1,1,2,1.06,1,0.21560063958168,1.2322614043951,0.982266026549041,1,1
112,14,2,1,1,1,0.96,1,0.0822855113074183,1.2822783999145,0.848975075408816,1,0
113,90,2,1,1,1,0.94,1,0.143839289434254,1.61047950200737,0.910490737296641,1,0
114,75,1,2,1,1,1.02,2,0.538904177956283,2.00556288007647,1.30557752866298,1,1
115,94,2,1,1,1,0.94,2,0.166897209361196,1.41688974201679,0.93356600869447,0,1
116,23,1,2,1,2,1.02,1,0.190960640087724,1.70762894209474,0.957624888978899,1,1
117,70,2,1,1,1,0.94,1,0.0617827549576759,1.59510129783303,0.828454684466124,1,0
118,140,2,3,2,2,0.8,2,0.140237368643284,1.20687587559223,0.906894505955279,1,0
119,111,1,2,1,2,1.02,2,0.077049458399415,1.21038307528943,0.843722239136696,0,0
120,81,1,1,1,1,1.08,2,0.0357705960050225,1.28574748430401,0.802437120117247,1,1
121,63,1,2,1,1,1.02,1,0.22371640894562,1.3737090844661,0.990392604842782,0,0
122,42,2,1,1,1,0.94,2,0.162952248938382,1.74628039076924,0.929621617309749,0,1
123,1,1,1,1,1,1.08,2,0.10327921807766,1.336575999856,0.869945457205176,1,1
124,133,2,3,1,2,0.8,2,0.414350506849587,1.41432803589851,1.18101674690843,1,0
125,138,2,3,1,1,0.8,1,0.0512873250991106,1.40128256008029,0.817950151860714,1,0
126,110,2,1,1,1,0.94,1,0.212337492965162,1.41233663912863,0.979005439206958,1,0
127,28,2,2,1,1,1.12,2,0.0231480887159705,1.43976988457143,0.78981432877481,1,1
128,127,2,3,1,2,1.2,1,0.148952177725732,1.26561194658279,0.915616995655,1,1
129,38,2,1,1,2,0.94,2,0.0744607290253043,1.29108195565641,0.841105066239834,1,0
130,137,2,3,1,2,1.2,2,0.131725653074682,1.31505009811372,0.89833927154541,0,0
131,22,2,1,1,1,0.94,2,0.0452044801786542,1.36187221296132,0.811873280443251,0,1
132,76,2,2,1,1,1.12,2,0.000321991741657257,1.40030748490244,0.766990506090224,1,1
133,96,2,2,1,2,1.12,2,0.362970737740397,1.74629489798099,1.12963157333434,0,0
134,84,2,2,1,2,1.12,2,0.377082595601678,1.94376362673938,1.1437553782016,0,0
135,24,2,2,1,2,1.12,2,0.0944628613069654,1.27775374148041,0.861073919571936,0,0
136,109,1,1,1,1,1.06,2,0.272462506778538,1.42244863975793,1.03912931587547,1,1
137,50,2,1,1,1,0.94,2,0.162482631392777,1.32918983045965,0.929133511148393,0,1
138,95,1,2,1,1,1.02,2,0.20769336912781,1.20768654253334,0.974357618018985,1,1
139,56,2,2,1,1,1.12,2,0.107838577590883,1.6911638751626,0.874474382027984,1,1
140,122,2,3,1,1,0.8,1,0.105416817590594,1.13877731561661,0.872113777324557,1,0
141,263,2,3,2,2,1.2,2,0.13771889731288,1.28771384898573,0.904389404691756,0,0
142,261,2,3,2,1,1.2,2,0.000325404107570648,1.3003130313009,0.766956942155957,1,1
143,188,2,2,2,2,0.99,1,0.0885228086262941,1.25523143075407,0.85523199941963,0,1
144,148,2,2,2,1,0.88,2,0.00033336877822876,1.21701119933277,0.767016106285155,0,1
145,244,2,2,2,2,0.84,2,0.11720391176641,1.66721735149622,0.883867591619492,1,0
146,236,2,2,2,1,0.88,2,0.297719182446599,1.34771655127406,1.06438485346735,0,1
147,230,2,1,2,1,0.99,2,0.207057920284569,1.27372259553522,0.973751751706004,0,1
148,175,1,2,2,1,0.99,2,0.0660024890676141,1.28265187516809,0.832670151256025,0,1
149,156,2,2,2,2,0.84,2,0.0499148797243834,1.26657649781555,0.816575430333614,1,0
150,272,2,3,2,2,0.8,2,0.0700020622462034,1.4033516086638,0.836621937341988,1,0
151,251,1,2,2,1,0.88,2,0.80383232049644,1.87048533372581,1.57050880044699,0,1
152,269,2,3,2,1,0.8,2,0.431160604581237,1.63115121796727,1.19782030209899,0,1
153,174,2,1,2,1,0.88,2,0.249779769219458,1.83312014210969,1.0164400357753,0,1
154,151,1,2,2,1,0.84,2,0.297866524197161,1.53125404473394,1.06459562666714,0,1
155,178,2,1,2,1,0.84,1,0.29243363533169,1.42576213274151,1.05910499487072,1,0
156,241,1,1,2,1,0.99,2,0.108557652682066,1.50857130717486,0.875219627283514,0,1
157,255,1,2,2,2,0.84,1,0.228494507260621,1.41184824891388,0.995159325189888,0,1
158,185,1,1,2,2,0.88,2,0.000337920151650906,1.28369095176458,0.76699391938746,1,0
159,186,2,1,2,2,0.88,2,0.176650240086019,1.52665429282933,0.943308799527586,1,0
160,258,2,1,2,2,0.92,1,0.21783125307411,1.30115413293242,0.984490950591862,0,1
161,204,2,2,2,2,0.88,1,0.21727032866329,1.30060060415417,0.983941689133644,0,1
162,157,1,1,2,2,0.94,2,0.000345883890986443,1.41700039058924,0.766997333616018,1,0
163,197,1,1,2,1,0.96,2,0.364475164562464,1.41446428466588,1.13113770633936,0,1
164,146,2,1,2,1,0.88,2,1.14520860463381,2.56182670220733,1.91187768895179,0,1
165,212,2,2,2,1,0.84,1,0.169330915436149,1.71932472940534,0.935988906770945,1,0
166,200,2,2,2,1,0.88,2,0.184594204649329,1.31795342173427,0.951271822676063,0,1
167,164,2,2,2,1,0.84,2,0.000345031730830669,1.51702556479722,0.76699704863131,0,1
168,240,2,2,2,1,0.84,2,0.215956764295697,1.29929557349533,0.982620159164071,0,1
169,191,1,2,2,1,0.8,2,0.240776533260942,1.29077475517988,1.00744447950274,0,1
170,234,2,1,2,1,0.88,2,0.207320177927613,1.29064903128892,0.973947164602578,0,1
171,256,2,2,2,1,0.84,1,0.0686950394883752,1.2187130311504,0.835363840684295,1,0
172,184,2,2,2,1,0.84,1,0.235222754999995,1.48520675487816,1.00183210615069,1,0
173,190,2,1,2,2,0.84,2,0.00035726185888052,1.36704767961055,0.766990222968161,1,0
174,224,2,2,2,2,0.84,1,0.112211911007762,1.56218766234815,0.878869333304465,0,1
175,279,2,3,2,2,0.8,2,0.0493243727833033,1.39935146737844,0.81598549336195,1,0
176,167,1,2,2,1,0.8,1,0.168156729079783,1.6348248180002,0.934832924045622,1,0
177,192,2,2,2,1,0.84,1,0.254629831761122,1.40464128088206,1.02129237260669,1,0
178,187,1,2,2,2,0.8,2,0.000325405038893223,1.55033656954765,0.766960640437901,1,0
179,210,2,1,2,2,0.88,2,0.384570595808327,1.50126165337861,1.15124878287315,1,0
180,273,2,3,2,1,1.2,1,0.000322844833135605,1.51701048854738,0.767020088620484,0,0
181,250,2,1,2,2,0.88,1,0.695420302450657,1.9954343829304,1.4620868274942,0,1
182,239,1,2,2,2,0.8,1,1.03792383987457,2.27123996429145,1.80458296928555,0,1
183,208,2,2,2,1,0.84,1,0.235252338461578,1.75191096868366,1.00187932420522,1,0
184,172,2,2,2,1,0.84,1,0.322212693281472,1.40549575164914,1.08887125365436,1,0
185,166,2,1,2,2,0.88,2,0.0188074670732021,1.56880753766745,0.785452373325825,1,0
186,232,2,2,2,1,0.84,1,0.655392996035516,1.80542293377221,1.42209706734866,1,0
187,154,2,1,2,2,0.88,2,0.56666197348386,1.61664853338152,1.33327729813755,1,0
188,247,1,2,2,1,0.8,1,0.224683804437518,1.69138062279671,0.991377919912338,1,0
189,165,1,1,2,1,0.94,1,0.463407502509654,1.96339712012559,1.23008511960506,1,0
190,257,1,1,2,1,0.96,1,0.348107662051916,1.46465479116887,1.11476735956967,1,0
191,242,2,1,2,1,0.88,1,0.429458773694932,1.52945578657091,1.19608661346138,1,0
192,168,2,2,2,2,0.84,2,0.161397760733962,1.52806656062603,0.927975538186729,1,0
193,252,2,2,2,2,0.84,2,0.000355271622538567,1.43371093366295,0.767021511681378,1,0
194,266,2,3,2,2,1.2,1,0.0135099738836288,1.49681038223207,0.780181902460754,1,1
195,153,1,1,2,2,0.98,1,0.000310328789055347,1.41695971507579,0.767032603733242,0,1
196,179,1,2,2,2,0.8,1,0.208680959418416,1.27532942220569,0.97534691542387,0,1
197,246,2,1,2,2,0.88,2,0.000323128886520863,1.51698375120759,0.766952390782535,1,0
198,227,1,2,2,2,0.8,2,0.133531021885574,1.26686151139438,0.900202666409314,1,0
199,254,2,1,2,1,0.88,1,0.0743352882564068,1.5076613696292,0.841004089452326,1,0
200,211,1,2,2,1,0.8,1,0.113586346618831,1.14690986741334,0.880245476029813,1,0
201,198,2,1,2,1,0.88,2,0.0716353422030807,1.30491278227419,0.838235590606928,0,1
202,205,1,1,2,1,0.96,2,0.162756836041808,1.6960827736184,0.929428480565548,0,1
203,161,1,1,2,1,0.96,2,0.172829582355917,1.25612686295062,0.939494399353862,0,1
204,265,2,3,2,2,0.8,2,0.244725191034377,1.36140060517937,1.01140053290874,1,0
205,225,1,1,2,1,0.96,2,0.0050195911899209,1.25502208061516,0.771682986989617,0,1
206,219,1,2,2,2,0.8,2,0.0148869687691331,1.44819996505976,0.781524196267128,1,0
207,237,1,1,2,2,0.94,2,0.203274239785969,1.56992540415376,0.969960391521454,1,0
208,245,1,1,2,1,0.96,2,0.0235960884019732,1.20691086258739,0.79021596442908,0,1
209,264,2,3,2,2,0.8,1,0.268191858194768,1.41816661320627,1.03485183976591,0,1
210,207,1,2,2,1,0.8,1,0.000335074961185455,1.56701866723597,0.767000462859869,1,0
211,202,2,1,2,1,0.88,2,0.22419655136764,1.25751324463636,0.990861653350294,0,1
212,218,2,1,2,2,0.88,2,0.11483960878104,1.31482794694602,0.881448959931731,1,0
213,182,2,1,2,1,0.88,2,0.268088604323566,1.41805937793106,1.03470421396196,0,1
214,238,2,1,2,1,0.88,2,0.244124729186296,1.66078065801412,1.01078471168876,0,1
215,144,2,2,2,2,0.84,2,0.344178630970418,1.69417500495911,1.11082979571074,1,0
216,216,2,2,2,2,0.84,1,0.319534933194518,1.48619548417628,1.08619889710099,0,1
217,194,2,1,2,1,0.88,1,0.0951213510707021,1.67844266723841,0.861758577637374,1,0
218,271,2,3,2,2,1.2,1,0.254872461780906,1.65489095076919,1.02154979575425,1,1
219,143,1,2,2,1,0.8,2,0.522775324061513,1.6561012621969,1.28923420514911,0,1
220,223,1,2,2,2,0.8,2,0.0262664528563619,1.60958606190979,0.792913351207972,1,0
221,193,1,1,2,2,0.96,2,0.176941795274615,1.67695587594062,0.943604053929448,1,0
222,235,1,2,2,1,0.8,1,0.179670186713338,1.22963854204863,0.946273564361036,1,0
223,267,2,3,2,2,1.2,1,0.20035925321281,1.20031402725726,0.967022649012506,1,1
224,169,1,1,2,2,0.96,2,0.364924871362746,1.93160675559193,1.14824874699116,1,0
225,183,1,2,2,1,0.8,1,0.00686535146087408,1.29015921801329,0.773528746329248,1,0
226,229,1,1,2,2,0.94,2,0.146958506666124,1.53030286170542,0.913620480336249,1,0
227,199,1,2,2,1,0.8,1,0.108249315060675,1.42493240907788,0.874984106048942,1,0
228,206,2,1,2,1,0.88,1,0.176892301999032,1.24358314648271,0.943550862371922,1,0
229,248,2,2,2,2,0.84,2,0.139573190361261,1.3895603204146,0.906193919479847,1,0
230,274,2,3,2,2,0.8,2,0.210885973647237,1.57754225749522,0.977528888732195,1,0
231,280,2,3,2,1,1.2,2,0.256176071241498,1.40615395549685,1.02282695099711,1,1
232,215,1,2,2,2,0.8,2,0.429664710536599,1.92967822216451,1.19635541364551,1,0
233,196,2,2,2,2,0.84,2,0.270978844724596,1.30430122744292,1.03763455990702,1,0
234,253,1,1,2,1,0.96,2,0.0864546140655875,1.31978951115161,0.853073351085186,0,1
235,173,1,1,2,2,0.96,2,0.176198258064687,1.32621795497835,0.942894933745265,1,0
236,189,1,1,2,2,0.94,2,0.0457753604277968,1.6291180094704,0.812406328506768,1,0
237,152,2,2,2,2,0.84,1,0.179554417729378,1.67951246257871,0.946220373734832,0,1
238,220,2,2,2,1,0.84,2,0.237013049423695,1.32033991068602,1.00367644429207,0,1
239,155,1,2,2,2,0.8,2,0.0170220090076327,1.56701553799212,0.783681137487292,1,0
240,259,1,2,2,2,0.8,2,0.000353848561644554,1.4836602313444,0.767040569335222,1,0
241,231,1,2,2,1,0.8,2,0.117146453820169,1.48378908447921,0.883794204331934,0,1
242,203,1,2,2,2,0.8,2,0.159293156117201,1.27595292497426,0.92596167139709,1,0
243,142,2,1,2,2,0.88,2,0.000382008962333202,1.38370389398187,0.767018097452819,1,0
244,195,1,2,2,1,0.8,2,0.32893695961684,1.51225315593183,1.09557845350355,0,1
245,243,1,2,2,1,0.8,2,0.000323128886520863,1.31701191142201,0.767017813399434,0,1
246,158,2,1,2,1,0.88,2,0.12303758226335,1.20636103115976,0.889702400192618,0,1
247,162,2,1,2,1,0.88,2,0.16750136949122,1.2175240535289,0.934117262251675,0,1
248,145,1,1,2,2,0.94,2,0.0638185245916247,1.38046719972044,0.83051292411983,1,0
249,249,1,1,2,2,0.94,2,0.101760284975171,1.16841102298349,0.868411163799465,1,0
250,170,2,1,2,1,0.88,2,0.131008284166455,1.18100792914629,0.897680213674903,0,1
251,270,2,3,2,2,0.8,2,0.0292431646957994,1.54592199157923,0.7959597511217,1,0
252,141,1,1,2,2,0.94,2,0.0598621862009168,1.55988110229373,0.826552604325116,1,0
253,150,2,1,2,1,0.88,2,0.192362667061388,1.30902300495654,0.959002737887204,0,1
254,181,1,1,2,1,0.94,2,0.187649707309902,1.20431075617671,0.954323911108077,0,1
255,260,2,2,2,2,0.84,2,0.000351004302501678,1.50033919978887,0.767000177875161,1,0
256,262,2,3,2,1,0.8,2,0.0977314133197069,1.63107811566442,0.864352711476386,0,1
257,180,2,2,2,2,0.84,2,0.0759273245930672,1.42585372459143,0.84259242657572,1,0
258,222,2,1,2,2,0.88,2,0.0111490851268172,1.44450019579381,0.777811341919005,1,0
259,278,2,3,2,2,1.2,2,0.267685831524432,1.73436074703932,1.0343398405239,0,0
260,177,1,1,2,2,0.94,2,4.74311395548284,6.27645582240075,5.50977962650359,1,0
261,149,1,1,2,2,0.94,2,0.631797475740314,1.96513536013663,1.39847594685853,1,0
262,160,2,2,2,2,0.84,2,0.11854478251189,1.60189354699105,0.885188835673034,1,0
263,275,2,3,2,2,0.8,2,0.127186488360167,1.27720021363348,0.893866666592658,1,0
264,147,1,2,2,1,0.8,2,0.122665244154632,1.6059756083414,0.88932067528367,0,1
265,276,2,3,2,2,1.2,1,0.68320853356272,1.83319239132106,1.4498668089509,1,1
266,277,2,3,2,1,0.8,2,0.0820161430165172,1.33195434696972,0.848681244067848,0,1
267,176,2,2,2,1,0.84,2,0.16251022182405,1.56250481773168,0.929197511635721,0,1
268,217,1,1,2,1,0.94,1,0.381083590909839,1.44772949349135,1.14774186629802,1,0
269,163,1,2,2,1,0.8,2,0.199903857894242,1.44986282661557,0.966495004482567,0,1
270,171,1,2,2,1,0.8,1,0.460553955286741,1.62721621338278,1.22722048033029,1,0
271,214,2,1,2,2,0.88,2,0.000321137718856335,1.56700216885656,0.76695210672915,1,0
272,209,1,1,2,1,0.94,2,0.613223537802696,1.94657251611352,1.37983231991529,0,1
273,228,2,2,2,2,0.84,2,0.0647111115977168,1.26469432935119,0.831375928595662,1,0
274,213,1,1,2,1,0.96,2,0.00031175184994936,1.50032924395055,0.76697400957346,0,1
275,226,2,1,2,2,0.88,2,0.873861973173916,2.24054442718625,1.64047359954566,1,0
276,201,1,1,2,1,0.96,2,0.248614399693906,1.49862826615572,1.01527665741742,0,1
277,159,1,2,2,1,0.8,1,0.471211805008352,1.53791203536093,1.23780835606158,1,0
278,233,1,1,2,2,0.96,2,0.222062365151942,1.68871850706637,0.988725760020316,1,0
279,268,2,3,2,2,1.2,1,3.33182976022363,4.43184497859329,4.09849742241204,1,1
280,221,1,1,2,2,0.96,2,0.221953706815839,1.53859100490808,1.00516579579562,1,0
