PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
49,132,2,3,1,1,0.8,2,0.0693054999574088,1.23771396500524,0.837048436223995,0,1
50,43,1,2,1,1,1.16,1,0.00412933505140245,1.27196616498986,0.771091900009196,0,0
51,1,1,1,1,2,1.16,2,0.288207392557524,1.77285966498312,1.05542193620931,0,0
52,125,2,3,1,1,0.8,2,0.332134077500086,1.41662706498755,1.09936079249019,0,1
53,16,2,2,1,2,1.12,2,0.000959800032433122,1.48607626499142,0.768629577534739,0,0
54,32,2,2,1,2,0.96,2,0.052294900000561,1.33738286502194,0.819480100006331,1,0
55,26,2,1,1,1,0.94,2,0.182874199992511,1.70132646500133,0.950298500014469,0,1
56,31,1,2,1,2,1.16,2,0.22755682002753,1.5955946649774,0.99431119998917,0,0
57,118,2,1,1,2,1.16,2,0.00154346495401114,1.4529487650143,0.768765363725834,0,0
58,34,2,1,1,1,0.94,2,0.000924699997995049,1.51952596497722,0.768652236263733,0,1
59,44,2,2,1,2,0.96,2,0.00400583620648831,1.48879596497864,0.771254836232401,1,0
60,62,2,1,1,1,1.16,1,0.327544300002046,1.69578646495938,1.09518189373193,0,0
61,80,2,2,1,2,1.16,2,0.19236914999783,1.51027226494625,0.959101899992675,0,0
62,116,2,2,1,1,0.96,2,0.103684678673744,1.57156326499535,0.870909235032741,0,1
63,123,2,3,1,1,1.2,2,0.000954499992076308,1.45254076499259,0.768490106216632,1,1
64,115,1,2,1,1,1.16,1,0.00491996377240866,1.5063410649891,0.772186577494722,0,0
65,42,2,1,1,1,0.94,2,0.357275799964555,1.50884936499642,1.1249746637186,0,1
66,39,1,2,1,1,1.16,1,0.14260566374287,1.22705646499526,0.909841236192733,0,0
67,86,2,1,1,2,1.16,2,0.0431024637655355,1.62793966493336,0.810033800022211,0,0
68,108,2,2,1,1,0.94,2,0.0873978000017814,1.57241826492827,0.854939135024324,0,1
69,126,2,3,1,1,0.8,2,0.222322549961973,1.2399093650165,0.98954853619216,0,1
70,117,1,1,1,1,1.16,1,0.13949103502091,1.4572777650319,0.906718163751066,0,0
71,104,2,2,1,2,0.94,2,0.223132278712001,1.24087416497059,0.990010800014716,1,0
72,106,2,1,1,2,0.94,2,0.163660121208522,1.46477546496317,0.930886078742333,1,0
73,24,2,2,1,2,0.94,2,0.169258677517064,1.52061616501305,0.936497348768171,1,0
74,73,1,1,1,1,1.16,1,0.155560234969016,1.19001886498882,0.922258900012821,0,0
75,25,1,1,1,1,1.16,1,0.166252364986576,1.18397926498437,0.933097200002521,0,0
76,88,2,2,1,1,0.94,2,0.272321021242533,1.50689976499416,1.03954379254719,0,1
77,85,1,1,1,1,1.16,1,0.0015833787037991,1.30287656496512,0.768804336257745,0,0
78,72,2,2,1,2,0.94,2,0.0980963000329211,1.18278976500733,0.865196699975058,1,0
79,33,1,1,1,1,1.16,1,0.0172299350379035,1.4019175649737,0.784462164971046,0,0
80,12,2,2,1,2,0.94,2,0.180582634988241,1.7320259650005,0.947364799969364,1,0
81,102,2,1,1,1,0.94,2,0.103844500030391,1.4722388649825,0.871610863774549,0,1
82,6,2,1,1,1,0.94,2,0.105751006281935,1.4236218649894,0.87265999999363,0,1
83,96,2,2,1,2,0.94,2,0.137360934983008,1.28838376502972,0.904597593704239,1,0
84,90,2,1,1,1,1.16,2,0.145338077505585,1.26299966499209,0.912090199999511,1,1
85,21,1,1,1,1,1.16,1,0.134388278704137,1.31893776496872,0.901628807419911,0,0
86,79,1,2,1,1,1.16,1,0.136467536271084,1.57104506500764,0.903360399999656,0,0
87,18,2,1,1,1,1.16,2,0.127241036272608,1.29512006498408,0.894480306247715,1,1
88,139,2,3,1,1,1.2,2,0.116155407449696,1.11723556503421,0.883400606224313,1,1
89,77,1,1,1,2,1.16,2,0.154820163734257,1.13920116500231,0.921506399987265,0,0
90,82,2,1,1,1,1.16,2,0.0700997350504622,1.28782816499006,0.837018300022464,1,1
91,10,2,1,1,2,1.16,2,0.30827069375664,1.32583476498257,1.07549610623391,0,0
92,130,2,3,1,2,0.8,2,0.00401644996600226,1.405408564955,0.771282547502778,1,0
93,48,2,2,1,1,0.94,2,0.00156706373672932,1.53625746502075,0.768785492517054,0,1
94,7,1,2,1,1,1.16,1,0.00447364873252809,1.55579046497587,0.771726621256676,0,0
95,45,1,1,1,1,1.16,1,0.00182130001485348,1.45368656498613,0.769042900006752,0,0
96,137,2,3,1,2,0.8,2,0.0299701999756508,1.34830646496266,0.797606649983209,1,0
97,124,2,3,1,2,0.8,2,0.0448491999995895,1.29641786497086,0.812477736268193,1,0
98,40,2,2,1,2,0.94,2,0.013369107444305,1.24795376497786,0.78063450625632,1,0
99,28,2,2,1,1,0.94,2,0.183786563749891,1.31817176495679,0.951008678704966,0,1
100,107,1,2,1,2,1.16,2,0.00416250620037317,1.50550176494289,0.770888399973046,0,0
101,97,1,1,1,1,1.16,1,0.000936499971430749,1.56928566499846,0.768238499993458,0,0
102,59,1,2,1,2,1.16,2,0.371203800023068,1.93986866495106,1.13895923621021,0,0
