PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,3,1,1,244.589034449013,0.198447640497761,2,0.265023154866867,2.05153450754369,0.866987689758389,0,5
2,32,1,2,247.896960543074,0.198370672216697,1,0.496362590254648,2.08748571843353,1.0482216522596,0,-5
3,83,1,1,251.004784617582,0.198249805676824,2,0.171735549864025,1.77190347533724,0.73427652157261,0,5
4,190,1,2,254.120975700265,0.198314189790835,2,0.214384171809797,1.95165835916487,0.765692164337452,1,-5
5,310,2,6,257.379550493533,0.198217906274294,3,0.108622730167554,1.71710147404519,0.663359762036634,1,-4.55226436195492
6,198,1,2,260.506518598815,0.198313897135449,2,0.441822807895733,2.189945718339,1.0028987483729,1,-5
7,170,1,2,263.770659398677,0.198293118624861,2,0.212036785571399,1.5826893946487,0.763499592623702,1,-5
8,159,1,1,266.656209320947,0.198424520749541,1,0.0206187196217797,1.71871663732418,0.583083015706507,1,5
9,338,2,2,269.870342687369,0.198762537342191,3,0.245474382147222,1.68246165048186,0.796943627612563,1,4.55226436195492
10,421,3,1,272.821900665849,0.198270584185593,3,1.13278608788096,2.60270846405183,1.68373616326971,1,-5
11,318,2,6,275.806929603581,0.198404620203291,3,0.323090016014248,1.75367516224833,0.884965197459678,1,-4.55226436195492
12,164,1,2,278.753552539778,0.198482466450514,2,0.813557362733263,2.35091975632349,1.36507226238791,1,-5
13,397,2,5,281.806555297759,0.198346381846932,3,0.459916499657993,2.074363065527,1.02253648823353,1,-4.55226436195492
14,353,2,1,284.937399034005,0.198417497027549,3,0.30665070330906,1.74319986701812,0.857479034191783,1,4.55226436195492
15,197,1,1,287.888706792408,0.198219954861997,3,0.711643164513589,2.24760256974514,1.26216011041288,0,5
16,273,2,1,290.939598629438,0.198231953718278,3,0.386693032936819,1.90096552757495,0.948550362423703,1,4.55226436195492
17,111,1,1,293.969967737707,0.198839212969688,1,0.543787928096208,2.03059474531983,1.09527034303937,1,5
18,279,2,7,296.97286531546,0.198291362694363,3,0.682282252928417,2.17975546913658,1.24406202882528,1,-4.55226436195492
19,264,2,8,299.985946704002,0.198996368735607,3,0.281080552720596,1.73457034725288,0.832484828761153,1,-4.55226436195492
20,161,1,1,302.954667731152,0.198358673360417,1,0.84337627948662,2.42991408817943,1.39396463322191,1,5
