PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,200,1,2,219.481998155699,0.197321869902225,1,0.299302226418149,2.05059012101447,0.852095588805241,0,-8.75
2,19,1,1,222.745147147611,0.197308993152546,NaN,NaN,NaN,NaN,0,8.75
3,336,2,8,225.892474738888,0.197306066618694,3,1.40595684356958,3.0962662982347,1.95868787077416,1,-1.53171790578022
4,93,1,1,229.090761194506,0.197364304651273,1,0.541221552988645,2.04976805752267,1.09391219402096,1,8.75
5,255,2,7,232.113126355169,0.197377181400952,3,0.516102230867546,2.0355641231472,1.0674112550405,1,-1.53171790578022
6,248,2,8,235.142361847826,0.197341185030382,3,0.391445037783342,1.99831548684051,0.944064271376192,1,-1.53171790578022
7,377,2,1,238.256528293296,0.197496291350035,3,0.562681829236681,1.97191873248266,1.11526565176428,1,1.53171790578022
8,320,2,8,241.174165374359,0.197252803693118,3,0.345018789814276,1.88681130965051,0.897838198356112,1,-1.53171790578022
9,236,2,4,244.223171947648,0.197329478893153,3,0.423088482888488,2.16537933298969,0.9751704047776,1,1.53171790578022
10,390,2,6,247.472850979995,0.197539896711532,3,0.328368858046815,1.78757135988053,0.88093043891422,1,-1.53171790578022
11,339,2,3,250.439471222071,0.197385668350762,3,0.357407102290381,2.11666043802688,0.909886154886408,1,1.53171790578022
12,5,1,1,253.706341887691,0.197537848136562,3,0.259844349346167,2.00213256556708,0.828819105352522,0,8.75
13,284,2,4,256.956101399734,0.197246950623594,3,0.148890945916719,1.60793775612547,0.701298883732306,1,1.53171790578022
14,420,3,1,259.922228228123,0.197324211130763,2,0.973580418676647,2.45004127876564,1.52642850725351,0,-8.75
15,214,2,6,262.90572462307,0.197293482520763,3,0.504648360803913,2.11426419171767,1.05761585198343,1,-1.53171790578022
16,446,3,1,266.022582602163,0.197291141292226,2,0.965415973199924,2.3576666858844,1.51801589166644,0,-8.75
17,365,2,5,268.921922112631,0.197391521420286,3,0.57218106702021,2.09840500952305,1.12490536319638,1,-1.53171790578022
18,38,1,2,271.956504090856,0.197290848640478,1,0.126408431227901,1.76786202912444,0.678694332562372,0,-8.75
19,116,1,2,275.105517658563,0.197454734561688,1,0.354925401175933,1.73075708565011,0.907500736753718,0,-8.75
20,278,2,6,277.988453066146,0.197463806818632,3,0.222183657002461,1.83152088184579,0.774605349530248,1,-1.53171790578022
21,213,2,5,281.1051755467,0.197224416309837,3,0.400637282114985,2.02675145031753,0.953073314660287,1,-1.53171790578022
22,210,2,2,284.238420947431,0.197332112773438,3,0.224941330303409,1.91739125217828,0.776942479846184,1,1.53171790578022
23,55,1,1,287.437750127232,0.197478439489714,1,0.118814367293453,1.67880700413298,0.671874336956535,1,8.75
24,31,1,1,290.505235716246,0.197396203875542,1,0.122906832901208,1.69849262996104,0.675434173317626,1,8.75
25,405,3,1,293.588293687086,0.197297872322451,3,0.679974398677587,2.05576013656355,1.23232439111416,1,-8.75
26,89,1,1,296.471668074819,0.197316602141655,1,0.530867181872964,1.95646194876099,1.08341998313699,1,8.75
27,106,1,2,299.404108737139,0.197289970677957,1,0.0762742642618832,1.51958012426803,0.629087819734195,0,-8.75
28,322,2,2,302.354882966429,0.197306651924009,3,0.181288558918823,1.85703704202388,0.733878234514123,1,1.53171790578022
29,28,1,2,305.538058554685,0.197297579668884,2,0.253390755839064,1.94562469948141,0.805679583707388,1,-8.75
30,296,2,8,308.737592299236,0.197509753408667,3,0.407002494284825,1.86625474720313,0.95966123609287,1,-1.53171790578022
31,338,2,2,311.703484419571,0.197299628242035,3,0.594532765624535,2.00446706200273,1.14688597724671,1,1.53171790578022
32,319,2,7,314.620205788042,0.19743659004962,3,0.254894116525975,1.83145093767598,0.807425261435128,1,-1.53171790578022
33,108,1,2,317.703512514301,0.197379229975922,1,0.204114648737232,1.76396681193,0.75661769891849,0,-8.75
34,197,1,1,320.770623214266,0.19731601683452,2,0.321756939032639,2.08112236103443,0.874134440889975,0,8.75
35,39,1,1,324.03752402319,0.197288214758373,1,0.358899634797126,1.71798305595075,0.911505113679596,1,8.75
36,97,1,1,326.903964312671,0.197256022880538,2,0.373097423451327,1.9323604752808,0.926246359756988,0,8.75
37,75,1,1,329.969941858542,0.197393569995256,2,0.706605275780021,2.44957478919605,1.25914724886752,0,8.75
38,277,2,5,333.219984951762,0.197305481309741,3,0.333419178339682,1.95956495311111,0.885612015881634,1,-1.53171790578022
39,159,1,1,336.35306646657,0.197323918477196,1,0.13899399211914,1.49862262661736,0.69157518076463,1,8.75
40,240,2,8,339.219672983201,0.197298750281334,3,0.241880696317821,1.75178394216528,0.794725858359016,1,-1.53171790578022
41,54,1,2,342.236463388617,0.197286166185222,1,0.356377840165806,1.79915487541621,0.908857770724353,0,-8.75
42,204,2,4,345.187198109694,0.1972958237493,2,0.0324877502589516,1.6242880107784,0.584674442079631,0,1.53171790578022
43,81,1,1,348.286258662909,0.197534628949143,2,0.297886369109619,1.75727880302293,0.850491847992089,0,8.75
44,88,1,2,351.252926022187,0.197300798856304,1,0.319271433425456,1.67862468104431,0.871627864236871,0,-8.75
45,134,1,2,354.119577607447,0.197326552357481,2,0.164557854803206,1.52385930276432,0.71677703115347,1,-8.75
46,128,1,2,356.986201683285,0.197266265749931,1,0.425453415278753,2.00136200907764,0.977923102967907,0,-8.75
47,174,1,2,360.06894212515,0.197346452790953,2,0.266587377096585,1.92647843393024,0.819325135329564,1,-8.75
48,434,3,1,363.236084402421,0.197287629451239,1,0.292287030975785,1.73518522474842,0.845380948436286,0,-8.75
49,163,1,1,366.185844294912,0.197311041725698,3,0.0328330813099456,1.42543117361856,0.585399344632606,0,8.75
50,220,2,4,369.085423781195,0.197423713298122,3,0.240751054063367,1.73365259871753,0.793407747298261,1,1.53171790578022
51,392,2,8,372.085200779278,0.197316309488087,3,0.135040536890301,1.87810955247187,0.687641333317515,1,-1.53171790578022
52,333,2,5,375.3356875351,0.197431614940797,3,0.339834434245859,1.9156973741101,0.892147259695776,1,-1.53171790578022
53,366,2,6,378.418540648538,0.197442150465577,3,0.406978496703232,2.01656857411399,0.959571684143157,1,-1.53171790578022
54,396,2,4,381.535051540661,0.197274167394426,3,0.238395486581794,1.7481521130594,0.790688118944672,1,1.53171790578022
55,53,1,1,384.551976274002,0.19735201320691,2,0.319823670452024,1.9790258211051,0.871993388373085,0,8.75
56,263,2,7,387.718790779427,0.19752116689051,3,0.237418609422093,1.99637724315289,0.79000535848354,1,-1.53171790578022
57,416,3,1,390.986068818625,0.197415226348312,1,0.444052126258612,1.96907267784627,0.996615755700986,0,-8.75
58,112,1,2,394.018694993958,0.197359329542451,1,0.748258638908737,2.24055117176977,1.30059019417786,0,-8.75
59,268,2,4,397.017865906782,0.19719017585885,3,0.000596720348767121,1.41028196865591,0.553272728709999,1,1.53171790578022
60,23,1,1,399.934631173268,0.197277971887161,2,1.08671145629887,2.79648880264176,1.6396274404724,0,8.75
61,187,1,1,403.151204371306,0.197282654344235,1,0.389408462542633,2.11584042310642,0.942299863829248,1,8.75
62,43,1,1,406.384579680896,0.197297872322451,3,0.173718492565968,1.66631304377006,0.72624232113958,0,8.75
63,27,1,1,409.384091827624,0.197414933694745,2,0.509829497183091,2.00286361384315,1.06250813942461,0,8.75
64,70,1,2,412.384294929107,0.197341770337516,1,0.0567089189935359,1.68277128753834,0.60886458954883,0,-8.75
65,386,2,2,415.517481799152,0.197426347178407,3,0.450632438702087,1.89345746911567,1.00289083061034,1,1.53171790578022
66,412,3,1,418.468131943386,0.197502437071307,2,0.520469498049351,2.06253740476677,1.07296523189507,0,-8.75
67,203,2,3,421.517949751991,0.197295531093914,3,0.739757349332649,2.14874227797372,1.29213368057572,1,1.53171790578022
68,152,1,2,424.433673757563,0.197287336797672,1,0.361447768240396,1.92125808198944,0.913869753419931,0,-8.75
69,181,1,1,427.500406056639,0.19729377517433,2,0.128310093237815,1.8544710567221,0.680743199245626,0,8.75
70,94,1,2,430.733893159841,0.197397959796945,2,0.467382457944041,1.87670862048799,1.01998149844985,1,-8.75
71,262,2,6,433.650436887678,0.197326259703914,3,0.350675488019988,1.76000311383359,0.902999141646433,1,-1.53171790578022
72,12,1,2,436.567232882775,0.197270948205187,1,0.141818097747091,1.66748277953957,0.694306807909015,0,-8.75
73,383,2,7,439.599728534677,0.197319236023759,3,0.522698639248119,1.88281424906017,1.0756365724319,1,-1.53171790578022
74,148,1,2,442.467175551967,0.197305481309741,1,0.527672869651724,1.90331784123555,1.07985429370819,0,-8.75
75,267,2,3,445.349826500413,0.197280605769265,3,0.544701787614031,2.02088609021121,1.09699295671089,1,1.53171790578022
76,310,2,6,448.332765390571,0.197591696367454,3,0.298818177639987,1.74194405578601,0.851447654104049,1,-1.53171790578022
77,400,2,8,451.283008746534,0.197361085463854,3,0.169479114934802,1.89564885802247,0.721767064842425,1,-1.53171790578022
78,62,1,2,454.516443172119,0.197540482018667,1,0.366602565809444,2.12593842981369,0.919093909853473,0,-8.75
79,151,1,1,457.782459875019,0.197412592466208,2,0.337971987797573,1.94784330515904,0.890441675486727,0,8.75
80,191,1,1,460.899374336226,0.197321577248658,2,0.40950790032548,2.11920096247923,0.962039923195334,0,8.75
81,292,2,4,464.11572219112,0.197262168603629,3,0.000589404015045147,1.56051882771317,0.553385400280604,1,1.53171790578022
82,130,1,2,467.183413222843,0.197326845011048,2,0.933824035098951,2.65903797207648,1.48634552244584,1,-8.75
83,78,1,2,470.416286046489,0.197404983478918,2,0.643211859720395,2.20220947488997,1.19569618008245,1,-8.75
