PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,105,1,1,244.083980881434,0.198244245199021,NaN,NaN,NaN,NaN,0,6.75
2,142,1,2,247.31074670353,0.198217613622546,2,0.88645627500955,2.466763457458,1.44572594843339,1,-6.75
3,307,2,3,250.407618747675,0.198289314110298,3,0.486568303371314,1.96990042709513,1.04835129843559,1,5.81464681053937
4,391,2,7,253.407242685964,0.198398767097387,3,0.597754106507637,2.18605896644294,1.14935709536076,1,-5.81464681053937
5,240,2,8,256.516453360149,0.198255366121884,3,0.587277055368759,2.04482948745135,1.13885048602242,1,-5.81464681053937
6,67,1,1,259.491485493665,0.198252732225228,2,0.964030644507147,2.62984724575654,1.52604337380035,0,6.75
7,12,1,2,262.673478018085,0.19825126894284,2,1.07779590936843,2.61583872599294,1.62823881354416,1,-6.75
8,75,1,1,265.727054672607,0.198250976274721,1,1.38735706725856,3.03417420940241,1.94747105054557,1,6.75
9,189,1,1,268.889618705551,0.198320920870174,1,0.681340781564359,2.21553372091148,1.24490663129836,1,6.75
10,101,1,1,271.939152623119,0.19854304601904,1,0.591858277679421,2.02998455951456,1.14352711389074,1,6.75
11,264,2,8,274.892129393353,0.198365404445212,3,0.499561310047284,1.98114774626447,1.06144907569978,1,-5.81464681053937
12,15,1,1,277.889197867597,0.19886204006616,1,1.01321191265015,2.58377573022153,1.56464545422932,1,6.75
13,430,3,1,280.974155924283,0.198211760551203,3,1.35055305954302,2.98763795755804,1.90141650906298,1,-6.75
14,409,3,1,284.125761195784,0.198229027155321,3,0.820368616608903,2.25136669917265,1.38250338309444,1,-6.75
15,376,2,8,287.073438275547,0.198381793103181,3,0.793345726269763,2.44755211600568,1.34385096596088,1,-5.81464681053937
16,149,1,1,290.242678355658,0.198389109515119,1,1.23703947797185,2.95117342978483,1.79851606325246,1,6.75
17,192,1,2,293.472615388047,0.198402278940193,2,0.627157453098334,2.04873584717279,1.17866210982902,1,-6.75
18,58,1,2,296.409137627459,0.198342577321455,2,0.810782114800531,2.2247432830045,1.37159056856763,1,-6.75
19,62,1,2,299.3383077865,0.198622355586849,2,1.00934710999718,2.44688515510643,1.56051696930081,1,-6.75
20,393,2,1,302.291711247759,0.19821556500392,NaN,NaN,NaN,NaN,0,5.81464681053937
21,125,1,1,305.438977322716,0.198358380701393,1,0.856025416520424,2.59397534443997,1.40767142560799,1,6.75
22,301,2,5,308.692406069429,0.198423642781563,1,1.2148190572625,2.82841897197068,1.77516248205211,0,-5.81464681053937
23,133,1,1,311.82100367808,0.198930521321017,NaN,NaN,NaN,NaN,0,6.75
24,230,2,6,314.924310621747,0.198354868858587,3,0.735414657101501,2.51688795286464,1.29788451362401,1,-5.81464681053937
25,384,2,8,318.220880236186,0.19857114093611,3,0.473377754446119,2.06029133225093,1.02396727883024,1,-5.81464681053937
26,61,1,1,321.32232560101,0.19815586344339,2,1.15279608499259,2.62266549054766,1.7037666462129,0,6.75
27,201,2,1,324.307015351485,0.198241611360572,3,0.662121245812159,2.09410996572115,1.22386034269584,1,5.81464681053937
28,327,2,7,327.254980696482,0.198357795423362,3,0.599018961715046,2.17020876839524,1.1501267781714,1,-5.81464681053937
29,312,2,8,330.341407588858,0.198397889151238,3,0.512811560591217,2.04353536682902,1.0731915673241,1,-5.81464681053937
30,106,1,2,333.387399502215,0.198282875702716,1,1.22789312939858,2.74952209432377,1.77921019424684,0,-6.75
31,270,2,6,336.423626101518,0.198325603327248,3,0.692300128284842,2.25720516761066,1.25385309651028,1,-5.81464681053937
32,7,1,1,339.503556636919,0.198623233532999,3,0.663904393091798,2.18523748376174,1.21516468282789,0,6.75
33,293,2,5,342.53916192957,0.198222881415859,3,0.691444404888898,2.35751707933377,1.25402108050184,1,-5.81464681053937
34,24,1,2,345.719600748271,0.198820483055897,2,0.723200405482203,2.14523387816735,1.27508024597773,1,-6.75
35,437,3,1,348.656654156628,0.198363941162825,3,0.890346246073022,2.67199689080007,1.45193316228688,1,-6.75
36,259,2,3,351.953814934299,0.198550362430979,3,0.653828864684328,2.37499502487481,1.20532327849651,1,5.81464681053937
37,86,1,2,355.189100237854,0.198338187532499,1,1.25472198938951,3.00366755324649,1.81704932288267,0,-6.75
38,290,2,2,358.454094419896,0.198235172952991,3,0.804636358574498,2.44273033121135,1.35550185665488,1,5.81464681053937
39,172,1,2,361.606699401105,0.198218198900577,2,1.15642617834965,2.55433404585347,1.71772570727626,1,-6.75
40,129,1,1,364.51934654807,0.199001343862619,1,0.909723815566394,2.51338545716135,1.46090186928632,1,6.75
41,242,2,2,367.639554906753,0.198364819108974,3,0.676474220585078,2.44126500736456,1.23746880295221,1,5.81464681053937
42,447,3,1,370.919868410565,0.198232831666246,3,0.767856641148683,2.28894214559114,1.31870340928435,1,-6.75
43,260,2,4,373.955903613474,0.198276729963254,1,1.24974656070117,2.76476181385806,1.8114780485048,0,5.81464681053937
44,117,1,1,376.986570059264,0.198146791080944,2,1.3673625808442,3.02198190690251,1.91842679172987,0,6.75
45,213,2,5,380.156514852832,0.1984192529344,3,0.63993974821642,2.40413264062954,1.20067825732986,1,-5.81464681053937
46,47,1,1,383.43556086754,0.198887208418455,1,1.03612387739122,2.7732733936864,1.58691562636523,1,6.75
47,151,1,1,386.68739318091,0.198329407838173,1,0.802722394408192,2.47357237007236,1.35342400567606,1,6.75
48,41,1,1,389.872739239654,0.198322969430592,1,1.00966698199045,2.62412379076704,1.57045143801952,1,6.75
49,419,3,1,393.003542882157,0.198362185212318,3,0.982335925858933,2.63698715128703,1.53358275350183,1,-6.75
50,210,2,2,396.173744626867,0.198319164919667,3,0.698355454136617,2.19489861256443,1.25881886755815,1,5.81464681053937
51,378,2,2,399.185236313089,0.198651913728099,3,0.551068893342745,2.25562541559339,1.10221446229843,1,5.81464681053937
52,145,1,1,402.404245020181,0.198216735618189,1,1.42105659010122,3.12451770441839,1.97177137079416,1,6.75
53,392,2,8,405.622234702343,0.19830219092546,3,0.676552652206738,2.07456177828135,1.23845417256234,1,-5.81464681053937
54,344,2,8,408.535128850141,0.198682935209945,3,0.632530307339039,2.33743362582754,1.1840934951324,1,-5.81464681053937
55,108,1,2,411.754318418039,0.198290777392685,2,1.4054589534062,2.85449365992099,1.96739793359302,1,-6.75
56,22,1,2,414.718630011426,0.19826590170851,2,0.622678952699061,2.19401801348431,1.17365478177089,1,-6.75
57,436,3,1,417.804854971822,0.198264731094241,3,1.00978638522793,2.70793610287365,1.57111664291006,1,-6.75
58,400,2,8,421.018464485707,0.198225515312515,3,0.749333331768867,2.25418789393734,1.30019268410979,1,-5.81464681053937
59,221,2,5,424.037787621375,0.198241318692453,3,0.871752699429635,2.58693816082086,1.43320177512942,1,-5.81464681053937
60,394,2,2,427.269017018436,0.198452030308545,3,0.901563421881292,2.33948894235073,1.45296301541384,1,5.81464681053937
61,263,2,7,430.22235990013,0.198347259836737,3,0.641964335925877,2.12239917449187,1.20189219055464,1,-5.81464681053937
62,281,2,1,433.218182834506,0.198356039472856,3,1.24294174526585,2.61445300426567,1.79421227792045,1,5.81464681053937
63,26,1,2,436.104191932536,0.198365404387005,2,1.02552654501051,2.64053822780261,1.58676959149307,1,-6.75
64,113,1,1,439.234364903416,0.198324725381099,1,0.724712846858893,2.26243696204619,1.2754893777892,1,6.75
65,197,1,1,442.286532716476,0.198225807980634,1,0.610413193877321,2.11392505455296,1.16076010715915,1,6.75
66,127,1,1,445.304551195877,0.19826443848433,1,1.14866584411357,2.87993709091097,1.7097347608651,1,6.75
67,331,2,3,448.550902372575,0.19825068366481,3,0.803362138394732,2.24152646539733,1.35432509059319,1,5.81464681053937
68,288,2,8,451.503615460591,0.198334675631486,3,0.520512193150353,1.9691108437255,1.08307628461625,1,-5.81464681053937
69,191,1,1,454.467894569272,0.198270291497465,NaN,NaN,NaN,NaN,0,6.75
70,94,1,2,457.570529576857,0.198244245199021,2,0.572698736155871,2.25411355955293,1.13419375871308,1,-6.75
71,84,1,2,460.767335715122,0.198159082618076,2,0.598143337760121,2.36938336410094,1.14890699187526,1,-6.75
72,43,1,1,464.053123039193,0.198215272394009,1,0.820824865833856,2.41955819621217,1.38245655829087,1,6.75
73,253,2,5,467.167163399863,0.198284631595016,3,0.738685370073654,2.19336275878595,1.28978001698852,1,-5.81464681053937
74,427,3,1,470.13647617551,0.198336431581993,3,0.792134719609749,2.22404091083445,1.35430957988137,1,-6.75
75,308,2,4,473.084032096027,0.19862294086488,3,0.991259856615216,2.41241946135415,1.54285962623544,1,5.81464681053937
76,54,1,2,476.020802214334,0.19835925870575,NaN,NaN,NaN,NaN,0,-6.75
77,353,2,1,479.251469713694,0.198241318634246,1,0.923738481127657,2.46102829620941,1.47487351443851,0,5.81464681053937
78,414,3,1,482.303693716589,0.198225807980634,3,0.596208595205098,2.16067289590137,1.15645837038755,1,-6.75
79,52,1,2,485.383713219082,0.198585773643572,NaN,NaN,NaN,NaN,0,-6.75
80,60,1,2,488.536542666727,0.198330871120561,2,0.73523262568051,2.19992115872446,1.29517803958151,1,-6.75
81,366,2,6,491.516354150081,0.198296337854117,3,0.478009313461371,1.91623480536509,1.02912151976489,1,-5.81464681053937
82,187,1,1,494.469042362412,0.198334675631486,1,0.874002631520852,2.53943029424408,1.43563754321076,1,6.75
83,309,2,5,497.649876558105,0.198131865647156,3,0.75441557954764,2.35847669525538,1.30484004644677,1,-5.81464681053937
84,429,3,1,500.768410051882,0.198210004542489,3,0.598651094303932,2.04774228326278,1.16028512793127,1,-6.75
85,196,1,2,503.733133996197,0.198295752517879,2,0.601345276809298,2.13922127999831,1.15223535784753,1,-6.75
86,398,2,6,506.785992475227,0.198214687057771,3,0.714227894030046,2.26228156225989,1.27496611053357,1,-5.81464681053937
87,164,1,2,509.849622709095,0.198353990912437,2,0.890171823615674,2.47869558958337,1.44122901081573,1,-6.75
88,418,3,1,512.952740597539,0.198317994305398,3,0.813109307840932,2.52764302643482,1.37364968954353,1,-6.75
89,89,1,1,516.182736160932,0.198437690210994,1,0.651660875999369,2.28973465546733,1.20278976362897,1,6.75
