PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,326,2,6,198.350139932239,0.231833318652207,3,0.505462230001285,2.32656962473811,1.11689660934644,1,-3.00959630176988
2,291,2,3,201.723851049937,0.21740023664097,3,0.157524807498703,1.60073994494087,0.731260449558249,1,3.00959630176988
3,424,3,1,204.683720947927,0.226307143875601,3,0.875167214855537,2.62510217263116,1.4565431600895,1,-5.25
4,248,2,8,207.949954507023,0.198923854795794,3,0.310844477820865,1.79870770097114,0.86356467684891,1,-3.00959630176988
5,241,2,1,210.958989011157,0.198353765908905,3,0.348718514514985,2.05416663861979,0.934694093757571,1,3.00959630176988
6,54,1,2,214.181896985407,0.199119054635958,2,0.97063017941764,2.59063257332127,1.52209226133527,1,-5.25
7,436,3,1,217.317512586293,0.198401468418524,3,0.652307235768603,2.2387671564411,1.20369352044872,1,-5.25
8,166,1,2,220.418747261861,0.198350254067918,2,0.517667048774456,2.08205124303095,1.07952037614268,1,-5.25
9,97,1,1,223.519728499557,0.198353473253519,1,0.228211147110414,1.92493556502995,0.789205243998367,1,5.25
10,362,2,2,226.732564513255,0.198715192896998,3,0.331026443871451,1.7517289233183,0.883238011232606,1,3.00959630176988
11,448,3,1,229.667969754853,0.198380982677918,3,0.356213954240957,1.79219089432263,0.907049465160526,1,-5.25
12,387,2,3,232.619664671844,0.19849599547706,3,0.167186175285678,1.60878059801325,0.757284656094271,1,3.00959630176988
13,350,2,6,235.576423956492,0.198400005150688,3,0.168827375739056,1.89183938828501,0.723305251285637,1,-3.00959630176988
14,142,1,2,238.813306132171,0.199178170629239,3,0.854261516862607,2.39119394113914,1.40518716504084,0,-5.25
15,318,2,6,241.865401662448,0.198702608800886,3,0.821051205277399,2.50701300054243,1.4051789707446,1,-3.00959630176988
16,156,1,2,245.066695424744,0.198266262532343,2,0.846386505632836,2.24938608625962,1.39793989542341,1,-5.25
17,271,2,7,247.984335724996,0.198366350006836,3,0.257811578600013,1.75590274658134,0.820324254151274,1,-3.00959630176988
18,254,2,6,250.998082242053,0.198917123767387,3,0.175068795506377,1.70218064852634,0.750897494915989,1,-3.00959630176988
19,216,2,8,254.039781844425,0.198322744645338,3,0.109222358370971,1.86837911847397,0.666640522960734,1,-3.00959630176988
20,443,3,1,257.312969434397,0.199012236131239,3,0.609259671684413,2.37918139567046,1.16002933557866,1,-5.25
21,122,1,2,260.598723562787,0.198651101796713,1,1.15508466317442,2.92518344248674,1.70689149083773,0,-5.25
22,106,1,2,263.883811319309,0.198449170926324,1,0.394133059566229,1.79219821065817,0.951584001339143,0,-5.25
23,10,1,2,266.79707440216,0.199205972705386,1,0.303123402294659,1.82301022735919,0.854636698564718,0,-5.25
24,252,2,4,269.831799487914,0.198268311105494,3,0.183541405045617,1.83644623912551,0.734467053223852,1,3.00959630176988
25,190,1,2,272.998942643146,0.198752652537223,2,1.36764411937838,2.86892462447577,1.91840763755135,1,-5.25
26,211,2,3,276.01503389951,0.198379812063649,3,0.159108355226635,1.81300586974976,0.710967567854823,1,3.00959630176988
27,296,2,8,279.182963414516,0.198357570403459,3,0.500630521823041,2.14892167452854,1.06389970649798,1,-3.00959630176988
28,365,2,5,282.346931572652,0.198945511150669,3,0.416982561660916,1.92087119415191,0.968694862263874,1,-3.00959630176988
29,62,1,2,285.365362007908,0.198233192693806,NaN,NaN,NaN,NaN,0,-5.25
30,331,2,3,288.517575740903,0.198419027623459,3,0.208363391280727,1.83827298185497,0.763054025872407,1,3.00959630176988
31,185,1,1,291.662242819821,0.198982970789075,1,0.984017318060069,2.68627903158631,1.56782082352038,1,5.25
32,162,1,2,294.879423273733,0.199073108047742,1,0.292768153218276,1.99621072334776,0.844258037215695,0,-5.25
33,404,3,1,298.098883790541,0.198435708869511,3,0.612180645599437,2.26493681173451,1.16321106370378,1,-5.25
34,61,1,1,301.266498117799,0.198384494518905,2,1.11252670828435,2.60170570127048,1.68365978336078,0,5.25
35,357,2,5,304.269943819321,0.198341767118109,3,0.224465183167922,1.90177263110854,0.783212579648534,1,-3.00959630176988
36,194,1,2,307.462896373469,0.199086862758122,2,1.21100283259329,2.78087925382715,1.76234053680128,1,-5.25
37,309,2,5,310.548064960867,0.198327427098775,3,0.309756685008324,1.67969228076981,0.861204134256695,1,-3.00959630176988
38,447,3,1,313.432325795849,0.198248703325589,3,1.04926352300208,2.66732767321992,1.63169360590291,1,-5.25
39,84,1,2,316.564637339476,0.198494824862792,1,0.323804342449876,1.92690453732757,0.87537412083293,0,-5.25
40,139,1,1,319.682719487881,0.198432197028524,1,0.322088515373252,1.75289017214163,0.884474471988142,1,5.25
41,164,1,2,322.629792821856,0.198361082244446,2,0.21131421584505,1.86157375554285,0.772062191195801,1,-5.25
42,242,2,2,325.795391059613,0.199146856712105,3,0.435394559748602,1.83994139907554,0.987777622021895,1,3.00959630176988
