PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,264,2,8,225.946968874441,0.197403828060487,3,0.455111469576877,2.02062111815758,1.00742252557939,1,-1.91120391598946
2,8,1,2,229.024422371351,0.197473479171094,NaN,NaN,NaN,NaN,0,-5.42434155299539
3,120,1,2,232.206332924694,0.197324812095758,2,0.777830227470986,2.41724028842509,1.33063762078746,1,-5.42434155299539
4,436,3,1,235.353576247919,0.197450067031241,3,0.660141801465215,2.1020517519446,1.21266415200807,1,-5.42434155299539
5,415,3,1,238.309144400504,0.197298473440242,3,0.657428334714496,2.41034746246078,1.20878446815368,1,-5.42434155299539
6,269,2,5,241.571648603714,0.197286182068638,3,0.288521819087691,1.99567372962156,0.841081043749,1,-1.91120391598946
7,378,2,2,244.786279960585,0.197369295156022,3,0.423991178306096,2.13330490709632,0.977255400959621,1,1.91120391598946
8,410,3,1,248.002057634245,0.197296132226256,3,0.807347372618096,2.51694555887843,1.35986621133816,1,-5.42434155299539
9,233,2,1,251.218546451582,0.197388024866086,3,0.387320747164267,1.78039649040329,0.940111166681163,1,1.91120391598946
10,53,1,1,254.118635446972,0.197307252992687,1,0.678914531357805,2.28841822037793,1.23133299054098,1,5.42434155299539
11,273,2,1,257.236834550227,0.197303448519961,3,0.386461229061752,1.79434368608418,0.939050304195916,1,1.91120391598946
12,300,2,4,260.152154604391,0.197265111144588,3,0.215710363763719,1.57486689468169,0.768430254218401,1,1.91120391598946
13,353,2,1,263.018659766329,0.19729876609199,3,0.290354989463594,1.91620005788718,0.84259902822123,1,1.91120391598946
14,226,2,2,266.151777376324,0.197385976305668,3,0.18996198746936,1.79920667971601,0.742286212796898,1,1.91120391598946
15,46,1,2,269.267784518197,0.19741787534258,NaN,NaN,NaN,NaN,0,-5.42434155299539
16,6,1,2,272.269026239446,0.197267452358574,2,0.571233038272112,2.12981679124277,1.12380748082251,1,-5.42434155299539
17,131,1,1,275.335255957583,0.197548690663098,1,0.470658299558636,1.87954162546521,1.02326464114776,1,5.42434155299539
18,92,1,2,278.251698331094,0.197197801249786,1,0.586174371843299,1.99509749838398,1.13884187764234,0,-5.42434155299539
19,84,1,2,281.168008133376,0.197311350115342,1,0.515914546867862,1.95871942630947,1.06889957978092,0,-5.42434155299539
20,209,2,1,284.11888712745,0.197306375037442,3,0.265833994482819,1.80782117575291,0.818904774350813,1,1.91120391598946
21,30,1,2,287.167569155796,0.197400316239509,2,0.548439859046994,2.1911200103259,1.10100844856242,1,-5.42434155299539
22,70,1,2,290.317244707467,0.197390951385387,2,0.697179217864687,2.07347636003215,1.24992222780565,1,-5.42434155299539
23,335,2,7,293.201115822478,0.197308130947931,NaN,NaN,NaN,NaN,0,-1.91120391598946
24,156,1,2,296.400439738474,0.197430752017681,2,0.543026094876041,1.90282645957814,1.09613960189381,1,-5.42434155299539
25,385,2,1,299.267392364893,0.197507719420173,NaN,NaN,NaN,NaN,0,1.91120391598946
26,113,1,1,302.383304687608,0.197406169272654,1,0.597605933338855,2.00775351467382,1.15698921080912,1,5.42434155299539
27,135,1,1,305.300248666166,0.197376611449727,1,0.451161841961948,2.19405852624732,1.00400289022946,1,5.42434155299539
28,217,2,1,308.549916579626,0.197300522002479,3,0.334207093819714,1.96033544910824,0.886640185588476,1,1.91120391598946
29,395,2,3,311.682950198578,0.197337688772677,3,0.242718898365638,1.81919186568848,0.795506391366871,1,1.91120391598946
30,249,2,1,314.765907011086,0.197290864496608,3,0.214861966425815,1.6081317377575,0.767310568735411,1,1.91120391598946
31,371,2,3,317.666067998798,0.197317788453802,3,0.092527109060029,1.45228094213962,0.645167983549982,1,1.91120391598946
32,352,2,8,320.532721535157,0.197301107307794,3,0.225342117177206,1.98515670475354,0.77809536992936,1,-1.91120391598946
33,256,2,8,323.799476797254,0.197310764813665,3,0.186566642210892,1.6627194778157,0.739131719905345,1,-1.91120391598946
34,413,3,1,326.782344672903,0.197330079827225,3,0.509331053772257,2.13575615790432,1.0616204535454,1,-5.42434155299539
35,174,1,2,329.915469891845,0.197279743730178,1,0.433390566255184,1.82661263535556,0.986078557671135,0,-5.42434155299539
36,437,3,1,332.817036485767,0.197322178230024,3,0.331712237904867,1.95672295627446,0.884257707934012,1,-5.42434155299539
37,373,2,5,335.949689364832,0.197452700898793,3,0.241564387330072,1.80037260416975,0.79411571039418,1,-1.91120391598946
38,384,2,8,339.015875770516,0.197418167994329,3,0.37032851033473,1.84617493958831,0.922830667910603,1,-1.91120391598946
39,157,1,1,341.998670190584,0.197252234469488,NaN,NaN,NaN,NaN,0,5.42434155299539
40,401,3,1,344.933436951553,0.19730198526122,3,0.713771692442606,2.07213425924419,1.26674092216308,1,-5.42434155299539
41,36,1,2,347.798604695128,0.197320129667787,2,0.373052512546565,1.99910419308435,0.925592422192494,1,-5.42434155299539
42,150,1,2,350.932973098576,0.197512694499892,1,1.13036170874693,2.48864057715582,1.68293468803677,0,-5.42434155299539
