PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,130,1,2,441.564826393593,0.198237875147242,NaN,NaN,NaN,NaN,0,-16.0044129010427+0.138521976497306i
2,206,2,6,444.617562542233,0.198363423471164,NaN,NaN,NaN,NaN,0,-3.63372311398303+0i
3,261,2,5,447.717915453008,0.198370154499571,3,1.00735584403992,2.54023238438458,1.58787753390243,1,-3.63372311398303+0i
4,274,2,2,450.766677075373,0.198303429517182,3,0.897765327650632,2.51548414681747,1.44972667632646,1,3.63372311398303+0i
5,222,2,6,453.905771447618,0.198452097460176,3,0.622844936699039,2.36833507413394,1.19904647658404,1,-3.63372311398303+0i
6,107,1,1,457.168385469055,0.198431904374957,1,0.551184939118684,1.92971401028444,1.11138155539993,1,16.0044129010427+-0.138521976497306i
7,379,2,3,460.063578373029,0.198833132231812,3,0.605664131604499,2.24255906697363,1.15767903585947,1,3.63372311398303+0i
8,217,2,1,463.215524913439,0.198384201865338,3,0.548272159499902,1.96300363095179,1.11173010563834,1,3.63372311398303+0i
9,32,1,2,466.145551770245,0.198891370264391,1,0.872317063071023,2.40835074865208,1.4234677617369,0,-16.0044129010427+0.138521976497306i
10,158,1,2,469.196580578757,0.198697048384929,2,0.925849814355388,2.62929092121703,1.47760952481622,1,-16.0044129010427+0.138521976497306i
11,389,2,5,472.441412392292,0.198321281377503,3,0.573627067633424,2.12867093491877,1.12519245621479,1,-3.63372311398303+0i
12,394,2,2,475.512389044108,0.198267140493044,3,0.677071861928198,2.17767282575369,1.23388160003014,1,3.63372311398303+0i
13,400,2,8,478.528592094084,0.199033892486113,3,0.932447978657365,2.3854634942636,1.48398673577503,1,-3.63372311398303+0i
14,62,1,2,481.497742325089,0.198657540171553,1,0.830486059307077,2.31229311231436,1.39403385005244,0,-16.0044129010427+0.138521976497306i
15,143,1,1,484.49526091663,0.198696463077795,2,1.38838622410003,2.87477827844305,1.93945263857859,0,16.0044129010427+-0.138521976497306i
16,213,2,5,487.496662433921,0.198321281377503,3,0.788656518812786,2.52125205332959,1.34563950774645,1,-3.63372311398303+0i
17,256,2,8,490.744714313181,0.199438339532207,3,0.984573944890144,2.50498140041054,1.53657597239362,1,-3.63372311398303+0i
18,388,2,4,493.779960322046,0.198239923724032,3,0.477890179457972,2.19780767460361,1.02945234885192,1,3.63372311398303+0i
19,301,2,5,497.036102020156,0.198328012405909,3,0.484641986811766,2.0774946290785,1.0421236571965,1,-3.63372311398303+0i
20,337,2,1,500.143941883711,0.199045598623343,3,0.546252558156993,2.24970946830399,1.09761221137342,1,3.63372311398303+0i
21,265,2,1,503.362141064223,0.198844253061907,3,0.7351366442781,2.2716810100992,1.28668271773131,1,3.63372311398303+0i
22,378,2,2,506.413016814988,0.19822851023855,3,0.804016726899135,2.47638857469246,1.37410502921921,1,3.63372311398303+0i
23,442,3,1,509.600576059018,0.198505067734004,NaN,NaN,NaN,NaN,0,-16.0044129010427+0.138521976497306i
24,93,1,1,512.678042886018,0.198910100085413,1,0.628848721880786,2.11557059664119,1.18062189439843,1,16.0044129010427+-0.138521976497306i
25,407,3,1,515.679940450878,0.198366935312151,NaN,NaN,NaN,NaN,0,-16.0044129010427+0.138521976497306i
26,134,1,2,518.91130142689,0.198868835950634,1,0.613044851188533,2.06696671447753,1.16527778224918,0,-16.0044129010427+0.138521976497306i
27,126,1,2,521.880966727938,0.198295235222758,2,0.675536602018838,2.2727620718797,1.23781339890411,1,-16.0044129010427+0.138521976497306i
