PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,316,2,4,244.207569107712,0.198692369756827,3,0.777692030573235,2.46542587827207,1.32895642139738,1,6.08153830743572
2,170,1,2,247.440901007049,0.198155352280082,1,1.25675668952681,2.86382817079539,1.80804800438818,0,-18.5
3,253,2,5,250.563703295942,0.198230563992183,3,0.692677042370633,2.17329773507299,1.26870979136584,1,-6.08153830743572
4,298,2,2,253.560360618212,0.198200420776629,3,0.707897610227519,2.4084622248447,1.26824096193741,1,6.08153830743572
5,21,1,1,256.781533973599,0.198123453148582,NaN,NaN,NaN,NaN,0,18.5
6,281,2,1,259.962234062947,0.198282656150695,NaN,NaN,NaN,NaN,0,6.08153830743572
7,127,1,1,263.041934773009,0.198287923896714,1,0.503714492830113,2.12680811736209,1.05560750138829,1,18.5
8,120,1,2,266.179845543824,0.198226759508543,2,1.45213506150503,3.13260556490604,2.01175468339352,1,-18.5
9,157,1,1,269.376558996859,0.198194275071728,NaN,NaN,NaN,NaN,0,18.5
10,304,2,8,272.26480522069,0.215518136996252,3,0.468346550987917,1.86376320192358,1.04182795481756,1,-6.08153830743572
11,99,1,1,275.17581425458,0.198330943825567,NaN,NaN,NaN,NaN,0,18.5
12,439,3,1,278.408752243549,0.198325676079548,NaN,NaN,NaN,NaN,0,-18.5
13,312,2,8,281.462930429752,0.198342649928236,NaN,NaN,NaN,NaN,0,-6.08153830743572
14,252,2,4,284.725974174582,0.198364598871194,3,1.49311988424961,3.22722628862903,2.05627357865342,1,6.08153830743572
15,435,3,1,287.975373578331,0.198187251409763,3,1.2903063809099,2.74510136168465,1.84096293233233,1,-18.5
16,171,1,1,290.943865723975,0.198402643705776,2,0.508296554220578,2.24064616518262,1.0687833056927,0,18.5
17,315,2,3,294.192324542344,0.198286167980768,1,0.508100184340947,2.29615913978887,1.05881146179672,0,6.08153830743572
18,245,2,5,297.494576708777,0.198273291267469,NaN,NaN,NaN,NaN,0,-6.08153830743572
19,240,2,8,300.408694298338,0.198316311194503,NaN,NaN,NaN,NaN,0,-6.08153830743572
20,152,1,2,303.374276599414,0.19828733858958,NaN,NaN,NaN,NaN,0,-18.5
21,166,1,2,306.361658883572,0.198322164247656,NaN,NaN,NaN,NaN,0,-18.5
22,48,1,2,309.509644219337,0.198436884058538,NaN,NaN,NaN,NaN,0,-18.5
23,49,1,1,312.65890259381,0.198226759506724,NaN,NaN,NaN,NaN,0,18.5
24,364,2,4,315.757160403757,0.198293191642733,NaN,NaN,NaN,NaN,0,6.08153830743572
25,136,1,2,319.060121667382,0.198257488029412,NaN,NaN,NaN,NaN,0,-18.5
26,431,3,1,322.223748698063,0.198246074578492,NaN,NaN,NaN,NaN,0,-18.5
27,440,3,1,325.177193526175,0.198284997370138,1,0.481411439965086,2.06260248327453,1.04185224498178,0,-18.5
28,186,1,2,328.272589779226,0.198773727172011,2,1.31039902886187,2.99907404724763,1.86182935369652,1,-18.5
29,310,2,6,331.476197834314,0.19821563871119,3,0.396090044516313,2.01135491997229,0.95722414348711,1,-6.08153830743572
30,89,1,1,334.605408336678,0.198750900271989,2,1.32649374996618,2.89836205279425,1.87770546332467,0,18.5
31,400,2,8,337.691322353596,0.198362842957067,NaN,NaN,NaN,NaN,0,-6.08153830743572
32,268,2,4,340.906028964997,0.198304312440087,1,0.798011776925705,2.25429782257743,1.34992410055384,0,6.08153830743572
33,392,2,8,343.875783321204,0.198295532862176,NaN,NaN,NaN,NaN,0,-6.08153830743572
34,273,2,1,347.005571227102,0.198375427016799,NaN,NaN,NaN,NaN,0,6.08153830743572
35,419,3,1,350.210196835198,0.1982744618781,NaN,NaN,NaN,NaN,0,-18.5
36,169,1,1,353.139790478315,0.198260121900603,2,0.985332545513302,2.72425776721866,1.53651938340408,0,18.5
37,145,1,1,356.392630305756,0.198255732113466,1,0.313710978070958,1.89506239499133,0.873788308588701,1,18.5
38,147,1,1,359.488266241267,0.215202657518603,1,0.338088352396881,1.91134207252435,0.906762059699759,1,18.5
39,143,1,1,362.575763801276,0.198349673590201,NaN,NaN,NaN,NaN,0,18.5
40,422,3,1,365.687699022044,0.198991168039356,3,1.12536504750824,2.6477747722347,1.67690482440776,1,-18.5
41,450,3,1,368.724522617802,0.19823231990631,NaN,NaN,NaN,NaN,0,-18.5
42,386,2,2,371.689621164167,0.198231734600995,1,0.57611235049626,2.19757882670274,1.12683913853652,0,6.08153830743572
43,59,1,1,374.825062239888,0.198132232726493,2,0.120429461803724,1.70204953378925,0.681406113688354,0,18.5
