PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,55,1,1,188.842523231426,0.199360497461385,NaN,NaN,NaN,NaN,0,2.44102737688988
2,86,1,2,192.050236594283,0.200088907593454,1,0.565622904796328,2.29570232169317,1.12376124184993,0,-2.44102737688988
3,424,3,1,195.29522208022,0.200006379807746,3,0.721830150210735,2.29886852065465,1.27993483231512,1,-2.44102737688988
4,209,2,1,198.386113558818,0.20001867117935,3,0.491682399135243,1.91989976093282,1.04982219944759,1,2.19891757677921
5,175,1,1,201.334497989628,0.199436586906813,2,0.248714161503813,1.95518448618168,0.802407411580134,0,2.44102737688988
6,289,2,1,204.556869106542,0.199447415021496,3,0.324288834370236,1.74914099403941,0.880503279016921,1,2.19891757677921
7,333,2,5,207.495389711126,0.199992332525653,3,0.229419340941604,1.87435847084816,0.788507332828885,1,-2.19891757677921
8,438,3,1,210.653889590114,0.200067251365908,3,0.599767458943461,2.02846184304508,1.15853148537462,1,-2.44102737688988
9,114,1,2,213.595468405174,0.199374544743478,1,0.153647713468672,1.77432367455731,0.706503394319952,0,-2.44102737688988
10,249,2,1,216.72948621186,0.2000476437006,3,0.0163621576757578,1.44488241400177,0.57453824679942,1,2.19891757677921
11,392,2,8,219.67225611942,0.20003798619291,3,0.101018691373611,1.54539306198967,0.659233703176142,1,-2.19891757677921
12,46,1,2,222.631066560414,0.200043546576126,2,0.734784085951105,2.16237868488679,1.29294583514093,1,-2.44102737688988
13,50,1,2,225.571964082268,0.200134853912459,3,0.019439390511252,1.73144258861066,0.577697714770693,0,-2.44102737688988
14,59,1,1,228.797079979666,0.20033122321729,1,0.392636180356931,1.78822024149122,0.951272317986877,1,2.44102737688988
15,83,1,1,231.70546887049,0.199406736432138,1,0.241848844800188,1.68007518808008,0.793799939187011,1,2.44102737688988
16,9,1,1,234.656731823621,0.20000257533502,1,0.337795296560216,2.03297102074794,0.896477380509168,1,2.44102737688988
17,245,2,5,237.865551995284,0.200025402169558,3,0.255512168312634,1.98356965447419,0.813605729652409,1,-2.19891757677921
18,241,2,1,241.108056965242,0.200028036035292,3,0.320110645763634,1.98103880239978,0.878075440345128,1,2.19891757677921
19,306,2,2,244.282995384005,0.200041790665637,3,0.024213710676122,1.70214932202725,0.582285908440099,1,2.19891757677921
20,415,3,1,247.474182118922,0.200309859641493,3,0.518462958047166,2.03065702359709,1.07696740240317,1,-2.44102737688988
21,337,2,1,250.500138277937,0.200002282683272,3,0.275507304440907,1.83705386342626,0.833611986545293,1,2.19891757677921
22,398,2,6,253.574851384139,0.200021305045084,3,0.0824420381322852,1.77805147217077,0.640654416070902,1,-2.19891757677921
