PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,392,2,8,235.897090189266,0.216656638353925,NaN,NaN,NaN,NaN,0,-4.01771450800251
2,404,3,1,239.16694098201,0.19855855676542,NaN,NaN,NaN,NaN,0,NaN
3,424,3,1,242.090216482801,0.215564449667909,3,1.32997706754941,3.02448440031458,1.9061092329157,1,NaN
4,162,1,2,245.300843256291,0.198691129508006,3,1.20172801106946,2.62210681207307,1.75360229113812,0,NaN
5,136,1,2,248.241602555699,0.198434763675323,3,0.88028096056405,2.27334128964867,1.43745376050083,0,NaN
6,335,2,7,251.170265836151,0.198308921999342,3,0.945690829828891,2.37667866942593,1.50770472977365,1,-4.01771450800251
7,343,2,7,254.1170942162,0.198554459595471,3,0.812168421815841,2.36616240248713,1.3639733426362,1,-4.01771450800251
8,93,1,1,257.185264993304,0.198281119768581,3,0.973467892227745,2.59347812344913,1.52499654667099,0,NaN
9,30,1,2,260.320167562581,0.198247171781077,NaN,NaN,NaN,NaN,0,NaN
10,128,1,2,263.6342590208,0.198670350998327,NaN,NaN,NaN,NaN,0,NaN
11,262,2,6,266.685692269692,0.198298971728036,3,1.44609235257212,3.06115642061741,2.00885369354182,1,-4.01771450800251
12,165,1,1,269.815874312846,0.199555632556439,NaN,NaN,NaN,NaN,0,NaN
13,168,1,2,272.802177763367,0.198259463293653,1,1.32615704104683,2.82451583146758,1.88246914244974,0,NaN
14,235,2,3,275.817205015405,0.19862703805029,3,0.684936634326732,2.35372075790656,1.23569209409925,1,4.01771450800251
15,89,1,1,279.000482588195,0.19880877684227,NaN,NaN,NaN,NaN,0,NaN
16,382,2,6,281.885106257199,0.19843417836546,3,0.704757576254451,2.10945387053926,1.2916170128583,1,-4.01771450800251
17,350,2,6,284.804182157874,0.198476320693771,3,0.559018868057137,2.23839915340795,1.1204492138113,1,-4.01771450800251
18,72,1,2,287.999678957399,0.199306875754701,2,1.1610161803128,2.71486734531481,1.71354630037149,1,NaN
19,353,2,1,291.068222577051,0.199145037507151,3,1.17067613854488,2.85416676421846,1.72187058090913,1,4.01771450800251
20,75,1,1,294.266649731694,0.19880877684227,NaN,NaN,NaN,NaN,0,NaN
21,186,1,2,297.234003181746,0.198313604480063,3,1.22173742285577,2.82448656596262,1.77321281407694,0,NaN
22,285,2,5,300.350653147564,0.198353405568923,3,0.485823203565815,2.25192684091689,1.04913561401372,1,-4.01771450800251
23,326,2,6,303.631118832002,0.199258002359784,3,1.39873637398068,3.03553739663403,1.9501500149845,1,-4.01771450800251
24,230,2,6,306.783117724595,0.198761366722465,3,0.640763572170727,2.22752321339976,1.19254654386077,1,-4.01771450800251
25,181,1,1,309.908220446521,0.198398181792982,NaN,NaN,NaN,NaN,0,NaN
26,421,3,1,312.898448108746,0.19937623500482,NaN,NaN,NaN,NaN,0,NaN
27,377,2,1,316.115986809451,0.198755806276495,3,0.547278425000513,2.15051747267808,1.09889165675577,1,4.01771450800251
28,288,2,8,319.233569466946,0.233665750461114,3,0.616187278166763,2.04871155683122,1.21424603862033,1,-4.01771450800251
29,395,2,3,322.180393749824,0.199350481359033,3,0.918900014984501,2.40597958672424,1.47037277230993,1,4.01771450800251
30,2,1,2,325.182117195475,0.19902797548275,3,1.45027936852057,3.22047315299551,2.00239069918825,0,NaN
31,367,2,7,328.467285554078,0.198381793108638,3,0.617896383720108,2.09523698036173,1.1940504982158,1,-4.01771450800251
32,215,2,7,331.458978247535,0.198397889137595,3,0.867968084210588,2.39137083142123,1.42333344649342,1,-4.01771450800251
33,218,2,2,334.496865664304,0.198919400455452,3,1.48621799524244,2.90561932834498,2.03694009233914,1,4.01771450800251
34,59,1,1,337.431187723003,0.199045827441296,2,1.36174535966074,2.93120557496241,1.91314583118674,0,NaN
35,205,2,5,340.515578321518,0.19839115807099,NaN,NaN,NaN,NaN,0,-4.01771450800251
