PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,388,2,4,250.639815147846,0.235328289338213,3,0.679856985701917,2.54450964456737,1.30130690625992,1,2.81424909691836
2,405,3,1,254.044417604795,0.197458824273781,NaN,NaN,NaN,NaN,0,-3.25
3,67,1,1,257.194883759181,0.215753521873921,NaN,NaN,NaN,NaN,0,3.25
4,107,1,1,260.442273795063,0.197528475993749,NaN,NaN,NaN,NaN,0,3.25
5,367,2,7,263.364503258852,0.197348200950728,3,1.33878099538197,2.87542614122867,1.90659470102582,1,-2.81424909691836
6,277,2,5,266.417096746534,0.197320398794545,3,0.967861876541065,2.47879558712339,1.52722957938931,1,-2.81424909691836
7,211,2,3,269.44108649661,0.197329471076955,3,0.942992407670317,2.46308766078801,1.49548975841572,1,2.81424909691836
8,46,1,2,272.474197110274,0.197373661874735,NaN,NaN,NaN,NaN,0,-3.25
9,95,1,1,275.47434694927,0.197426339647791,1,0.160167936735888,1.81377149143373,0.712079100943811,1,3.25
10,152,1,2,278.642175697345,0.197381563541057,1,1.25519600374719,2.97389260348427,1.8039064079876,0,-3.25
11,441,3,1,281.89178932052,0.197398244834403,NaN,NaN,NaN,NaN,0,-3.25
12,18,1,2,285.108771405101,0.197284694970222,NaN,NaN,NaN,NaN,0,-3.25
13,342,2,6,288.229356678561,0.198291133072416,3,0.721682258799774,2.40343740022399,1.26993700031198,1,-2.81424909691836
14,299,2,3,291.424501778021,0.197428095572832,1,1.00744219858279,2.54359627053054,1.55874727575429,0,2.81424909691836
15,340,2,4,294.474428014508,0.197377466380203,3,0.737396330874617,2.17352965363534,1.28751674348314,1,2.81424909691836
16,168,1,2,297.423981146041,0.197417267363562,1,0.964311687353984,2.38407597773585,1.51463725061694,0,-3.25
17,403,3,1,300.356444437683,0.197401171377351,NaN,NaN,NaN,NaN,0,-3.25
18,94,1,2,303.590428273215,0.197324203300013,1,0.803098682148629,2.28990977760805,1.35500223734198,0,-3.25
19,346,2,2,306.590544456967,0.197373954530121,3,0.751668787923336,2.52132323051774,1.30330485709601,1,2.81424909691836
20,359,2,7,309.873360294598,0.218540176021634,3,1.12568184791235,2.66235128406515,1.69394214400381,1,-2.81424909691836
21,69,1,1,312.923222147141,0.197331519657382,NaN,NaN,NaN,NaN,0,3.25
22,182,1,2,315.907017586474,0.197316301633691,NaN,NaN,NaN,NaN,0,-3.25
23,428,3,1,319.006498681154,0.197351712802629,NaN,NaN,NaN,NaN,0,-3.25
24,349,2,5,322.272919147521,0.197330641691224,3,0.60985407964472,2.24672336941148,1.16160574726018,1,-2.81424909691836
25,148,1,2,325.42237242541,0.197335616816417,1,1.39113421389266,3.05720688990186,1.95699679338577,0,-3.25
26,56,1,2,328.601288673899,0.197500673835748,1,1.10327038242031,2.87820255247061,1.66080167959808,0,-3.25
27,350,2,6,331.890109484897,0.197495991367759,3,0.910674594473676,2.61342797382895,1.46203908047028,1,-2.81424909691836
28,48,1,2,335.10605586595,0.197331519655563,NaN,NaN,NaN,NaN,0,-3.25
29,154,1,2,338.197340006633,0.19731542367299,1,0.976200475211954,2.68995619257839,1.52275752919013,0,-3.25
30,19,1,1,341.424302187797,0.197318642869504,1,0.898384870240989,2.58329833675816,1.44962351489085,1,3.25
31,120,1,2,344.622443481874,0.19740673180786,1,0.999539947457379,2.46521701339589,1.56372678848857,0,-3.25
32,3,1,1,347.601184488971,0.197335909473622,1,1.06916123232077,2.51038088663336,1.62646835631676,1,3.25
33,294,2,6,350.555407505004,0.197454727112927,3,0.919999145447946,2.54019767626596,1.4727007688889,1,-2.81424909691836
34,438,3,1,353.689667050143,0.198289669802762,3,1.20904383698144,2.86161754122804,1.75638813099431,1,-3.25
35,437,3,1,356.855772942416,0.197332982927037,3,1.1199648463662,2.63949937386496,1.67155350554458,1,-3.25
36,298,2,2,359.889246154742,0.197315131019423,3,0.889253763754823,2.54195272404104,1.44072565387251,1,2.81424909691836
