PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,99,1,1,188.816399819609,0.217593146739091,1,0.337472245399113,1.95010244363402,0.928273652831194,1,3.5
2,414,3,1,191.978485812559,0.198217676845161,2,1.46343943124521,2.85995555752015,2.03887736643992,0,-3.5
3,52,1,2,194.890801319636,0.198395903307755,2,0.515924344184896,2.28363614760565,1.0979092484904,1,-3.5
4,184,1,2,198.173833721441,0.199282060495534,2,0.221584951248587,1.87268865300393,0.774126785447152,1,-3.5
5,346,2,2,201.345799430554,0.198445361882477,3,0.163169691786607,1.66087045335917,0.740794339832064,1,2.76558856708574
6,231,2,7,204.360907122942,0.198406731517025,3,0.162265097376803,1.78944957873864,0.720502569358359,1,-2.76558856708574
7,230,2,6,207.503746706541,0.198936143126048,3,0.237512368303214,1.7586070358193,0.789838516289819,1,-2.76558856708574
8,125,1,1,210.539608855835,0.198424583428277,2,0.111120541083437,1.71495384402988,0.696141148333481,0,3.5
9,149,1,1,213.678971121168,0.198270061964649,2,0.0782297107889462,1.70403491248544,0.635201160315773,0,3.5
10,252,2,4,216.820029318107,0.19923084599759,3,0.341774263453772,1.74654353334881,0.894548757814846,1,2.76558856708574
11,272,2,8,219.741130892266,0.198321861773366,3,0.133738913158595,1.51398960667575,0.695223091828666,1,-2.76558856708574
12,171,1,1,222.63695211093,0.198801522154099,1,0.448422169030891,1.96925344768715,1.00038074323129,1,3.5
13,265,2,1,225.673395178988,0.198214750304032,3,0.316365725382639,1.99709950333636,0.876712649484034,1,2.76558856708574
14,256,2,8,228.870132317785,0.198481943669321,3,0.161035071398146,1.63219121094698,0.71287775449855,1,-2.76558856708574
15,64,1,2,231.85599916418,0.198417267070909,2,0.498919666690199,2.20619660339617,1.07077990319522,1,-3.5
16,101,1,1,235.077840187931,0.19833503121481,2,0.145599020894224,1.88843696563163,0.702996282412641,0,3.5
17,365,2,5,238.336683249434,0.198748844381043,3,0.310945182633077,1.78165151253961,0.862771477093702,1,-2.76558856708574
18,415,3,1,241.321581702785,0.198551888044676,NaN,NaN,NaN,NaN,0,-3.5
19,82,1,2,244.272686487362,0.217406725956607,2,1.38193843080444,2.82953443677616,1.96055137238727,1,-3.5
20,32,1,2,247.235611578692,0.199357857958603,2,0.653587166056241,2.27448192142765,1.20588346330624,1,-3.5
21,389,2,5,250.371511451123,0.198379222012591,3,0.331821969029988,1.73050900482667,0.894938280673159,1,-2.76558856708574
22,262,2,6,253.284829884451,0.198966871826997,3,0.168060237616373,1.85742614649462,0.720713573100511,1,-2.76558856708574
23,212,2,4,256.48836801628,0.198367515842619,3,0.0686476240425691,1.53364280549067,0.631375876097081,1,2.76558856708574
24,232,2,8,259.468912944421,0.198863272209564,3,0.0659183301377197,1.55300247205014,0.617433825744229,1,-2.76558856708574
25,283,2,3,262.470798516009,0.198233187524238,3,0.120549276982274,1.80730880675765,0.671657690472784,1,2.76558856708574
26,424,3,1,265.671447857347,0.198257477830339,NaN,NaN,NaN,NaN,0,-3.5
27,131,1,1,268.818608188876,0.199151829338007,NaN,NaN,NaN,NaN,0,3.5
28,5,1,1,271.736377893949,0.198342640227565,3,0.149807682233586,1.5495883671083,0.730552317660113,0,3.5
29,93,1,1,274.650559950085,0.199557155528964,2,0.634000985075545,2.33945614882759,1.18671226610604,0,3.5
30,444,3,1,277.870420874913,0.198387416334299,NaN,NaN,NaN,NaN,0,-3.5
31,154,1,2,280.967793980744,0.198929997386585,2,0.772146393870571,2.54191233775055,1.32334143302978,1,-3.5
32,173,1,1,284.270197462629,0.198286450604428,2,0.62681690757563,2.06376205333254,1.17794492890062,0,3.5
