PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,379,2,3,207.765182392395,0.197387123971566,3,0.219615680534844,1.69355291379907,0.772264626202741,1,3.20564729516876
2,68,1,2,210.781012648225,0.197244308677909,2,0.264071037730901,2.00559437939773,0.821262563282289,1,-4.29570453779408
3,391,2,7,214.032349127203,0.197319520832025,3,0.32366744990577,1.93033218310302,0.876238842189196,1,-3.20564729516876
4,150,1,2,217.146915672543,0.197412584895574,2,0.0796798127958027,1.47170164714589,0.632365047595158,1,-4.29570453779408
5,18,1,2,220.052333318017,0.197298157068872,2,0.0817948253461509,1.71832083162917,0.633402799707255,1,-4.29570453779408
6,393,2,1,223.198855370541,0.197328593114435,3,0.128276520843428,1.65167262169416,0.681126520010366,1,3.20564729516876
7,365,2,5,226.229565926378,0.197354932000962,3,0.127985329825606,1.63704400437564,0.680544137972902,1,-3.20564729516876
8,169,1,1,229.245226735373,0.197319228176639,1,0.177181393859428,1.63734134113656,0.730040465308775,1,4.29570453779408
9,287,2,7,232.214081587917,0.19732274002854,3,0.125625072980256,1.71695208751771,0.678694855518188,1,-3.20564729516876
10,423,3,1,235.312416941055,0.197318350214118,3,0.257210635874799,1.64988421132875,0.809764468900539,1,-4.29570453779408
11,25,1,1,238.212530520184,0.197314253053264,2,0.0378832198166492,1.61370365416951,0.590554114558472,0,4.29570453779408
12,392,2,8,241.29551322929,0.197324203300013,3,0.0148390357517201,1.49092054699395,0.567524855861848,1,-3.20564729516876
13,201,2,1,244.279029769086,0.197364004283372,3,0.0255645228080539,1.65131265691707,0.577938080790773,1,3.20564729516876
14,254,2,6,247.411880476477,0.197340884593359,3,0.179066672792032,1.83850692463784,0.731565779466109,1,-3.20564729516876
15,258,2,2,250.57812772077,0.197383904775052,3,0.00628650679391285,1.4162799484111,0.558892724935504,1,3.20564729516876
16,383,2,7,253.494772170099,0.197361955702945,3,0.00058735715902003,1.41046812687455,0.553314734177548,1,-3.20564729516876
17,108,1,2,256.411412229612,0.197309863238843,2,0.280065765271502,1.82344020385062,0.833304116680665,1,-4.29570453779408
18,371,2,3,259.462598050161,0.1972803051558,3,0.0836610817495966,1.67555467499187,0.636425333208535,1,3.20564729516876
19,123,1,1,262.561050172359,0.197296401142012,3,1.38199198654002,3.00887620460162,1.93478901527851,0,4.29570453779408
20,308,2,4,265.695132661653,0.197307229351281,3,0.185932342426895,1.79496845333051,0.738591238339723,1,3.20564729516876
21,117,1,1,268.811064439255,0.197305766079808,1,0.0940096300819278,1.68719382874042,0.646732909939601,1,4.29570453779408
22,378,2,2,271.910856918099,0.197296693797398,3,0.107295842173698,1.86722626068877,0.659843529458158,1,3.20564729516876
23,96,1,2,275.178191343812,0.197345274409599,2,0.228546026179174,1.68772558158525,0.781195264502458,1,-4.29570453779408
24,403,3,1,278.145069609285,0.197349371568635,3,0.559341071308154,2.18486298365133,1.11195636173215,1,-4.29570453779408
25,95,1,1,281.277807644774,0.197305180770854,1,0.510815770905538,2.02024406782402,1.06337457905283,1,4.29570453779408
26,155,1,1,284.294633510495,0.197371613294308,1,0.16759491729681,1.64332495073904,0.719991302314156,1,4.29570453779408
27,255,2,7,287.27779857249,0.197341762557699,3,0.176295529325216,1.85208666898325,0.728854337474331,1,-3.20564729516876
28,205,2,5,290.460158484004,0.197427510263879,3,0.275460264716457,1.88563245957448,0.828078481687044,1,-3.20564729516876
29,81,1,1,293.576863454238,0.197295523179491,1,0.23339413713984,1.99366666852075,0.7864668462189,1,4.29570453779408
30,439,3,1,296.844048626266,0.197427802919265,3,0.811057122899001,2.45375696407427,1.36361885758924,1,-4.29570453779408
31,136,1,2,299.993866258745,0.19728206108266,2,0.303301637897675,1.6961689504933,0.856072620406849,1,-4.29570453779408
