PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
114,5,1,1,634.210593672091,0.197516199052188,1,0.280875066322551,1.95721711982515,0.833531312800915,1,3.42345987636897
115,1,1,1,637.394988207565,0.197398845368298,1,0.207308354265479,1.94918146537566,0.759666387768448,1,3.42345987636897
116,180,1,2,640.643907368436,0.197491616236221,2,0.123785894204048,1.50001097447239,0.676463504321873,1,-3.42345987636897
117,360,2,8,643.526840484739,0.197349387082795,3,0.0894255551829701,1.64920525803063,0.64185353265384,1,-1.3224582320951
118,375,2,7,646.593311835077,0.197292905135328,3,0.150663399494078,1.91070174868582,0.703358861417655,1,-1.3224582320951
119,276,2,4,649.860508027316,0.197347338515101,3,0.169622896670262,1.5792645113961,0.72254809086553,1,1.3224582320951
120,443,3,1,652.776828120168,0.19732568222571,3,0.315517229773832,1.97493372150711,0.868040319332067,1,-3.42345987636897
121,20,1,2,655.942754522142,0.197396504148855,2,0.218112794740591,1.94496492705184,0.770844545586442,1,-3.42345987636897
122,128,1,2,659.176678750293,0.197291149219382,2,0.287471162746442,1.84687129519989,0.839879825145545,1,-3.42345987636897
123,402,3,1,662.243200144219,0.197320414477872,3,0.517784058101824,2.06066395260677,1.07048010533072,1,-3.42345987636897
124,409,3,1,665.292687109621,0.197317487953114,3,0.472961974772261,2.08296671281823,1.02569284765923,1,-3.42345987636897
125,96,1,2,668.40919649016,0.197200719574539,2,0.80367782346184,2.43030639846802,1.35600249457093,1,-3.42345987636897
126,312,2,8,671.542526955498,0.197281784337974,3,0.224043106554745,1.61719170002107,0.776276177408363,1,-1.3224582320951
127,342,2,6,674.442939624896,0.197442157950718,3,0.168557641291045,1.84447856773477,0.721229691009285,1,-1.3224582320951
128,221,2,5,677.625791003335,0.197290563915885,3,0.148641170189876,1.74167352205222,0.701101339442175,1,-1.3224582320951
129,343,2,7,680.725570021374,0.197541952478787,3,0.16626763487875,1.62610062975909,0.718840182720669,1,-1.3224582320951
130,271,2,7,683.692252988789,0.197325974877458,3,0.144848100142553,1.77113602755162,0.697135897029511,1,-1.3224582320951
131,44,1,2,686.825465222486,0.197318658563745,2,0.51460907029832,2.15780002522661,1.06734169909942,1,-3.42345987636897
132,418,3,1,689.975519611968,0.197394162927594,3,0.522763249040509,2.2159860884658,1.07568317548976,1,-3.42345987636897
133,377,2,1,693.175956776386,0.197302855323869,3,0.211128055696463,1.70338461484425,0.763681873773749,1,1.3224582320951
134,260,2,4,696.175237729005,0.197480495437048,3,0.250588743821936,1.7602502296595,0.803404193302413,1,1.3224582320951
135,16,1,2,699.191523552241,0.197305781848627,2,1.02160975890911,2.43147730142664,1.5741100215655,1,-3.42345987636897
136,243,2,3,702.108338227948,0.197381578867862,3,0.143993554620465,1.58699609981886,0.696708916919306,1,1.3224582320951
137,163,1,1,705.058258933734,0.197365482976238,1,0.0735017431852611,1.73312075050126,0.626143064382632,1,3.42345987636897
138,165,1,1,708.224862241117,0.19728997861057,2,1.40178184447723,2.87809527655736,1.95421860152419,0,3.42345987636897
139,408,3,1,711.208474574783,0.197340900158451,3,0.362819836342169,2.03858624222812,0.914867365463579,1,-3.42345987636897
140,340,2,4,714.391296102658,0.197453571401638,3,0.0799506353632751,1.83950318127972,0.632628245481101,1,1.3224582320951
141,218,2,2,717.657837045779,0.197304318586248,3,0.12237969857415,1.76526161237962,0.6747453410444,1,1.3224582320951
142,374,2,6,720.808011422816,0.197507126822529,3,0.135909905147855,1.89518589438012,0.688306276138974,1,-1.3224582320951
143,365,2,5,724.074307708383,0.197300806756175,3,0.304580510333835,1.9807376074059,0.856857479073369,1,-1.3224582320951
144,215,2,7,727.257061926164,0.197308123069888,3,0.245705542927681,1.60592281990648,0.798182686028667,1,-1.3224582320951
145,39,1,1,730.123976996338,0.197435719592249,1,0.277535022465599,1.97085707111546,0.830442364855116,1,3.42345987636897
146,155,1,1,733.324338071086,0.197301099407923,1,0.273529193997092,1.68267827443924,0.826033553788875,1,3.42345987636897
147,199,1,1,736.240258107868,0.197362263796094,1,0.27271737575029,1.98260209697219,0.825447078024808,1,3.42345987636897
148,303,2,7,739.457058648455,0.19732187774207,3,0.160844782632921,1.85377935927318,0.713278613155126,1,-1.3224582320951
149,70,1,2,742.656700675823,0.197391529054585,1,0.558266103718779,1.91814595227879,1.11078626675044,0,-3.42345987636897
150,292,2,4,745.523843429703,0.197295246356589,3,0.0861896956448618,1.57882816640449,0.638812579729347,1,1.3224582320951
151,99,1,1,748.523380453325,0.197333291191171,1,1.09633478986507,2.73938936869308,1.64870218825126,1,3.42345987636897
152,213,2,5,751.673365484146,0.197285588821615,3,0.0318724994667718,1.74138262539236,0.584015140673728,1,-1.3224582320951
153,428,3,1,754.889673197795,0.197501566422943,3,0.367771810591876,1.86081004477273,0.920343773128479,1,-3.42345987636897
154,196,1,2,757.890658266368,0.197344704642092,2,0.767310765722868,2.47599502607773,1.31969191877943,1,-3.42345987636897
155,193,1,1,761.106651963803,0.197500981117628,1,1.29976579014328,2.87576488408922,1.85245100922657,1,3.42345987636897
156,141,1,1,764.189280955547,0.197291441872949,2,1.35987662937987,2.95307315934042,1.9122926080945,0,3.42345987636897
157,349,2,5,767.289280633629,0.197288807999939,3,0.151980043436197,1.84520756530219,0.704467136725725,1,-1.3224582320951
158,337,2,1,770.489754964925,0.197332413234108,3,0.150480491633061,1.67660690408411,0.703351545103942,1,1.3224582320951
159,368,2,8,773.522982153168,0.197294075745958,3,0.105712841683271,1.53149922110606,0.658245003469347,1,-1.3224582320951
160,175,1,1,776.455736736767,0.19738187151961,1,0.713001471165626,2.22268578390322,1.26578355825222,1,3.42345987636897
161,170,1,2,779.472756240013,0.197296124313652,2,0.190921858544243,1.9334707044527,0.74336973638674,1,-3.42345987636897
162,417,3,1,782.722307237796,0.197340022201388,3,0.341668078715884,1.86788404285471,0.894398366295718,1,-3.42345987636897
163,441,3,1,785.755353566748,0.197300514102608,3,0.355952158328364,1.81875089441928,0.911636481016103,1,-3.42345987636897
164,310,2,6,788.725196596686,0.197340607506703,3,0.113235183513098,1.75300737104044,0.665549026476583,1,-1.3224582320951
