PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
129,70,1,2,452.591012171128,0.197329194055783,2,0.461709775854615,2.01464140840835,1.01205874942025,1,-1.35277064490888
130,390,2,6,455.656986012084,0.197337973631875,3,0.175456047827538,1.82881638714025,0.726779847123908,1,-1.05746579806042
131,393,2,1,458.823445919705,0.197292612483579,3,0.06999049757178,1.59007334166381,0.621234402715345,1,1.05746579806042
132,415,3,1,461.856642964734,0.197283832905669,3,0.496625569465323,2.1169454328774,1.04810301136604,1,-1.35277064490888
133,190,1,2,464.990181798707,0.197430159194482,3,1.0059115820477,2.57562362069257,1.55681015715163,0,-1.35277064490888
134,9,1,1,468.072833617352,0.197357581355391,1,0.394296084221423,1.96468707684289,0.945949410319372,1,1.35277064490888
135,333,2,5,471.156441239313,0.197241690935698,3,0.141208672701396,1.56126315875736,0.691245678619453,1,-1.05746579806042
136,294,2,6,474.089576271261,0.197324218961512,3,0.381711438119964,1.85178288339375,0.932948319603383,1,-1.05746579806042
137,146,1,2,477.072948629815,0.197397674757667,1,0.753237688619265,2.15652552325446,1.30445174319902,0,-1.35277064490888
138,352,2,8,479.989160441215,0.197286759432245,3,0.303216749325657,1.84017803812094,0.854519770291517,1,-1.05746579806042
139,143,1,1,483.039193496323,0.197349094431047,1,0.2834723579399,1.67018874042697,0.834672950502863,1,1.35277064490888
140,377,2,1,485.938957940263,0.197436012245817,3,0.277267245359326,1.71409599180151,0.828735615028563,1,1.05746579806042
141,201,2,1,488.889130034611,0.197325096918576,3,0.0738619985077094,1.64394512061881,0.625177603531483,1,1.05746579806042
142,159,1,1,491.972123086161,0.197309001028771,1,0.427546099364918,2.08124123322705,0.978940135282755,1,1.35277064490888
143,261,2,5,495.139118840651,0.197336217715929,3,0.223640709262327,1.6101759398025,0.77496655712639,1,-1.05746579806042
144,361,2,1,498.038408016808,0.197304318586248,3,0.0949157175218716,1.79860703226586,0.646165183065023,1,1.05746579806042
145,130,1,2,501.255444142718,0.19732714548627,2,0.412299485429685,2.16574437207237,0.963755563690938,1,-1.35277064490888
146,298,2,2,504.522094537902,0.197327730791585,3,0.0512815109996154,1.57097776103728,0.602235397440381,1,1.05746579806042
147,282,2,2,507.555246807087,0.197435134286934,3,0.26810926827784,1.73798961141802,0.819215334058754,1,1.05746579806042
148,124,1,2,510.538318611445,0.197402064546623,2,1.0593923771612,2.5627782211468,1.61063335577819,1,-1.35277064490888
149,426,3,1,513.554837678785,0.197397382105919,3,0.45630945785706,2.02639433588411,1.00756741032637,1,-1.35277064490888
150,329,2,1,516.638008663102,0.197339436896073,3,1.40300425429086,3.02310960336399,1.95441350814144,1,1.05746579806042
151,136,1,2,519.77090775854,0.197343241379713,1,0.690786214072432,2.37782208537828,1.24230257876661,0,-1.35277064490888
