Scenario - SSVEP
Logfile written - 11/10/2021 15:02:15

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S6001403	2	Response	1	607374	546265	1
S6001403	3	Picture	Pic1:3:grating2_cont1_or1,grating2_cont1_or1, fix:1	624281	0	1	5347	1	0	next	other	0
S6001403	3	Picture	Pic2:20:grating2_cont1_or1,grating2_cont1_or1, fix:3	629628	5347	1	1528	1	5170	next	other	0
S6001403	3	Picture	Pic3:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	631156	6875	1	1528	1	6520	next	other	0
S6001403	3	Picture	Pic4:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	632683	8402	1	1528	1	7870	next	other	0
S6001403	3	Picture	Pic5:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	634211	9930	1	1528	1	9220	next	other	0
S6001403	3	Picture	Pic6:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	635739	11458	1	1597	1	10570	next	other	0
S6001403	3	Picture	Pic7:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	637336	13055	1	1528	1	11920	next	other	0
S6001403	3	Picture	Pic8:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	638864	14583	1	1528	1	13270	next	other	0
S6001403	3	Picture	Pic9:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	640391	16110	1	1528	1	14620	next	other	0
S6001403	3	Picture	Pic10:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	641919	17638	1	1528	1	15970	next	other	0
S6001403	3	Picture	Pic11:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	643447	19166	1	1528	1	17320	next	other	0
S6001403	3	Picture	Pic12:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	644975	20694	1	1528	1	18670	next	other	0
S6001403	3	Picture	Pic13:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	646502	22221	1	1528	1	20020	next	other	0
S6001403	3	Picture	Pic14:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	648030	23749	1	1528	1	21370	next	other	0
S6001403	3	Picture	Pic15:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	649558	25277	1	1528	1	22720	next	other	0
S6001403	3	Picture	Pic16:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	651085	26805	1	1528	1	24070	next	other	0
S6001403	3	Picture	Pic17:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	652613	28332	1	1528	1	25420	next	other	0
S6001403	3	Picture	Pic18:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	654141	29860	1	1528	1	26770	next	other	0
S6001403	3	Picture	Pic19:0:grating2_cont1_or1,grating2_cont1_or1, fix:1	655669	31388	1	1528	1	28120	next	other	0
S6001403	3	Picture	Pic20:4:grating2_cont1_or1,grating2_cont1_or1, fix:1	657196	32915	1	2292	1	29470	next	other	0
S6001403	4	Picture	Pic1:3:grating2_cont4_or2,grating2_cont1_or2, fix:1	675598	0	1	5972	1	0	next	other	0
S6001403	4	Picture	Pic2:31:grating2_cont4_or2,grating2_cont1_or2, fix:3	681570	5972	1	1389	4	5930	next	other	0
S6001403	4	Picture	Pic3:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	682959	7361	4	1389	4	7280	next	other	0
S6001403	4	Picture	Pic4:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	684348	8750	1	1389	1	8630	next	other	0
S6001403	4	Picture	Pic5:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	685737	10138	1	1389	1	9980	next	other	0
S6001403	4	Picture	Pic6:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	687126	11527	1	1389	1	11330	next	other	0
S6001403	4	Picture	Pic7:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	688515	12916	1	1458	1	12680	next	other	0
S6001403	4	Picture	Pic8:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	689973	14374	1	1389	1	14030	next	other	0
S6001403	4	Picture	Pic9:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	691362	15763	1	1389	1	15380	next	other	0
S6001403	4	Picture	Pic10:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	692751	17152	1	1389	1	16730	next	other	0
S6001403	4	Picture	Pic11:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	694139	18541	1	1389	1	18080	next	other	0
S6001403	4	Picture	Pic12:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	695528	19930	1	1389	1	19430	next	other	0
S6001403	4	Picture	Pic13:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	696917	21319	1	1389	1	20780	next	other	0
S6001403	4	Picture	Pic14:5:grating2_cont4_or2,grating2_cont1_or2, fix:2	698306	22707	1	1389	1	22130	next	other	0
S6001403	4	Picture	Pic15:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	699695	24096	1	1389	1	23480	next	other	0
S6001403	4	Picture	Pic16:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	701084	25485	1	1389	1	24830	next	other	0
S6001403	4	Picture	Pic17:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	702472	26874	1	1389	1	26180	next	other	0
S6001403	4	Picture	Pic18:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	703861	28263	1	1389	1	27530	next	other	0
S6001403	4	Picture	Pic19:0:grating2_cont4_or2,grating2_cont1_or2, fix:1	705250	29652	1	1389	1	28880	next	other	0
S6001403	4	Picture	Pic20:4:grating2_cont4_or2,grating2_cont1_or2, fix:1	706639	31040	1	4930	1	30230	next	other	0
S6001403	5	Picture	Pic1:3:grating2_cont5_or2,grating2_cont1_or2, fix:1	724485	0	1	5694	1	0	next	other	0
S6001403	5	Picture	Pic2:129:grating2_cont5_or2,grating2_cont1_or2, fix:3	730180	5694	1	1389	2	5650	next	other	0
S6001403	5	Picture	Pic3:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	731568	7083	1	1389	2	7000	next	other	0
S6001403	5	Picture	Pic4:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	732957	8472	1	1389	1	8350	next	other	0
S6001403	5	Picture	Pic5:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	734346	9861	1	1389	1	9700	next	other	0
S6001403	5	Picture	Pic6:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	735735	11250	1	1389	1	11050	next	other	0
S6001403	5	Picture	Pic7:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	737124	12638	1	1458	1	12400	next	other	0
S6001403	5	Picture	Pic8:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	738582	14097	1	1389	1	13750	next	other	0
S6001403	5	Picture	Pic9:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	739971	15486	1	1389	1	15100	next	other	0
S6001403	5	Picture	Pic10:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	741360	16874	1	1389	1	16450	next	other	0
