Scenario - SSVEP
Logfile written - 02/09/2021 11:25:06

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

MPS_Pilot	2	Response	1	938456	876906	2
MPS_Pilot	3	Picture	Pic1:3:grating2_cont2_or1,grating2_cont1_or1, fix:1	954086	0	2	5005	3	0	next	other	0
MPS_Pilot	3	Picture	Pic2:131:grating2_cont2_or1,grating2_cont1_or1, fix:3	959091	5005	1	1502	2	4890	next	other	0
MPS_Pilot	3	Picture	Pic3:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	960593	6507	1	1501	2	6240	next	other	0
MPS_Pilot	3	Picture	Pic4:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	962094	8008	1	1502	2	7590	next	other	0
MPS_Pilot	3	Picture	Pic5:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	963596	9510	1	1501	2	8940	next	other	0
MPS_Pilot	3	Picture	Pic6:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	965097	11011	1	1502	2	10290	next	other	0
MPS_Pilot	3	Picture	Pic7:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	966599	12513	1	1501	2	11640	next	other	0
MPS_Pilot	3	Picture	Pic8:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	968100	14014	1	1501	3	12990	next	other	0
MPS_Pilot	3	Picture	Pic9:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	969601	15515	2	1502	3	14340	next	other	0
MPS_Pilot	3	Picture	Pic10:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	971103	17017	1	1501	3	15690	next	other	0
MPS_Pilot	3	Picture	Pic11:5:grating2_cont2_or1,grating2_cont1_or1, fix:2	972604	18518	2	1502	3	17040	next	other	0
MPS_Pilot	3	Picture	Pic12:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	974106	20020	1	1501	3	18390	next	other	0
MPS_Pilot	3	Picture	Pic13:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	975607	21521	2	1502	3	19740	next	other	0
MPS_Pilot	3	Picture	Pic14:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	977109	23023	1	1501	3	21090	next	other	0
MPS_Pilot	3	Picture	Pic15:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	978610	24524	2	1502	3	22440	next	other	0
MPS_Pilot	3	Picture	Pic16:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	980112	26026	1	1501	2	23790	next	other	0
MPS_Pilot	3	Picture	Pic17:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	981613	27527	1	1502	2	25140	next	other	0
MPS_Pilot	3	Picture	Pic18:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	983115	29029	1	1501	2	26490	next	other	0
MPS_Pilot	3	Picture	Pic19:0:grating2_cont2_or1,grating2_cont1_or1, fix:1	984616	30530	1	1502	2	27840	next	other	0
MPS_Pilot	3	Picture	Pic20:4:grating2_cont2_or1,grating2_cont1_or1, fix:1	986118	32032	1	3003	2	29190	next	other	0
MPS_Pilot	4	Picture	Pic1:3:grating2_cont5_or1,grating2_cont1_or1, fix:1	1003468	0	1	5005	2	0	next	other	0
MPS_Pilot	4	Picture	Pic2:24:grating2_cont5_or1,grating2_cont1_or1, fix:3	1008473	5005	1	1501	2	4960	next	other	0
MPS_Pilot	4	Picture	Pic3:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1009974	6506	1	1502	2	6310	next	other	0
MPS_Pilot	4	Picture	Pic4:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1011476	8008	1	1501	2	7660	next	other	0
MPS_Pilot	4	Picture	Pic5:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1012977	9509	1	1502	2	9010	next	other	0
MPS_Pilot	4	Picture	Pic6:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1014479	11011	1	1501	2	10360	next	other	0
MPS_Pilot	4	Picture	Pic7:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1015980	12512	1	1501	3	11710	next	other	0
MPS_Pilot	4	Picture	Pic8:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1017481	14013	2	1502	3	13060	next	other	0
MPS_Pilot	4	Picture	Pic9:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1018983	15515	1	1501	3	14410	next	other	0
MPS_Pilot	4	Picture	Pic10:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1020484	17016	2	1502	3	15760	next	other	0
MPS_Pilot	4	Picture	Pic11:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1021986	18518	1	1501	3	17110	next	other	0
MPS_Pilot	4	Picture	Pic12:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1023487	20019	2	1502	3	18460	next	other	0
MPS_Pilot	4	Picture	Pic13:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1024989	21521	1	1501	3	19810	next	other	0
MPS_Pilot	4	Picture	Pic14:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1026490	23022	2	1502	3	21160	next	other	0
MPS_Pilot	4	Picture	Pic15:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1027992	24524	1	1501	3	22510	next	other	0
MPS_Pilot	4	Picture	Pic16:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1029493	26025	2	1502	3	23860	next	other	0
MPS_Pilot	4	Picture	Pic17:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1030995	27527	1	1501	2	25210	next	other	0
MPS_Pilot	4	Picture	Pic18:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1032496	29028	1	1502	2	26560	next	other	0
MPS_Pilot	4	Picture	Pic19:0:grating2_cont5_or1,grating2_cont1_or1, fix:1	1033998	30530	1	1501	2	27910	next	other	0
MPS_Pilot	4	Picture	Pic20:4:grating2_cont5_or1,grating2_cont1_or1, fix:1	1035499	32031	1	3003	2	29260	next	other	0
MPS_Pilot	5	Picture	Pic1:3:grating1_cont5_or2,grating0, fix:1	1055018	0	1	6006	2	0	next	other	0
MPS_Pilot	5	Picture	Pic2:119:grating1_cont5_or2,grating0, fix:3	1061024	6006	1	1501	3	5930	next	other	0
MPS_Pilot	5	Picture	Pic3:0:grating1_cont5_or2,grating0, fix:1	1062525	7507	2	1502	3	7280	next	other	0
MPS_Pilot	5	Picture	Pic4:0:grating1_cont5_or2,grating0, fix:1	1064027	9009	1	1501	3	8630	next	other	0
MPS_Pilot	5	Picture	Pic5:0:grating1_cont5_or2,grating0, fix:1	1065528	10510	2	1502	3	9980	next	other	0
MPS_Pilot	5	Picture	Pic6:0:grating1_cont5_or2,grating0, fix:1	1067030	12012	1	1501	3	11330	next	other	0
MPS_Pilot	5	Picture	Pic7:0:grating1_cont5_or2,grating0, fix:1	1068531	13513	2	1502	3	12680	next	other	0
MPS_Pilot	5	Picture	Pic8:0:grating1_cont5_or2,grating0, fix:1	1070033	15015	1	1501	2	14030	next	other	0
MPS_Pilot	5	Picture	Pic9:0:grating1_cont5_or2,grating0, fix:1	1071534	16516	1	1502	2	15380	next	other	0
MPS_Pilot	5	Picture	Pic10:0:grating1_cont5_or2,grating0, fix:1	1073036	18018	1	1501	2	16730	next	other	0
MPS_Pilot	5	Picture	Pic11:0:grating1_cont5_or2,grating0, fix:1	1074537	19519	1	1502	2	18080	next	other	0
MPS_Pilot	5	Picture	Pic12:0:grating1_cont5_or2,grating0, fix:1	1076039	21021	1	1501	2	19430	next	other	0
MPS_Pilot	5	Picture	Pic13:0:grating1_cont5_or2,grating0, fix:1	1077540	22522	1	1501	3	20780	next	other	0
