Scenario - SSVEP
Logfile written - 02/14/2023 13:45:02

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S6010877	2	Response	1	994190	933151	1
S6010877	3	Picture	Pic1:3:grating2_cont1_or2,grating2_cont1_or2, fix:1	1009687	0	1	5000	1	0	next	other	0
S6010877	3	Picture	Pic2:25:grating2_cont1_or2,grating2_cont1_or2, fix:3	1014686	5000	1	1528	1	4820	next	other	0
S6010877	3	Picture	Pic3:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1016214	6528	1	1528	1	6170	next	other	0
S6010877	3	Picture	Pic4:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1017742	8055	1	1528	1	7520	next	other	0
S6010877	3	Picture	Pic5:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1019270	9583	1	1528	1	8870	next	other	0
S6010877	3	Picture	Pic6:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1020797	11111	1	1597	1	10220	next	other	0
S6010877	3	Picture	Pic7:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1022394	12708	1	1528	1	11570	next	other	0
S6010877	3	Picture	Pic8:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1023922	14236	1	1528	1	12920	next	other	0
S6010877	3	Picture	Pic9:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1025450	15763	1	1528	1	14270	next	other	0
S6010877	3	Picture	Pic10:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1026978	17291	1	1528	1	15620	next	other	0
S6010877	3	Picture	Pic11:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1028505	18819	1	1528	1	16970	next	other	0
S6010877	3	Picture	Pic12:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1030033	20346	1	1528	1	18320	next	other	0
S6010877	3	Picture	Pic13:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1031561	21874	1	1528	1	19670	next	other	0
S6010877	3	Picture	Pic14:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1033089	23402	1	1528	1	21020	next	other	0
S6010877	3	Picture	Pic15:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1034616	24930	1	1528	1	22370	next	other	0
S6010877	3	Picture	Pic16:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1036144	26457	1	1528	1	23720	next	other	0
S6010877	3	Picture	Pic17:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1037672	27985	1	1528	1	25070	next	other	0
S6010877	3	Picture	Pic18:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1039199	29513	1	1528	1	26420	next	other	0
S6010877	3	Picture	Pic19:0:grating2_cont1_or2,grating2_cont1_or2, fix:1	1040727	31041	1	1528	1	27770	next	other	0
S6010877	3	Picture	Pic20:4:grating2_cont1_or2,grating2_cont1_or2, fix:1	1042255	32568	1	2292	1	29120	next	other	0
S6010877	4	Picture	Pic1:3:grating2_cont3_or2,grating2_cont1_or2, fix:1	1058643	0	1	5139	1	0	next	other	0
S6010877	4	Picture	Pic2:27:grating2_cont3_or2,grating2_cont1_or2, fix:3	1063782	5139	1	1389	1	5100	next	other	0
S6010877	4	Picture	Pic3:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1065171	6528	1	1389	1	6450	next	other	0
S6010877	4	Picture	Pic4:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1066560	7916	1	1389	1	7800	next	other	0
S6010877	4	Picture	Pic5:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1067948	9305	1	1389	1	9150	next	other	0
S6010877	4	Picture	Pic6:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1069337	10694	1	1389	1	10500	next	other	0
S6010877	4	Picture	Pic7:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1070726	12083	1	1458	1	11850	next	other	0
S6010877	4	Picture	Pic8:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1072184	13541	1	1389	1	13200	next	other	0
S6010877	4	Picture	Pic9:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1073573	14930	1	1389	1	14550	next	other	0
S6010877	4	Picture	Pic10:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1074962	16319	1	1389	1	15900	next	other	0
S6010877	4	Picture	Pic11:0:grating2_cont3_or2,grating2_cont1_or2, fix:1	1076351	17708	1	1389	1	17250	next	other	0
