Scenario - SSVEP
Logfile written - 10/18/2022 11:31:46

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S6002663	2	Response	1	808884	747844	1
S6002663	3	Picture	Pic1:3:grating1_cont3_or2,grating0, fix:1	824692	0	1	5347	1	0	next	other	0
S6002663	3	Picture	Pic2:117:grating1_cont3_or2,grating0, fix:3	830040	5347	1	1528	1	5170	next	other	0
S6002663	3	Picture	Pic3:0:grating1_cont3_or2,grating0, fix:1	831567	6875	1	1528	1	6520	next	other	0
S6002663	3	Picture	Pic4:0:grating1_cont3_or2,grating0, fix:1	833095	8402	1	1528	1	7870	next	other	0
S6002663	3	Picture	Pic5:0:grating1_cont3_or2,grating0, fix:1	834623	9930	1	1528	1	9220	next	other	0
S6002663	3	Picture	Pic6:0:grating1_cont3_or2,grating0, fix:1	836150	11458	1	1597	1	10570	next	other	0
S6002663	3	Picture	Pic7:0:grating1_cont3_or2,grating0, fix:1	837748	13055	1	1528	1	11920	next	other	0
S6002663	3	Picture	Pic8:0:grating1_cont3_or2,grating0, fix:1	839275	14583	1	1528	1	13270	next	other	0
S6002663	3	Picture	Pic9:0:grating1_cont3_or2,grating0, fix:1	840803	16111	1	1528	1	14620	next	other	0
S6002663	3	Picture	Pic10:0:grating1_cont3_or2,grating0, fix:1	842331	17638	1	1528	1	15970	next	other	0
S6002663	3	Picture	Pic11:0:grating1_cont3_or2,grating0, fix:1	843858	19166	1	1528	1	17320	next	other	0
S6002663	3	Picture	Pic12:0:grating1_cont3_or2,grating0, fix:1	845386	20694	1	1528	1	18670	next	other	0
S6002663	3	Picture	Pic13:0:grating1_cont3_or2,grating0, fix:1	846914	22221	1	1528	1	20020	next	other	0
S6002663	3	Picture	Pic14:0:grating1_cont3_or2,grating0, fix:1	848442	23749	1	1528	1	21370	next	other	0
S6002663	3	Picture	Pic15:0:grating1_cont3_or2,grating0, fix:1	849969	25277	1	1528	1	22720	next	other	0
S6002663	3	Picture	Pic16:0:grating1_cont3_or2,grating0, fix:1	851497	26805	1	1528	1	24070	next	other	0
S6002663	3	Picture	Pic17:0:grating1_cont3_or2,grating0, fix:1	853025	28332	1	1528	1	25420	next	other	0
S6002663	3	Picture	Pic18:0:grating1_cont3_or2,grating0, fix:1	854552	29860	1	1528	1	26770	next	other	0
S6002663	3	Picture	Pic19:0:grating1_cont3_or2,grating0, fix:1	856080	31388	1	1528	1	28120	next	other	0
S6002663	3	Picture	Pic20:4:grating1_cont3_or2,grating0, fix:1	857608	32915	1	2292	1	29470	next	other	0
S6002663	4	Picture	Pic1:3:grating2_cont5_or2,grating2_cont1_or2, fix:1	873163	0	1	4722	1	0	next	other	0
S6002663	4	Picture	Pic2:129:grating2_cont5_or2,grating2_cont1_or2, fix:3	877885	4722	1	1389	1	4680	next	other	0
S6002663	4	Picture	Pic3:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	879274	6111	1	1389	1	6030	next	other	0
S6002663	4	Picture	Pic4:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	880663	7500	1	1389	1	7380	next	other	0
S6002663	4	Picture	Pic5:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	882052	8889	1	1389	1	8730	next	other	0
S6002663	4	Picture	Pic6:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	883440	10277	1	1389	1	10080	next	other	0
S6002663	4	Picture	Pic7:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	884829	11666	1	1458	1	11430	next	other	0
S6002663	4	Picture	Pic8:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	886287	13125	1	1389	1	12780	next	other	0
S6002663	4	Picture	Pic9:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	887676	14513	1	1389	1	14130	next	other	0
S6002663	4	Picture	Pic10:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	889065	15902	1	1389	1	15480	next	other	0
S6002663	4	Picture	Pic11:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	890454	17291	1	1389	1	16830	next	other	0
S6002663	4	Picture	Pic12:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	891843	18680	1	1389	1	18180	next	other	0
S6002663	4	Picture	Pic13:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	893232	20069	1	1389	1	19530	next	other	0
S6002663	4	Picture	Pic14:0:grating2_cont5_or2,grating2_cont1_or2, fix:1	894620	21458	1	1389	1	20880	next	other	0
