Scenario - SSVEP
Logfile written - 11/06/2023 11:35:38

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S6004172	1	Response	1	42084	31136	1
S6004172	2	Response	1	130803	69787	1
S6004172	3	Picture	Pic1:3:grating2_cont2_or2,grating2_cont1_or2, fix:1	144554	0	1	4236	1	0	next	other	0
S6004172	3	Picture	Pic2:26:grating2_cont2_or2,grating2_cont1_or2, fix:3	148790	4236	1	1528	1	4060	next	other	0
S6004172	3	Picture	Pic3:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	150318	5764	1	1528	1	5410	next	other	0
S6004172	3	Picture	Pic4:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	151846	7291	1	1528	1	6760	next	other	0
S6004172	3	Picture	Pic5:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	153373	8819	1	1528	1	8110	next	other	0
S6004172	3	Picture	Pic6:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	154901	10347	1	1597	1	9460	next	other	0
S6004172	3	Picture	Pic7:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	156498	11944	1	1528	1	10810	next	other	0
S6004172	3	Picture	Pic8:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	158026	13472	1	1528	1	12160	next	other	0
S6004172	3	Picture	Pic9:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	159554	14999	1	1528	1	13510	next	other	0
S6004172	3	Picture	Pic10:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	161081	16527	1	1528	1	14860	next	other	0
S6004172	3	Picture	Pic11:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	162609	18055	1	1497	41	16210	next	other	0
S6004172	3	Picture	Pic12:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	164106	19552	41	1489	41	17560	next	other	0
S6004172	3	Picture	Pic13:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	165595	21041	1	1528	1	18910	next	other	0
S6004172	3	Picture	Pic14:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	167123	22569	1	1528	1	20260	next	other	0
S6004172	3	Picture	Pic15:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	168650	24096	1	1528	1	21610	next	other	0
S6004172	3	Picture	Pic16:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	170178	25624	1	1528	1	22960	next	other	0
S6004172	3	Picture	Pic17:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	171706	27152	1	1528	1	24310	next	other	0
S6004172	3	Picture	Pic18:0:grating2_cont2_or2,grating2_cont1_or2, fix:1	173234	28679	1	1528	1	25660	next	other	0
