CatchTime,CatchType,Accuracy,ResponseTime
2,3,0,0
20,4,0,0
32,4,0,0
38,2,1,0.0601573791354895
42,2,1,0.110318743856624
46,3,0,0
48,3,0,0
54,3,0,0
60,4,0,0
62,1,1,0.110803388059139
68,1,1,0.00602571107447147
74,1,1,0.0326216220855713
84,1,1,0.0675293270032853
90,3,0,0
94,2,1,0.0593975661322474
96,1,1,0.0684849510435015
100,2,1,0.00613150605931878
112,4,0,0
114,2,1,0.0768994051031768
128,4,0,0
