CatchTime,CatchType,Accuracy,ResponseTime
2,3,1,0.0122417760430835
10,2,1,0.00439156900392845
12,2,1,0.00426331395283341
20,4,0,0
24,1,1,0.0829668329679407
32,4,1,0.0891310650040396
34,4,1,0.0777002840186469
40,1,1,0.0984592979657464
44,2,1,0.00602981803240255
50,3,1,0.0828376789577305
62,3,0,0
72,1,1,0.0737076100194827
76,3,0,0
78,2,1,0.094367626006715
80,1,1,0.00604114198358729
82,4,1,0.0406144369626418
86,4,1,0.066262875974644
116,3,0,0
120,2,1,0.0928487909841351
122,1,0,0
