CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
8,3,0,0
10,1,1,0.0602358710020781
12,2,1,0.0665388309862465
20,4,0,0
22,3,0,0
30,4,0,0
34,3,0,0
40,4,0,0
48,2,1,0.0513441229995806
50,1,0,0
58,2,1,0.0503479420149233
62,4,0,0
66,1,1,0.00608745799399912
74,1,1,0.0778439549903851
82,2,1,0.0774926980084274
84,3,0,0
102,3,0,0
116,2,1,0.00617535100900568
118,1,1,0.00514448701869696
