CatchTime,CatchType,Accuracy,ResponseTime
8,2,1,0.00757432705722749
22,3,0,0
28,1,1,0.0153791820630431
40,4,0,0
48,3,0,0
52,2,0,0
56,1,1,0.0424922090023756
58,4,0,0
60,2,1,0.0599919760134071
62,2,1,0.0150353530189022
66,3,0,0
70,1,0,0
84,2,1,0.0506157849449664
88,1,1,0.0510581689886749
90,4,0,0
98,4,0,0
112,4,0,0
114,1,1,0.0235338779166341
122,3,0,0
128,3,0,0
