CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
8,1,1,0.00548464432358742
14,3,0,0
30,3,0,0
32,1,1,0.0342082548886538
38,2,1,0.0894302763044834
42,2,1,0.0554713178426027
54,4,0,0
56,1,1,0.0673411143943667
60,2,1,0.0645441524684429
66,4,0,0
68,1,1,0.00517536513507366
80,2,1,0.00541972368955612
92,2,1,0.0161630567163229
106,3,0,0
114,1,1,0.0648733321577311
116,3,0,0
118,3,0,0
120,4,0,0
128,4,0,0
