CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
8,1,1,0.075611517066136
12,3,0,0
14,3,0,0
16,3,0,0
26,2,0,0
28,4,0,0
32,1,1,0.0434136659605429
38,2,1,0.103576704044826
44,1,1,0.00611543899867684
50,4,0,0
56,3,0,0
66,2,1,0.0151990680024028
68,4,0,0
90,2,1,0.0912676390726119
92,1,1,0.013448235928081
102,3,0,0
108,2,1,0.102849976043217
112,4,0,0
116,1,1,0.00393107999116182
