CatchTime,CatchType,Accuracy,ResponseTime
20,3,0,0
22,2,1,0.0327527430054033
24,4,0,0
28,1,1,0.112155954004265
32,3,0,0
42,3,0,0
50,1,1,0.0151603510021232
58,4,0,0
60,4,0,0
64,1,1,0.058227285000612
68,2,1,0.0846963369986042
82,4,0,0
90,2,1,0.0239710629975889
94,2,1,0.092519921992789
98,1,1,0.0237933059979696
110,3,0,0
120,4,0,0
122,2,1,0.0590822319936706
124,1,1,0.0503610940068029
128,3,0,0
