CatchTime,CatchType,Accuracy,ResponseTime
10,1,1,0.0429230299778283
34,4,0,0
38,4,0,0
40,4,0,0
44,2,0,0
46,4,0,0
48,4,0,0
62,1,1,0.0132155140163377
66,2,1,0.111712596029975
68,3,0,0
80,3,0,0
82,2,1,0.0858815920073539
84,3,0,0
88,1,1,0.112255257903598
94,3,0,0
96,1,1,0.0681739799911156
100,3,0,0
104,2,1,0.100944749079645
108,2,1,0.0854040880221874
112,1,1,0.100769441924058
