CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
10,2,1,0.0396687258034945
22,3,0,0
26,2,1,0.0766134173609316
30,1,1,0.0243723262101412
38,2,1,0.103830909356475
40,3,0,0
48,3,0,0
50,3,0,0
52,2,1,0.0593089479953051
64,1,1,0.050474819727242
66,1,1,0.0151909147389233
74,4,0,0
96,4,0,0
102,4,0,0
108,4,0,0
116,2,1,0.0944707849994302
122,1,1,0.0513280178420246
124,1,1,0.0696121649816632
128,3,0,0
