CatchTime,CatchType,Accuracy,ResponseTime
12,3,0,0
36,2,1,0.00196803081780672
38,1,1,0.0280804971698672
40,3,0,0
42,3,0,0
52,1,1,0.0678547590505332
62,4,0,0
64,3,0,0
72,1,1,0.0196741831023246
76,3,0,0
80,2,1,0.0170632898807526
86,1,1,0.107547082006931
90,4,0,0
94,1,1,0.00908912904560566
96,4,0,0
102,2,1,0.0383341810666025
106,2,1,0.0010373170953244
110,4,0,0
120,2,1,0.017090898938477
126,4,0,0
