CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
6,3,0,0
14,4,1,0.076929472037591
16,1,0,0
20,3,0,0
24,1,0,0
30,2,1,0.100929758977145
32,3,0,0
34,4,0,0
50,2,1,0.00614141207188368
60,2,1,0.00618974096141756
64,4,0,0
66,4,0,0
72,2,1,0.0411922700004652
80,4,1,0.00493843306321651
106,1,0,0
110,2,1,0.04169537499547
114,3,0,0
118,1,0,0
126,1,0,0
