CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
6,1,1,0.0180122859310359
8,3,0,0
10,1,1,0.0433642510324717
14,2,0,0
18,3,0,0
20,1,1,0.0328673201147467
24,2,0,0
66,4,0,0
68,2,0,0
74,4,0,0
76,2,1,0.0795770930126309
84,4,0,0
86,1,0,0
94,2,1,0.0513847470283508
98,4,0,0
110,3,0,0
116,1,1,0.00610896199941635
122,4,0,0
126,3,0,0
