CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
8,4,0,0
10,2,1,0.0527142728678882
14,1,1,0.0864496321883053
30,4,0,0
36,1,1,0.0776425339281559
40,2,1,0.0507307250518352
46,2,1,0.0770365609787405
56,4,0,0
58,4,0,0
62,2,1,0.0683058090507984
66,3,0,0
74,2,1,0.0232156389392912
86,3,0,0
92,1,1,0.0771056660450995
96,1,1,0.105564830126241
102,3,0,0
108,1,1,0.0690011570695788
112,3,0,0
122,3,0,0
