CatchTime,CatchType,Accuracy,ResponseTime
8,4,0,0
10,1,1,0.033610584679991
16,4,0,0
22,1,1,0.00549979927018285
24,4,0,0
30,2,1,0.111655092798173
32,2,1,0.0154608082957566
34,4,0,0
42,3,0,0
48,1,1,0.0235810950398445
54,3,0,0
72,1,1,0.103077116888016
76,2,1,0.0052430871874094
82,3,0,0
90,3,0,0
96,2,1,0.0587972928769886
108,2,1,0.00613822788000107
122,4,0,0
124,1,1,0.0221537249162793
126,3,0,0
