CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
8,2,0,0
14,4,0,0
20,3,0,0
24,1,1,0.00453802198171616
26,2,1,0.0329013449372724
34,3,0,0
46,1,1,0.109940227936022
54,2,1,0.100759854074568
58,1,1,0.0672034429153427
68,4,0,0
76,3,0,0
78,4,0,0
86,3,0,0
92,2,1,0.0665850669611245
104,1,1,0.0938960950588807
106,2,1,0.0146509319311008
110,4,0,0
116,3,0,0
120,1,1,0.111891183070838
