CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
8,3,0,0
14,3,0,0
16,4,0,0
18,2,1,0.0793539119986235
24,1,1,0.0326217980000365
26,1,1,0.0733570789998339
28,4,0,0
30,2,1,0.0146752239998023
32,1,1,0.00303979800082743
36,3,0,0
42,3,0,0
44,1,0,0
46,2,0,0
48,2,0,0
50,3,0,0
52,1,0,0
54,2,0,0
56,4,0,0
58,4,0,0
