CatchTime,CatchType,Accuracy,ResponseTime
8,4,0,0
20,4,1,0.0386709906160831
28,3,0,0
36,2,1,0.0373676298186183
48,2,1,0.00616783928126097
50,1,1,0.0067717470228672
62,3,0,0
68,2,1,0.0163526320829988
72,2,0,0
96,4,0,0
118,3,0,0
124,4,0,0
128,3,0,0
130,2,1,0.100290746428072
134,1,1,0.0270773749798536
136,3,0,0
144,3,0,0
148,1,1,0.0346024530008435
152,1,1,0.0434923944994807
164,1,1,0.0831822948530316
168,4,0,0
180,1,1,0.00716207083314657
184,4,0,0
190,2,1,0.0464725149795413
194,2,1,0.0440965080633759
196,3,1,0.00714475009590387
198,3,1,0.0169412652030587
200,4,0,0
202,4,1,0.0807355502620339
208,1,1,0.0448444355279207
210,1,1,0.0828304784372449
212,1,1,0.00693059340119362
218,4,0,0
220,2,0,0
224,4,0,0
230,2,1,0.00603787507861853
232,3,0,0
234,1,1,0.0252832639962435
236,3,0,0
240,2,1,0.00659013818949461
