CatchTime,CatchType,Accuracy,ResponseTime
2,4,1,0.0922253309981897
12,2,1,0.0752774520078674
16,3,0,0
18,2,1,0.0757436869898811
20,1,1,0.0847830940037966
26,2,1,0.0841221200535074
34,4,0,0
38,1,1,0.00608791992999613
40,4,1,0.00626398401800543
44,4,0,0
50,1,1,0.0666407759999856
60,3,0,0
66,2,1,0.0750804379349574
80,4,0,0
82,1,1,0.0673897960223258
88,3,1,0.109809034969658
90,3,0,0
102,3,0,0
106,2,1,0.00607016996946186
108,4,0,0
120,1,1,0.0587549209594727
132,1,1,0.0148020200431347
134,3,0,0
136,1,1,0.00568414700683206
138,4,0,0
140,1,1,0.110391829977743
156,4,0,0
158,4,0,0
172,3,0,0
174,3,0,0
180,2,1,0.0850850360002369
184,2,1,0.0409011099254712
188,3,1,0.0917414000723511
192,2,1,0.0145363400224596
196,4,0,0
204,1,1,0.0154899379704148
216,1,1,0.00604391901288182
226,3,0,0
240,2,1,0.0927048079902306
244,2,1,0.0317895469488576
