CatchTime,CatchType,Accuracy,ResponseTime
8,1,1,0.105291641317308
10,4,0,0
12,1,1,0.0152158662676811
18,2,1,0.00613445322960615
24,4,0,0
28,3,0,0
32,3,0,0
34,2,1,0.0140594579279423
40,3,0,0
50,3,0,0
52,3,0,0
66,2,1,0.0594771187752485
72,1,1,0.0240618335083127
84,1,1,0.102619119919837
88,1,1,0.0953607661649585
92,2,1,0.00630159303545952
106,2,1,0.0067620687186718
112,3,0,0
114,3,0,0
118,1,1,0.0436570923775434
122,1,1,0.0415256759151816
126,4,0,0
134,1,1,0.0753949182108045
144,1,1,0.0594721389934421
152,4,0,0
170,3,0,0
180,2,1,0.00566351413726807
184,4,0,0
196,2,1,0.0242357272654772
200,2,1,0.0503830201923847
204,4,0,0
206,1,1,0.00607981067150831
210,4,0,0
216,2,1,0.0688673909753561
224,2,1,0.0493812672793865
226,3,0,0
236,4,0,0
240,3,0,0
244,4,0,0
248,4,0,0
