CatchTime,CatchType,Accuracy,ResponseTime
22,4,0,0
26,2,0,0
40,1,1,0.051250115968287
60,3,0,0
62,4,0,0
64,2,1,0.0826339302584529
76,1,1,0.0326424008235335
80,1,1,0.0762300570495427
82,3,0,0
88,1,1,0.00609880313277245
96,4,0,0
104,1,1,0.0153310704044998
118,3,0,0
128,1,1,0.00623722700402141
132,3,0,0
138,1,1,0.0654394486919045
140,1,1,0.108970254193991
142,4,0,0
152,3,0,0
158,3,0,0
162,1,1,0.104569348040968
164,3,0,0
170,4,0,0
172,2,1,0.00610937597230077
174,4,0,0
178,2,1,0.00605387426912785
186,3,0,0
192,4,0,0
198,2,1,0.0319548146799207
204,2,1,0.00589128397405148
206,2,1,0.0323912021704018
208,4,0,0
210,4,0,0
216,2,1,0.0499087176285684
220,3,0,0
228,1,1,0.0322838113643229
232,2,1,0.0761959543451667
238,3,0,0
240,4,0,0
242,2,1,0.093314316123724
