CatchTime,CatchType,Accuracy,ResponseTime
6,1,1,0.0165588050149381
16,2,1,0.00514155393466353
28,2,1,0.0761500759981573
36,4,0,0
38,4,0,0
40,2,1,0.0584766289684922
42,4,0,0
48,1,1,0.0761798680759966
54,2,1,0.106051583075896
58,3,0,0
62,3,0,0
64,2,1,0.10320584801957
74,2,1,0.0151525191031396
78,4,0,0
92,3,0,0
96,4,0,0
100,3,0,0
102,2,1,0.067703114124015
108,4,0,0
112,4,0,0
124,1,1,0.0773888921830803
136,4,0,0
138,3,0,0
140,4,0,0
150,1,1,0.0407829359173775
154,3,0,0
156,3,0,0
158,2,1,0.023809416918084
162,1,1,0.0932573929894716
174,2,1,0.00609717797487974
176,1,1,0.0413195758592337
190,1,1,0.0409662998281419
194,1,1,0.110994975082576
196,1,1,0.0153069980442524
214,3,0,0
216,1,1,0.0851592100225389
228,3,0,0
232,2,1,0.0241875420324504
244,4,0,0
246,3,0,0
