CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
6,4,0,0
8,3,0,0
12,2,1,0.00746212503872812
24,4,0,0
42,4,0,0
46,4,0,0
48,2,1,0.00618235999718308
62,1,1,0.0779046060051769
64,2,1,0.00620015501044691
66,1,1,0.10288123099599
78,3,0,0
80,4,0,0
82,2,1,0.0695368520682678
86,1,1,0.0505090529331937
92,3,0,0
96,1,1,0.0321413209894672
102,2,1,0.0064848210895434
104,2,1,0.0332129000453278
110,4,0,0
116,1,1,0.00633552193176001
150,3,0,0
154,2,1,0.0872635629493743
156,4,0,0
158,3,0,0
160,4,0,0
172,1,1,0.076908519025892
174,1,1,0.00616553891450167
176,1,1,0.0243459190241992
178,3,0,0
180,3,0,0
184,1,1,0.0147038549184799
186,4,0,0
192,2,1,0.00619473692495376
202,3,0,0
212,2,1,0.042200556024909
234,3,0,0
236,1,1,0.0510018210625276
242,4,0,0
248,2,1,0.104003963060677
