CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
4,2,1,0.0160430319956504
18,1,1,0.0790750440210104
24,2,1,0.103786344989203
32,1,1,0.0503600499941967
34,3,0,0
38,4,0,0
52,2,1,0.0425915389787406
54,1,0,0
56,3,0,0
62,4,1,0.0243963209795766
64,1,1,0.015384347003419
72,1,1,0.0311965809669346
74,2,1,0.00410363700939342
80,2,0,0
84,4,0,0
86,3,0,0
90,3,0,0
92,4,0,0
104,4,0,0
116,1,1,0.0963546779821627
132,3,0,0
142,3,0,0
156,4,0,0
158,1,1,0.122518195013981
162,3,0,0
168,2,0,0
174,3,0,0
184,4,0,0
186,2,0,0
188,3,0,0
194,4,0,0
198,2,1,0.0604881069739349
202,1,0,0
204,2,0,0
212,1,1,0.0313829810474999
220,4,0,0
222,2,1,0.0228856279863976
228,1,1,0.0879262540256605
242,3,0,0
