CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0731103450525552
10,3,0,0
18,1,1,0.0412233530078083
20,3,0,0
22,1,1,0.0325229020090774
28,4,0,0
40,1,1,0.00611338892485946
44,4,0,0
54,1,1,0.103091662982479
56,2,1,0.0323148510651663
64,2,1,0.0501431300071999
66,3,0,0
72,4,0,0
76,4,0,0
90,4,0,0
102,2,1,0.0498564640292898
110,3,0,0
112,4,0,0
114,3,0,0
116,2,1,0.0579493150580674
120,1,1,0.0760374430101365
122,1,0,0
124,3,0,0
136,4,0,0
144,3,0,0
148,2,1,0.013678546063602
152,1,1,0.0594234039308503
164,2,1,0.0582715339260176
174,1,1,0.0508381379768252
180,4,0,0
184,2,1,0.0587700860342011
186,2,1,0.0148043539375067
198,4,0,0
200,1,1,0.0773507669800892
214,3,0,0
216,2,1,0.00613875198177993
224,2,1,0.0501990100601688
232,3,0,0
242,3,0,0
244,4,0,0
