CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
22,1,1,0.0073933870298788
32,3,0,0
38,2,1,0.050930131052155
52,4,0,0
58,3,0,0
72,4,0,0
76,4,1,0.0927935299696401
78,3,1,0.0160974849713966
82,1,1,0.0315304910182022
84,1,1,0.101343732036185
88,1,1,0.076574066944886
94,3,0,0
96,2,1,0.00611561903497204
98,1,1,0.0497269360348582
110,4,0,0
112,4,0,0
120,2,1,0.0674449520302005
122,3,0,0
124,4,0,0
128,2,1,0.0504170709755272
132,3,1,0.0327939979615621
136,2,1,0.0621348169515841
138,1,1,0.00625589297851548
140,3,0,0
142,3,0,0
144,3,0,0
148,4,0,0
152,4,1,0.0682065759901889
160,1,0,0
166,2,1,0.00609366700518876
186,2,1,0.0860844529815949
190,2,1,0.0414177139755338
202,4,0,0
204,3,0,0
210,2,1,0.0237775790155865
220,1,1,0.0577851579873823
224,2,1,0.0060604769969359
238,1,1,0.0418531509931199
248,1,1,0.00605321995681152
