CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
8,3,0,0
12,4,0,0
14,3,0,0
22,2,1,0.00221499602776021
34,2,1,0.0929608270525932
42,4,0,0
52,4,0,0
60,2,1,0.0898440870223567
62,3,0,0
64,1,1,0.100775042083114
66,1,1,0.0975799850421026
68,1,1,0.049253311008215
70,1,1,0.00115198001731187
74,2,1,0.0949204410426319
78,1,1,0.0823768549598753
88,3,0,0
90,2,0,0
96,1,1,0.0201770450221375
98,4,0,0
100,2,1,0.0522813819115981
112,1,1,0.104034021031111
114,4,0,0
124,2,1,0.0891737149795517
136,1,1,0.0492534139193594
138,3,0,0
148,3,0,0
152,2,1,0.0253489679889753
174,3,0,0
178,1,1,0.0974862619768828
186,4,0,0
196,4,0,0
198,4,0,0
200,4,0,0
202,4,0,0
204,1,1,0.0119325699051842
206,2,1,0.110853749094531
214,2,1,0.0469508599489927
240,3,0,0
246,3,0,0
