CatchTime,CatchType,Accuracy,ResponseTime
10,2,1,0.0789250209927559
18,1,1,0.0598988509736955
22,2,1,0.104246339993551
28,2,1,0.0859834039583802
34,3,0,0
42,1,1,0.103957407060079
52,4,0,0
54,4,0,0
56,1,1,0.0327613360714167
60,2,1,0.0509382049785927
64,1,1,0.0323911140440032
68,1,1,0.0942980849649757
72,1,1,0.0063367550028488
74,3,1,0.102625307044946
78,3,0,0
84,2,0,0
86,3,0,0
92,4,0,0
94,3,0,0
106,3,0,0
114,4,0,0
118,2,1,0.0762892389902845
128,2,1,0.00603353092446923
130,4,0,0
140,2,1,0.0498007530113682
144,4,0,0
146,3,0,0
162,3,0,0
164,3,0,0
174,3,0,0
176,4,0,0
182,2,1,0.0131449470063671
186,4,0,0
192,4,0,0
196,1,1,0.0575315079186112
202,1,1,0.0041583749698475
224,1,1,0.00603763898834586
228,4,0,0
232,1,1,0.00612393103074282
240,2,1,0.0396063550142571
