CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
8,2,1,0.0302389380522072
12,1,1,0.0070470639038831
24,2,1,0.00115086603909731
34,4,0,0
44,3,0,0
46,1,1,0.0717967920936644
60,4,0,0
62,3,0,0
64,3,0,0
66,1,1,0.0465784890111536
70,4,0,0
72,3,0,0
80,1,1,0.103152153082192
82,2,1,0.073996271006763
86,2,1,0.0716509169433266
88,4,0,0
90,3,0,0
108,2,1,0.104326591128483
116,3,0,0
126,3,0,0
136,4,0,0
142,3,0,0
148,4,0,0
154,4,0,0
156,1,1,0.109233526047319
160,1,1,0.0498827770352364
164,2,0,0
166,2,1,0.0683224620297551
168,3,0,0
174,4,0,0
180,3,0,0
184,4,0,0
186,1,0,0
192,2,1,0.0611874009482563
200,1,1,0.0147821600548923
214,2,1,0.0148876670282334
220,2,1,0.0936331888660789
228,1,1,0.0524151420686394
242,1,1,0.00103589007630944
