CatchTime,CatchType,Accuracy,ResponseTime
16,3,0,0
26,4,0,0
40,3,0,0
46,3,0,0
58,1,1,0.102320692036301
62,4,0,0
64,2,1,0.006099923979491
68,4,0,0
72,1,1,0.0590704620117322
78,3,0,0
82,3,0,0
90,3,0,0
96,4,0,0
110,3,0,0
112,1,1,0.0673267689999193
114,4,0,0
118,2,1,0.0327500519342721
120,3,0,0
122,2,1,0.092958455090411
126,2,1,0.0932692169444636
132,1,1,0.0671645769616589
134,4,0,0
136,2,1,0.0845270729623735
146,3,0,0
152,1,1,0.0132429799996316
158,2,1,0.0760275529464707
162,1,1,0.0412344780052081
166,4,0,0
168,4,0,0
184,2,1,0.0148968381108716
190,1,1,0.00607843603938818
206,1,1,0.0217359180096537
214,4,0,0
216,2,1,0.058647415949963
218,3,0,0
220,4,0,0
224,2,1,0.0498533530626446
236,2,1,0.0237266019685194
244,1,1,0.0667930130148306
248,1,1,0.0237896820763126
