CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0837526442483068
8,4,0,0
12,1,1,0.0667441291734576
14,3,0,0
16,2,1,0.0669047078117728
26,2,0,0
28,1,1,0.0061302212998271
32,2,1,0.0747141661122441
36,3,0,0
52,4,0,0
62,4,0,0
66,3,0,0
74,3,0,0
76,4,0,0
84,1,1,0.0496835112571716
98,2,1,0.00556759350001812
100,1,1,0.0671072620898485
110,4,0,0
112,4,0,0
118,4,0,0
132,3,0,0
134,3,0,0
140,2,1,0.0939825661480427
148,2,1,0.0241566076874733
152,1,1,0.074906948953867
156,3,0,0
158,2,1,0.0238614547997713
164,1,1,0.0147383715957403
170,2,1,0.0671899477019906
174,3,0,0
186,1,1,0.0150907104834914
192,2,1,0.0060703456401825
200,2,1,0.0911787264049053
204,4,0,0
210,3,0,0
224,3,0,0
232,1,1,0.0583235360682011
234,1,1,0.0496946098282933
236,4,0,0
246,4,0,0
