CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
12,2,1,0.0856313480762765
14,1,1,0.0238784729735926
16,3,0,0
20,1,1,0.0236914829583839
36,4,0,0
42,3,0,0
50,3,0,0
60,4,0,0
62,1,1,0.0927036260254681
64,1,1,0.0924961899872869
80,3,0,0
82,1,1,0.0154800190357491
84,4,0,0
100,4,0,0
102,1,1,0.103899325011298
110,2,1,0.00406733702402562
122,2,1,0.0699374990072101
126,4,0,0
130,2,1,0.0946805089479312
138,4,0,0
140,4,0,0
146,2,1,0.00641669100150466
148,4,0,0
152,1,1,0.0399442469934002
154,1,1,0.0148631749907508
156,1,1,0.111710275057703
160,2,1,0.00400399696081877
170,3,0,0
178,2,1,0.0663282589521259
180,2,1,0.0502190010156482
192,3,0,0
208,4,0,0
216,3,0,0
218,3,0,0
224,3,0,0
234,2,1,0.0502032530494034
242,2,1,0.0593731720000505
244,3,0,0
248,1,1,0.00605005596298724
